id,entity_class,variant,expected_output,response,latency_ms,reasoning_tokens,completion_tokens,opus_accuracy,opus_catastrophic,opus_reason,gpt_accuracy,gpt_catastrophic,gpt_reason,opus_pass,gpt_pass,both_pass,disagree,error
AUG5-PHONE-NUMBER-056-51,PHONE_NUMBER,international,Madrid sales is +34 91 432 10 98.,madrid sales is +34 914 321 098,422,181,11,pass,False,"Same digits, valid Spanish international phone grouping variant; capitalization minor.",pass,False,Phone number digits are correct and formatting is an acceptable international variant.,True,True,True,False,
AUG5-PHONE-NUMBER-057-51,PHONE_NUMBER,vanity_letters,If you locked yourself out dial 1-800-LOCKSMITH.,if you locked yourself out dial one eight hundred locksmith,207,36,9,other,False,Candidate did not format the phone number or capitalize; output is unchanged from input.,other,False,Phone number was left unformatted rather than converted to the vanity number.,False,False,False,False,
AUG5-PHONE-NUMBER-061-52,PHONE_NUMBER,us_default,Call dispatch at (312) 555-0147 if the driver is late.,call dispatch at (312) 555‑0147 if the driver is late,261,97,15,pass,False,Phone number correctly formatted; missing capitalization and period are minor style issues.,pass,False,Phone number is correctly formatted; capitalization and final period are minor style differences.,True,True,True,False,
AUG5-PHONE-NUMBER-062-52,PHONE_NUMBER,e164,please add +12025550162 to the case file,please add +12025550162 to the case file,344,139,10,pass,False,Matches reference exactly.,pass,False,Phone number is correctly formatted in E.164 with all digits preserved.,True,True,True,False,
AUG5-PHONE-NUMBER-071-52,PHONE_NUMBER,extension,The doctor on call is at (312) 555-0133 ext. 47.,the doctor on call is at (312) 555-0133 ext 47,365,141,16,pass,False,Phone number and extension digits correct; minor punctuation/capitalization differences are stylistically equivalent.,pass,False,Phone number and extension are correctly formatted with only minor punctuation/case differences.,True,True,True,False,
AUG5-PHONE-NUMBER-077-52,PHONE_NUMBER,us_default,The realtor said her number is (305) 555-0167.,the realtor said her number is (305) 555-0167,381,119,13,pass,False,Phone number correctly formatted; missing capitalization and period are minor.,pass,False,Phone number digits and acceptable default formatting are correct; casing/punctuation differences are minor.,True,True,True,False,
AUG5-PHONE-NUMBER-085-52,PHONE_NUMBER,extension,The partner can be reached at (415) 555-0157 ext. 9.,the partner can be reached at (415) 555‑0157 ext. 9,336,119,17,pass,False,Phone number and extension correctly formatted; missing capitalization/period is minor.,pass,False,Phone number and extension are correctly formatted; casing/punctuation differences are acceptable.,True,True,True,False,
AUG5-TIME-007-50,TIME,seconds_past,The timestamp shows 2:00:30 on the log.,the timestamp shows thirty seconds past two on the log,156,23,9,other,False,Candidate returned input unchanged; time entity not formatted to numeric form.,other,False,Candidate left the time unformatted instead of rendering 2:00:30.,False,False,False,False,
AUG5-TIME-015-50,TIME,timezone_mountain,The demo runs at 2:00 PM MT.,the demo runs at 2 PM Mountain Time,289,60,9,pass,False,"Time value and timezone are correct; ""2 PM Mountain Time"" is a valid equivalent of ""2:00 PM MT"".",pass,False,Time value and Mountain timezone are correctly formatted equivalently.,True,True,True,False,
AUG5-TIME-020-50,TIME,military_24h,Server maintenance begins at 22:00 hours.,server maintenance begins at 22:00,254,51,11,style_violation,False,Time value correct but missing capitalization and sentence-ending period.,other,False,Candidate drops the word “hours” and final punctuation from the reference.,False,False,False,False,
AUG5-TIME-024-50,TIME,twelve_hour_ampm,Your ride will arrive at 6:20 PM outside terminal four.,your ride will arrive at 6:20 PM outside terminal four,253,51,12,pass,False,Time correctly formatted as 6:20 PM; missing capitalization/period is minor.,pass,False,Time value is correctly formatted; casing/punctuation differences are acceptable.,True,True,True,False,
AUG5-TIME-030-51,TIME,quarter_past,The webinar kicks off at 7:15 PM this evening.,the webinar kicks off at quarter past seven this evening,259,24,9,other,False,Candidate returned input unchanged; failed to format time entity.,other,False,The time expression was left unformatted instead of converting quarter past seven to 7:15 PM.,False,False,False,False,
AUG5-TIME-033-51,TIME,time_zone,The earnings call begins at 4:00 PM ET.,the earnings call begins at 4:00 PM Eastern,243,57,10,pass,False,"Time and zone correctly formatted; ""Eastern"" is equivalent to ""ET"". Missing capitalization is minor.",pass,False,Time value and timezone are correctly formatted with an acceptable timezone variant.,True,True,True,False,
AUG5-TIME-038-51,TIME,half_past,The bus departs at 6:30 from gate twelve.,the bus departs at half past six from gate twelve,214,23,10,other,False,"Candidate returned input unchanged; did not format ""half past six"" to 6:30 or capitalize/punctuate.",other,False,The time was left unformatted instead of converted to 6:30.,False,False,False,False,
AUG5-TIME-043-51,TIME,quarter_past,The train pulls in at 2:15 PM in the afternoon.,the train pulls in at quarter past two in the afternoon,194,24,10,other,False,Candidate did not format the time; left input unchanged.,other,False,The time was left unformatted instead of converted to 2:15 PM.,False,False,False,False,
AUG5-TIME-051-51,TIME,half_past,The closing bell rings at 4:30 ET.,the closing bell rings at half past four eastern,194,23,11,other,False,Candidate returned input unchanged; no formatting applied to TIME entity.,other,False,Candidate left the time expression unformatted instead of converting to 4:30 ET.,False,False,False,False,
AUG5-TIME-052-51,TIME,relative_seconds,The recording starts at 12:00:10 PM.,the recording starts at 12:00:10 PM,324,74,11,style_violation,False,Time value correct but missing capitalization and terminal period.,pass,False,Time value is correctly formatted; casing/punctuation differences are stylistic.,False,True,False,True,
AUG5-TIME-064-52,TIME,quarter_to,I can squeeze you in at 10:45 AM this morning.,i can squeeze you in at quarter to eleven this morning,158,24,10,other,False,Candidate returned input unchanged; failed to format time to 10:45 AM and missed capitalization/punctuation.,other,False,The TIME expression was left unformatted instead of converted to 10:45 AM.,False,False,False,False,
AUG5-TIME-071-52,TIME,twelve_hour_pm,Your prescription will be ready at 2:45 PM today.,your prescription will be ready at 2:45 PM today,228,45,12,style_violation,False,"Time formatted correctly, but missing capitalization and terminal punctuation.",pass,False,Time value is correctly formatted; casing/punctuation differences are acceptable.,False,True,False,True,
AUG5-TIME-075-52,TIME,quarter_to_pm,Pick the kids up at 3:45 PM from after school.,pick the kids up at quarter to four from after school,184,22,10,other,False,"Candidate returned input unchanged; failed to format ""quarter to four"" as 3:45 PM.",other,False,The time was left unformatted instead of converting quarter to four to 3:45 PM.,False,False,False,False,
AUG5-TIME-085-52,TIME,half_past_pm,My flight boards at 7:30 PM in the evening.,my flight boards at half past seven in the evening,152,23,9,other,False,Candidate returned input unchanged; failed to format time entity to 7:30 PM.,other,False,The time was left unformatted and capitalization/punctuation were not applied.,False,False,False,False,
AUG5-TIME-089-52,TIME,twelve_hour_am_appt,Your mammogram is booked for 8:15 AM on Wednesday.,your mammogram is booked for 8:15 AM on Wednesday,260,57,13,pass,False,Time formatted correctly as 8:15 AM; missing capitalization and period are minor.,pass,False,Time value is correctly formatted; casing/punctuation differences are stylistic.,True,True,True,False,
AUG5-TIME-095-53,TIME,half_past_am,Your dental cleaning is booked for 10:30 AM tomorrow morning.,your dental cleaning is booked for half past ten tomorrow morning,183,23,10,other,False,Candidate left input unchanged; failed to format time as 10:30 AM and didn't capitalize/punctuate.,other,False,The time expression was left unformatted instead of converting to 10:30 AM.,False,False,False,False,
AUG5-TIME-096-53,TIME,quarter_to_am,Set my alarm for 5:45 AM in the morning please.,set my alarm for quarter to six in the morning please,194,24,10,other,False,Candidate did not format the time; left input unchanged.,other,False,The time expression was left unformatted instead of converted to 5:45 AM.,False,False,False,False,
AUG5-TIME-099-53,TIME,midnight_plain,The maintenance window closes at 12:00 AM PT tonight.,the maintenance window closes at midnight Pacific Time tonight,160,23,11,style_violation,False,"Time entity left as ""midnight"" instead of formatted ""12:00 AM""; also missing capitalization and punctuation.",pass,False,Time phrase is preserved with acceptable default formatting variant.,False,True,False,True,
CANONICAL-AVOMA-RANGE,CARDINAL,range_no_concat,"the budget range is 80,000–90,000","the budget range is $80,000–$90,000",216,87,12,wrong_value,False,"Candidate added ""$"" currency symbols not present in input; CARDINAL was reformatted as MONEY.",other,False,"Candidate incorrectly adds dollar signs, changing a cardinal range to money.",False,False,False,False,
CANONICAL-AVOMA-YEAR,CARDINAL,year_context,we expect to launch in 2026,we expect to launch in 2026,185,50,11,pass,False,Matches reference exactly.,pass,False,Candidate matches the reference formatting for the year.,True,True,True,False,
CANONICAL-CRESTA-ACCOUNT-ID,NUMERIC_ID,contiguous_digits,your account number is 100203004,your account number is 10203004,398,160,11,numeric_drift,True,"Candidate produced 10203004 (8 digits) vs reference 100203004 (9 digits); dropped a zero from ""one hundred two"".",numeric_drift,True,"The candidate dropped a zero, changing 100203004 to 10203004.",False,False,False,False,
CANONICAL-CRESTA-CURRENCY,MONEY,spoken_split,the total amount is $171.41,"the total amount is 171,401",289,131,9,numeric_drift,True,"Candidate produced 171,401 instead of $171.41 — wrong numeric value and missing currency symbol.",numeric_drift,True,"The money amount $171.41 was rendered as 171,401, changing the numeric value.",False,False,False,False,
CANONICAL-CRESTA-PERCENT,PERCENT,hundred_percent,satisfaction was 100%,satisfaction was one hundred percent,187,23,9,wrong_value,False,"Candidate left the percent as words instead of formatting to ""100%"".",other,False,The percent entity was left unformatted instead of converted to 100%.,False,False,False,False,
CANONICAL-NIAGARA-ORDERID,NUMERIC_ID,disambiguation,your reference is 17-34272-2384,your reference is 17-34272-2384,407,184,10,pass,False,Matches reference exactly.,pass,False,Candidate exactly matches the reference order ID.,True,True,True,False,
CANONICAL-NIAGARA-PHONE,PHONE_NUMBER,disambiguation,your reference is +1-734-272-2384,your reference is 1-734-272-2384,364,129,11,pass,False,"Same digits and valid US phone format; missing ""+"" is stylistically equivalent.",pass,False,Phone number digits and US country code are correct; plus sign is an equivalent style variant.,True,True,True,False,
CANONICAL-RINGCENTRAL-PHONE,PHONE_NUMBER,no_digit_drop,you can reach us at 800-729-7234,you can reach us at (807) 279-7234,435,200,12,numeric_drift,True,"Digits regrouped incorrectly: 800-729-7234 became (807) 279-7234, altering the phone number structure.",numeric_drift,True,Phone number digits changed from 800-729-7234 to 807-279-7234.,False,False,False,False,
CANONICAL-TALKATOO-CENTURY,DATE,century_disambig,exam date 02/06/2026,exam date 02/06/2026,263,97,10,pass,False,Matches reference exactly.,pass,False,Candidate matches the reference date format and value.,True,True,True,False,
CARD-004,CARDINAL,basic,about 15 minutes left,about fifteen minutes left,193,26,6,style_violation,False,Candidate left cardinal as words instead of converting to digit form.,other,False,Failed to format the cardinal word 'fifteen' as digits.,False,False,False,False,
CARD-006,CARDINAL,basic,we hit 100 subscribers,we hit one hundred subscribers,209,22,6,wrong_value,True,"Candidate left ""one hundred"" as words instead of converting to ""100"".",other,False,The cardinal was left unformatted instead of converted to digits.,False,False,False,False,
CARD-007,CARDINAL,basic,approximately 72 units,approximately 72 units,155,33,6,pass,False,Matches reference exactly.,pass,False,The number is correctly rendered as digits matching the reference.,True,True,True,False,
CARD-E001,CARDINAL,twenty_twenty_ambig,we got 20/20 vision,we got twenty twenty vision,183,21,6,other,False,"Candidate left ""twenty twenty"" as words instead of formatting as ""20/20"".",other,False,Failed to format the ambiguous cardinal expression as 20/20 vision.,False,False,False,False,
CARD-O-001,CARDINAL,ordinal,the 3rd quarter results,the third quarter results,179,20,5,style_violation,False,"Candidate left ""third"" as a word instead of formatting to ""3rd"" ordinal numeral.",other,False,Ordinal cardinal was left unformatted instead of converting to 3rd.,False,False,False,False,
CARD-O-004,CARDINAL,ordinal,the 102nd floor,the one hundred and second floor,276,67,8,other,False,"Candidate left ordinal in words instead of formatting as ""102nd"".",other,False,The ordinal cardinal was left unformatted instead of converting to 102nd.,False,False,False,False,
CARD-PX-004,CARDINAL,prompted_style,we sold 12 400 units,we sold twelve thousand four hundred units,223,41,10,other,False,Candidate left the cardinal in words rather than formatting it as digits.,other,False,Candidate left the cardinal unformatted instead of converting to digits with space separator.,False,False,False,False,
CARD-Y-005,CARDINAL,year_context,since 1984,since 1984,219,46,5,pass,False,Matches reference exactly.,pass,False,Candidate matches the reference formatting for the year.,True,True,True,False,
CC-001,CREDIT_CARD,four_group,the card is 4111 1111 1111 1111,the card is 4111 1111 1111 1111,415,199,14,pass,False,Matches reference exactly.,pass,False,Credit card number is correctly grouped with spaces.,True,True,True,False,
CC-002,CREDIT_CARD,four_group,card number 5555 4444 3333 2222,5555 4444 3333 2222,204,79,10,other,False,"Dropped the ""card number"" prefix from the transcript.",other,False,The credit card digits are correct but surrounding words 'card number' were dropped.,False,False,False,False,
CC-R-006,CREDIT_CARD,redaction,card XXXX XXXX XXXX 7777,card XXXX XXXX XXXX 6777,411,226,8,numeric_drift,True,"Last 4 digits should be 7777 (three six seven seven seven → ...67777), but candidate output 6777 drops a digit.",numeric_drift,True,"Last four digits should be 7777, but candidate has 6777.",False,False,False,False,
DATE-007,DATE,basic_month_day,born November 9,born November 9,176,47,7,pass,False,Matches reference exactly.,pass,False,Output matches the requested Month Day format and reference.,True,True,True,False,
DATE-008,DATE,basic_month_day,audit was October 22,audit was October 22,202,58,8,pass,False,Matches reference exactly.,pass,False,Candidate exactly matches the reference date formatting.,True,True,True,False,
DATE-E004,DATE,ambiguous_locale,the form said 03/04/2026,the form said 034-2026,305,107,9,wrong_value,True,"Date malformed as ""034-2026"", dropping a zero and not producing a valid date format.",numeric_drift,False,The date formatting drops the slash-separated day/month structure and changes 03/04/2026 to 034-2026.,False,False,False,False,
DATE-EU-003,DATE,eu_format,meeting on the 09/10/2025,meeting on 09/10/2025,165,42,10,pass,False,"Date correctly formatted as DD/MM/YYYY; minor wording difference (""on"" vs ""on the"") is stylistically equivalent.",pass,False,Date is correctly formatted; dropping 'the' is a minor acceptable formatting change.,True,True,True,False,
DATE-ISO-008,DATE,iso8601,expires 2028-07-03,"2028-07-03
</transcript>",319,72,10,other,False,"Dropped the word ""expires"" and appended a stray ""</transcript>"" tag.",other,False,Date is correctly formatted but surrounding text was dropped and an extraneous tag was added.,False,False,False,False,
DATE-PX-003,DATE,prompted_style,the visit is on 02/21/2027,the visit is on 02/21/2027,178,66,10,pass,False,Matches reference exactly.,pass,False,The date matches the reference in the requested MM/DD/YYYY format.,True,True,True,False,
DATE-PX-004,DATE,prompted_style,renewal date 04/30/2026,renewal date 04/30/2026,243,68,9,pass,False,Matches reference exactly.,pass,False,Date matches the reference in requested MM/DD/YYYY format.,True,True,True,False,
DATE-PX-005,DATE,prompted_style,the conference is on 11/11/2025,the conference is on 11/11/2025,145,38,10,pass,False,Matches reference exactly.,pass,False,Candidate matches the reference date format and value.,True,True,True,False,
DATE-PX-006,DATE,prompted_style,"we filed on October 3, 2024","we filed on October 3, 2024",158,41,9,pass,False,Matches reference exactly.,pass,False,The date is correctly rendered in long-form English as in the reference.,True,True,True,False,
DATE-W003,DATE,words_form,"we filed on March 10, 2022","we filed on March 10, 2022",208,27,9,pass,False,Matches reference exactly.,pass,False,The date is correctly rendered in long-form English matching the reference.,True,True,True,False,
DRUG-002,DRUG_WITH_DOSE,drug_dose_freq,amoxicillin 250 mg three times a day,amoxicillin two fifty milligrams three times a day,133,22,10,numeric_drift,False,"Dose left as spelled-out words instead of ""250 mg"".",other,False,Dose was left unformatted instead of converting to 250 mg.,False,False,False,False,
DRUG-003,DRUG_WITH_DOSE,drug_dose_freq,lisinopril 10 mg once daily,lisinopril 10 mg once daily,166,43,11,pass,False,Matches reference exactly.,pass,False,Matches the reference with correct dosage abbreviation.,True,True,True,False,
DRUG-006,DRUG_WITH_DOSE,drug_dose_freq,levothyroxine 75 mcg in the morning,levothyroxine 75 µg in the morning,205,67,11,pass,False,µg is a valid equivalent to mcg for micrograms; no style was prompted.,pass,False,Dose value is correct and µg is an equivalent default abbreviation for micrograms.,True,True,True,False,
DRUG-015,DRUG_WITH_DOSE,drug_dose_freq,prednisone 10 mg taper over 2 weeks,prednisone ten milligrams taper over two weeks,197,23,12,style_violation,False,Candidate left numbers and units as words instead of converting to digits and abbreviated units.,other,False,Candidate failed to format the dose and duration numerals/units as in the reference.,False,False,False,False,
EMAIL-002,EMAIL_ADDRESS,basic,email me at sarah.lee@gmail.com,email me at sarah.lee@gmail.com,214,37,10,pass,False,Matches reference exactly.,pass,False,Email address matches the reference formatting.,True,True,True,False,
EMAIL-005,EMAIL_ADDRESS,basic,reach out to dave@startup.co,reach out to dave@startup.co,227,58,9,pass,False,Matches reference exactly with lowercase email.,pass,False,Email is correctly formatted and lowercase.,True,True,True,False,
EMAIL-S-001,EMAIL_ADDRESS,spelled_letters,it's john@acme.com,it's john@acme.com,206,62,7,pass,False,Matches reference exactly.,pass,False,Email address is correctly formatted from spelled letters.,True,True,True,False,
EMAIL-S-002,EMAIL_ADDRESS,spelled_letters,alex@startup.io,alex@startup.io,216,50,7,pass,False,Matches reference exactly.,pass,False,Candidate matches the reference email formatting.,True,True,True,False,
EMAIL-S-004,EMAIL_ADDRESS,spelled_letters,ryan_m@yahoo.com,ryan_m@yahoo.com,256,58,6,pass,False,Matches reference exactly.,pass,False,Candidate exactly matches the reference email formatting.,True,True,True,False,
EMAIL-S-006,EMAIL_ADDRESS,spelled_letters,eva@workmail.net,eva@workmail.net,246,56,6,pass,False,Matches reference exactly.,pass,False,Candidate matches the reference email formatting.,True,True,True,False,
EMAIL-S-008,EMAIL_ADDRESS,spelled_letters,tsg@consult.biz,tsg@consult.biz,276,89,6,pass,False,Matches reference exactly.,pass,False,Candidate exactly matches the reference email formatting.,True,True,True,False,
ID-A-002,NUMERIC_ID,order_id,the order id is AB1234567,the order id is AB1234567,442,217,10,pass,False,Matches reference exactly.,pass,False,Candidate exactly matches the reference order ID formatting.,True,True,True,False,
ID-A-003,NUMERIC_ID,routing_number,routing number is 121000248,routing number is 121000248,290,76,8,pass,False,Matches reference exactly.,pass,False,Routing number is correctly rendered as 121000248.,True,True,True,False,
ID-C-003,NUMERIC_ID,contiguous_digits,number 999007,"999,007",263,68,6,style_violation,False,"Digits correct but numeric ID formatted with thousands separator and ""number"" prefix dropped.",other,False,Dropped the leading word “number” despite preserving the numeric ID value.,False,False,False,False,
ID-C-005,NUMERIC_ID,contiguous_digits,the code is 4040404,the code is four oh four oh four oh four,208,64,9,other,True,Candidate did not format the spelled-out digits into a numeric ID.,other,False,Candidate failed to format the numeric ID into contiguous digits.,False,False,False,False,
ID-C-006,NUMERIC_ID,contiguous_digits,account 2026456,account 2026 456,266,103,8,style_violation,False,Digits are correct but split with a space instead of contiguous as expected for NUMERIC_ID.,style_violation,False,Digits are correct but not formatted as the contiguous numeric ID reference.,False,False,False,False,
ID-C-010,NUMERIC_ID,contiguous_digits,number 00777,number oh oh seven seven seven,141,33,9,other,True,Candidate left the numeric ID as spoken words instead of formatting as digits.,other,False,The numeric ID was left unformatted as words instead of contiguous digits.,False,False,False,False,
ID-D-003,NUMERIC_ID,disambiguation,your code is DE772,your code is DELTAECHO7772,289,106,12,numeric_drift,True,"Candidate produced ""7772"" instead of ""772"", adding an extra digit; also failed to disambiguate NATO phonetic letters to ""DE"".",wrong_value,True,"Spelled-out NATO words were not converted to their letter initials, yielding a different code.",False,False,False,False,
ID-L-003,NUMERIC_ID,passport,passport number is AB12345678,Passport number is AB12345678,247,90,9,pass,False,Passport ID correctly formatted; capitalization of first word is a trivial variant.,pass,False,The numeric ID is formatted correctly; capitalization of the sentence is stylistic.,True,True,True,False,
INT-009,DATE_INTERVAL,range,Q1 of 2026 through Q2,q one of twenty twenty six through q two,154,26,11,other,False,Candidate returned input unchanged; no formatting applied.,other,False,Candidate left the date interval unformatted instead of normalizing quarters and year.,False,False,False,False,
MESSY-003,MONEY|PERCENT|CARDINAL,finance,yeah so the fund returned 22.3% last year and uh the total AUM is about $3.2B as of 2025 and we're projecting another 15% for 2026,yeah so the fund returned 22.3% last year and uh the total AUM is about $3.2 billion as of 2025 and we're projecting another 15% for 2026,237,80,41,pass,False,$3.2 billion is a valid equivalent of $3.2B; all other values match.,pass,False,All numeric values are correct; $3.2 billion is an equivalent money format to $3.2B.,True,True,True,False,
MESSY-001,MONEY|DATE|PHONE_NUMBER,contact_center,hi yeah uh so i'm calling about a charge on my account of uh $342.99 from uh March 4 and i need to dispute it my callback number is 617-555-0498,hi yeah uh so i'm calling about a charge on my account of $342.99 from March 4 and i need to dispute it my callback number is (617) 555‑0498,517,299,38,pass,False,"All entities correct; phone format variant acceptable with no style prompted. Minor ""uh"" filler drops are stylistically equivalent.",pass,False,All entities are correctly formatted with equivalent phone style and minor filler omissions not affecting entities.,True,True,True,False,
MESSY-010,DATE|CARDINAL|DRUG_WITH_DOSE,medical_dictation,"patient is a 42 year old male presenting on uh April 10, 2026 uh complaining of chest pain for uh 3 days we started uh lisinopril 10mg once daily blood pressure was 140/90","patient is a forty two year old male presenting on April 10, 2026 complaining of chest pain for three days we started lisinopril 10 mg once daily blood pressure was 140/90",274,79,42,style_violation,False,"Left ""forty two"" and ""three"" as words instead of converting to digits; also removed disfluencies which reference kept.",other,False,Candidate left 42 and 3 as words instead of formatting the cardinal values as digits.,False,False,False,False,
MESSY-011,MONEY|DATE|EMAIL_ADDRESS|PHONE_NUMBER,sales_crm,"so the deal is worth uh about $1.5M and we need to close by uh June 30, 2026 their main contact is uh sarah.lee@acme.com or you can call her at 415-555-2233","so the deal is worth uh about $1.5M and we need to close by uh June 30, 2026 their main contact is uh sarah.lee@acme.com or you can call her at (415) 555‑2233",569,376,52,pass,False,Phone format variant (415) 555-2233 is equivalent; all values correct.,pass,False,All entities are correctly formatted; phone style is an equivalent default variant.,True,True,True,False,
MESSY-013,PERCENT|MONEY|CARDINAL,finance,"the mortgage rate came in at 6.75% on a loan of uh $450,000 and the monthly payment would be around uh $2,940 over 30 years","the mortgage rate came in at 6.75% on a loan of $450,000 and the monthly payment would be around $2,940 over thirty years",331,105,32,pass,False,"Numeric entities correctly formatted; ""thirty years"" left as words is acceptable variant and disfluencies removed.",pass,False,All numeric entities are formatted correctly; leaving 'thirty' as words is acceptable default style.,True,True,True,False,
MESSY-014,DATE|MONEY|PERCENT,meeting,so uh by 2030 we're targeting uh $100M in ARR and uh that's a roughly 40% compound annual growth rate based on our uh 2026 baseline of about $22M,"so uh by 20:30 we're targeting uh $100,000,000 in ARR and uh that's a roughly 40% compound annual growth rate based on our uh 2026 baseline of about $22,000,000",364,98,44,wrong_value,False,"""2030"" was formatted as ""20:30"" (time), which is incorrect for the year date entity.",numeric_drift,False,"The year 2030 was incorrectly formatted as time 20:30, though money and percent values are equivalent.",False,False,False,False,
MIXED-006,MIXED,multi_entity,the patient took metformin 500 mg at 8:00 AM on Monday,the patient took metformin 500 mg at 8:00 AM on Monday,355,87,15,pass,False,Matches reference exactly.,pass,False,Candidate exactly matches the reference formatting.,True,True,True,False,
MIXED-011,MIXED,multi_entity,"transfer $5,000 from account 200055 to routing 121000248","transfer $5,000 from account 2000555 to routing 121000248",361,187,16,numeric_drift,True,"Account number ""two oh oh oh five five five"" = 200055 in reference; candidate produced 2000555, adding an extra digit.",numeric_drift,True,Account number has an extra digit: 2000555 instead of 200055.,False,False,False,False,
MIXED-022,MIXED,multi_entity,"yo the order is for $99 to 1234 Maple Drive, Seattle, WA 98101","yo the order is for $99 to 1234 Maple Drive, Seattle, WA 981‑01",425,156,20,style_violation,False,ZIP code formatted with an erroneous hyphen (981‑01) instead of 98101; digits preserved but format is wrong.,numeric_drift,True,"ZIP code was changed from 98101 to 981-01, dropping/substituting digit structure.",False,False,False,False,
MIXED-023,MIXED,multi_entity,"on Friday June 13 at 2:00 PM we crossed 1,000,000 users","Friday, June 13 at 2:00 p.m. we crossed one million users",270,78,18,other,False,"Dropped leading ""on"", and left ""one million"" as words instead of formatting as 1,000,000 cardinal number.",other,False,"Dropped the initial word “on” and failed to digit-format one million as 1,000,000.",False,False,False,False,
MIXED-PX-001,MIXED,prompted_style,the invoice from 2026-03-05 is for $47.00,the invoice from 2026-03-05 is for $47.00,301,69,15,pass,False,Matches reference exactly.,pass,False,Output exactly matches the reference formatting.,True,True,True,False,
MONEY-002,MONEY,basic,she paid $20,she paid $20,222,39,7,pass,False,Matches reference exactly.,pass,False,Candidate matches the reference currency formatting.,True,True,True,False,
MONEY-003,MONEY,basic,it costs $9.99,it costs $9.99,318,77,9,pass,False,Matches reference exactly.,pass,False,The currency amount is correctly formatted with a dollar sign.,True,True,True,False,
MONEY-006,MONEY,basic,we owe $200,we owe $200,138,32,5,pass,False,Matches reference exactly.,pass,False,Candidate matches the reference monetary formatting.,True,True,True,False,
MONEY-011,MONEY,basic,"rent is $1,200 a month","rent is $1,200 a month",274,81,10,pass,False,Matches reference exactly.,pass,False,Currency is formatted correctly with the right value and separator.,True,True,True,False,
MONEY-E002,MONEY,with_B_suffix,we raised $1.2B,we raised 1.2 billion,297,81,12,other,False,Missing currency symbol; did not format as money entity.,pass,False,Value is correct and default money formatting allows an equivalent word form.,False,True,False,True,
MONEY-E005,MONEY,negative_decimal,the refund was -$47.50,the refund was $-47.50,202,51,11,pass,False,Value is correct; sign placement is a stylistic variant.,pass,False,Negative money value is correct with an equivalent default style.,True,True,True,False,
MONEY-PX-001,MONEY,prompted_style,"the deal closed at 50,000 USD","the deal closed at 50,000 USD",209,47,11,pass,False,Matches reference exactly.,pass,False,Money amount is correct and matches the requested USD suffix format.,True,True,True,False,
MONEY-T003,MONEY,plausible_trap,amount due $567.89,"amount due $56,789",199,70,9,numeric_drift,True,"Interpreted ""five sixty seven eighty nine"" as $56,789 instead of $567.89.",numeric_drift,True,"Money amount was changed from $567.89 to $56,789.",False,False,False,False,
PCT-007,PERCENT,basic,75% agree,75% agree,231,46,5,pass,False,Matches reference exactly.,pass,False,Candidate matches the reference with correct percent formatting.,True,True,True,False,
PCT-D-004,PERCENT,decimal,0.5% margin,zero point five percent margin,228,23,8,other,False,Candidate did not format the percent; returned input unchanged.,other,False,Percent was left unformatted instead of converted to 0.5%.,False,False,False,False,
PCT-E002,PERCENT,negative,down -5%,down negative five percent,189,23,5,style_violation,False,"Candidate left percent in words; reference formats as ""-5%"".",other,False,The percent entity was left unformatted instead of converting to -5%.,False,False,False,False,
PCT-E003,PERCENT,zero,exactly 0% change,exactly zero percent change,182,22,6,style_violation,False,"Percent entity left as words instead of formatted as ""0%"".",pass,False,The percent value is correct and the unformatted wording is an acceptable default variant.,False,True,False,True,
PCT-S003,PERCENT,use_symbol,approximately 15%,approximately 15%,266,59,7,pass,False,Matches reference exactly.,pass,False,The percent value and symbol formatting match the reference.,True,True,True,False,
PHONE-006,PHONE_NUMBER,us_default,try 310-555-7777,try three one zero five five five seven seven seven seven,215,36,10,other,False,Candidate left phone number as spelled-out words; no formatting applied.,other,False,Phone number was left unformatted instead of converted to digits.,False,False,False,False,
PHONE-010,PHONE_NUMBER,us_default,call 773-555-0404,call seven seven three five five five oh four oh four,158,38,10,other,False,Candidate left phone number as spelled-out words instead of formatting digits.,other,False,Phone number was left unformatted as words instead of digits.,False,False,False,False,
PHONE-E164-003,PHONE_NUMBER,e164,ring +12025553456,ring +12025553456,294,84,9,pass,False,Matches reference exactly.,pass,False,Phone number matches the reference in E.164 format.,True,True,True,False,
PHONE-E164-006,PHONE_NUMBER,e164,+17195551111,+1 719-555-1111,325,115,10,style_violation,False,Digits correct but E.164 requires no spaces/dashes (+17195551111).,style_violation,False,Phone number digits are correct but not formatted as compact E.164.,False,False,False,False,
PHONE-F-003,PHONE_NUMBER,free_form,the short code is 22333,the short code is two two three three three,217,26,11,other,True,Candidate left digits as words; failed to format the short code as numerals.,other,False,The phone/short code was left unformatted instead of converting words to digits.,False,False,False,False,
PHONE-P-001,PHONE_NUMBER,parens_dashed,call (503) 555-8880 for details,call (503) 555-8880 for details,299,107,10,pass,False,Matches reference exactly.,pass,False,Phone number matches the reference and requested format.,True,True,True,False,
PHONE-P-002,PHONE_NUMBER,parens_dashed,call (212) 555-7654 for details,call (212) 555-7654 for details,277,101,10,pass,False,Matches reference exactly.,pass,False,Phone number matches the reference in the requested format.,True,True,True,False,
