run_id,model_id,provider,sample_id,base_prompt_hash,formatting_prompt,input_text,expected_output,actual_output,latency_total_ms,latency_ttft_ms,tokens_in,tokens_out,cost_usd,finish_reason,error,attempted_at,completed_at,chain_input_text,baseline_model_id,baseline_error
chained-full-impeller-stem-granite-4-1-8b-iter09,granite-4-1-8b,impeller-stem+ibm-granite,ID-C-005,7d8c326253d4,,the code is four oh four oh four oh four,the code is 4040404,the code is 4040404,165.43,111.52,2138,8,0.0001077,stop,,2026-05-06T08:27:37.954895+00:00,2026-05-06T08:27:38.120379+00:00,the code is 4O4O4O4,impeller-stem-baseline,
chained-full-impeller-stem-granite-4-1-8b-iter09,granite-4-1-8b,impeller-stem+ibm-granite,ID-C-003,7d8c326253d4,,number nine hundred ninety nine oh oh seven,number 999007,99900 7,181.68,131.30,2133,5,0.00010715,stop,,2026-05-06T08:27:37.945922+00:00,2026-05-06T08:27:38.127654+00:00,number 99900 7,impeller-stem-baseline,
chained-full-impeller-stem-granite-4-1-8b-iter09,granite-4-1-8b,impeller-stem+ibm-granite,ID-C-002,7d8c326253d4,,reference one thousand two hundred thirty four,reference 1234,reference 1234,198.24,145.27,2131,5,0.00010705,stop,,2026-05-06T08:27:37.945122+00:00,2026-05-06T08:27:38.143400+00:00,reference 1234,impeller-stem-baseline,
chained-full-impeller-stem-granite-4-1-8b-iter09,granite-4-1-8b,impeller-stem+ibm-granite,ID-L-005,7d8c326253d4,,passport number m two three four five six seven eight nine,passport number M23456789,passport number M23456789,335.52,260.35,2133,7,0.00010735,stop,,2026-05-06T08:27:37.859875+00:00,2026-05-06T08:27:38.195431+00:00,passport number M23456789,impeller-stem-baseline,
chained-full-impeller-stem-granite-4-1-8b-iter09,granite-4-1-8b,impeller-stem+ibm-granite,ID-C-006,7d8c326253d4,,account two thousand twenty six four five six,account 2026456,account 2026456,186.50,142.10,2132,6,0.0001072,stop,,2026-05-06T08:27:38.018384+00:00,2026-05-06T08:27:38.204928+00:00,account 2026456,impeller-stem-baseline,
chained-full-impeller-stem-granite-4-1-8b-iter09,granite-4-1-8b,impeller-stem+ibm-granite,ID-C-007,7d8c326253d4,,ref number one one one two two two three three three,ref number 111222333,ref number 111222333,187.47,182.66,2134,7,0.0001074,stop,,2026-05-06T08:27:38.042590+00:00,2026-05-06T08:27:38.230090+00:00,ref number 111222333,impeller-stem-baseline,
chained-full-impeller-stem-granite-4-1-8b-iter09,granite-4-1-8b,impeller-stem+ibm-granite,ID-C-004,7d8c326253d4,,id one oh oh oh oh oh oh oh seven,id 100000007,id 1 OOOOOO 0 7,283.45,184.74,2137,12,0.00010805,stop,,2026-05-06T08:27:37.953760+00:00,2026-05-06T08:27:38.237242+00:00,id one OOOOOO 0 7,impeller-stem-baseline,
chained-full-impeller-stem-granite-4-1-8b-iter09,granite-4-1-8b,impeller-stem+ibm-granite,ID-C-008,7d8c326253d4,,ticket five hundred sixty seven oh nine,ticket 56709,ticket 567O9,178.85,139.02,2132,6,0.0001072,stop,,2026-05-06T08:27:38.067922+00:00,2026-05-06T08:27:38.246827+00:00,ticket 567O9,impeller-stem-baseline,
chained-full-impeller-stem-granite-4-1-8b-iter09,granite-4-1-8b,impeller-stem+ibm-granite,ID-C-010,7d8c326253d4,,number oh oh seven seven seven,number 00777,number 00777,205.23,151.40,2132,5,0.0001071,stop,,2026-05-06T08:27:38.128061+00:00,2026-05-06T08:27:38.333336+00:00,number oh oh 777,impeller-stem-baseline,
chained-full-impeller-stem-granite-4-1-8b-iter09,granite-4-1-8b,impeller-stem+ibm-granite,ID-C-009,7d8c326253d4,,id eight zero zero five five five oh oh oh oh,id 800555000,id 8005550000,225.83,184.92,2137,7,0.00010755,stop,,2026-05-06T08:27:38.120899+00:00,2026-05-06T08:27:38.346772+00:00,id 8 00555 oh oh oh oh,impeller-stem-baseline,
chained-full-impeller-stem-granite-4-1-8b-iter09,granite-4-1-8b,impeller-stem+ibm-granite,ID-D-005,7d8c326253d4,"This is a customer ID, format as plain digits with no separators.",customer one two three dash four five six,customer 123456,customer 123456,171.76,134.91,2152,5,0.0001081,stop,,2026-05-06T08:27:38.237481+00:00,2026-05-06T08:27:38.409294+00:00,customer 123Dash456,impeller-stem-baseline,
chained-full-impeller-stem-granite-4-1-8b-iter09,granite-4-1-8b,impeller-stem+ibm-granite,ID-D-004,7d8c326253d4,"This is a routing number, 9 contiguous digits.",routing one two one oh oh oh two four eight,routing 121000248,routing 121000248,208.61,145.09,2150,6,0.0001081,stop,,2026-05-06T08:27:38.230383+00:00,2026-05-06T08:27:38.439058+00:00,routing 121OOO248,impeller-stem-baseline,
chained-full-impeller-stem-granite-4-1-8b-iter09,granite-4-1-8b,impeller-stem+ibm-granite,ID-D-001,7d8c326253d4,"This is an order ID, not a phone number.",the reference is five five five eight six seven five three oh nine,the reference is 5558675309,the reference is 55586753O9,332.13,174.80,2154,10,0.0001087,stop,,2026-05-06T08:27:38.143791+00:00,2026-05-06T08:27:38.475956+00:00,the reference is 55586753O9,impeller-stem-baseline,
chained-full-impeller-stem-granite-4-1-8b-iter09,granite-4-1-8b,impeller-stem+ibm-granite,ID-D-002,7d8c326253d4,Render this as a contiguous account number.,the number is one hundred twenty three forty five,the number is 12345,the number is 120345,285.85,195.67,2152,7,0.0001083,stop,,2026-05-06T08:27:38.195821+00:00,2026-05-06T08:27:38.481720+00:00,the number is 1 20 3 45,impeller-stem-baseline,
chained-full-impeller-stem-granite-4-1-8b-iter09,granite-4-1-8b,impeller-stem+ibm-granite,CC-001,7d8c326253d4,Format card numbers as XXXX XXXX XXXX XXXX (space groups).,the card is four one one one one one one one one one one one one one one one,the card is 4111 1111 1111 1111,the card is 4111 1111 1111 1111,251.99,125.09,2160,16,0.0001096,stop,,2026-05-06T08:27:38.247194+00:00,2026-05-06T08:27:38.499229+00:00,the card is 4111111111111111,impeller-stem-baseline,
chained-full-impeller-stem-granite-4-1-8b-iter09,granite-4-1-8b,impeller-stem+ibm-granite,CC-002,7d8c326253d4,,card number five five five five four four four four three three three three two two two two,card number 5555 4444 3333 2222,card number 5555444433332222,188.85,117.24,2137,10,0.00010785,stop,,2026-05-06T08:27:38.333737+00:00,2026-05-06T08:27:38.522621+00:00,card number 5555444433332222,impeller-stem-baseline,
chained-full-impeller-stem-granite-4-1-8b-iter09,granite-4-1-8b,impeller-stem+ibm-granite,CC-004,7d8c326253d4,,card three seven three seven oh oh oh oh oh oh oh oh oh oh oh,card 3737 0000 0000 000,card 3737 00000000000,184.71,109.05,2142,10,0.0001081,stop,,2026-05-06T08:27:38.409678+00:00,2026-05-06T08:27:38.594423+00:00,card 3737 oh oh oh oh oh oh oh oh oh oh oh,impeller-stem-baseline,
chained-full-impeller-stem-granite-4-1-8b-iter09,granite-4-1-8b,impeller-stem+ibm-granite,CC-003,7d8c326253d4,Format card numbers as XXXX XXXX XXXX XXXX (space groups).,it's four oh oh oh one two three four five six seven eight nine oh one two,it's 4000 1234 5678 9012,XXXX XXXX XXXX 9012,263.09,152.77,2159,9,0.00010885,stop,,2026-05-06T08:27:38.347111+00:00,2026-05-06T08:27:38.610278+00:00,it's 4000123456789012,impeller-stem-baseline,
chained-full-impeller-stem-granite-4-1-8b-iter09,granite-4-1-8b,impeller-stem+ibm-granite,CC-006,7d8c326253d4,,card four five three two seven seven eight eight nine nine zero zero one one two two,card 4532 7788 9900 1122,card 4532778899001122,174.36,109.09,2136,9,0.0001077,stop,,2026-05-06T08:27:38.476183+00:00,2026-05-06T08:27:38.650586+00:00,card 4532778899001122,impeller-stem-baseline,
chained-full-impeller-stem-granite-4-1-8b-iter09,granite-4-1-8b,impeller-stem+ibm-granite,CC-005,7d8c326253d4,Format card numbers as XXXX XXXX XXXX XXXX (space groups).,the number is five one oh five one oh five one oh five one oh five one,the number is 5105 1051 0510 5151,the number is XXXX XXXX XXXX 1051,220.51,123.96,2160,13,0.0001093,stop,,2026-05-06T08:27:38.439473+00:00,2026-05-06T08:27:38.660026+00:00,the number is 5 1051051051051,impeller-stem-baseline,
chained-full-impeller-stem-granite-4-1-8b-iter09,granite-4-1-8b,impeller-stem+ibm-granite,CC-008,7d8c326253d4,,number three oh five six nine three oh oh nine oh two oh nine oh four,number 3056 9300 9020 904,305693009020904,165.06,126.33,2135,6,0.00010735,stop,,2026-05-06T08:27:38.499419+00:00,2026-05-06T08:27:38.664515+00:00,number 305693009020904,impeller-stem-baseline,
chained-full-impeller-stem-granite-4-1-8b-iter09,granite-4-1-8b,impeller-stem+ibm-granite,CC-010,7d8c326253d4,,the visa is four five three nine one four eight eight oh three four three six four six seven,the visa is 4539 1488 0343 6467,the visa is 4539148803436467,253.82,167.10,2138,11,0.000108,stop,,2026-05-06T08:27:38.594817+00:00,2026-05-06T08:27:38.848711+00:00,the visa is 4539148803436467,impeller-stem-baseline,
chained-full-impeller-stem-granite-4-1-8b-iter09,granite-4-1-8b,impeller-stem+ibm-granite,CC-R-002,7d8c326253d4,Redact all but the last 4 digits as XXXX XXXX XXXX ####.,card five five five five four four four four three three three three eight eight eight eight,card XXXX XXXX XXXX 8888,card XXXX XXXX XXXX 3888,216.33,125.87,2161,11,0.00010915,stop,,2026-05-06T08:27:38.651117+00:00,2026-05-06T08:27:38.867510+00:00,card 5555444433338888,impeller-stem-baseline,
chained-full-impeller-stem-granite-4-1-8b-iter09,granite-4-1-8b,impeller-stem+ibm-granite,CC-007,7d8c326253d4,,it's six oh one one oh oh oh oh oh oh oh oh oh oh oh four,it's 6011 0000 0000 0004,it's 6 011000000000004,429.93,176.96,2139,11,0.00010805,stop,,2026-05-06T08:27:38.482041+00:00,2026-05-06T08:27:38.912017+00:00,it's 6 011000000000004,impeller-stem-baseline,
chained-full-impeller-stem-granite-4-1-8b-iter09,granite-4-1-8b,impeller-stem+ibm-granite,CC-R-001,7d8c326253d4,Redact all but the last 4 digits as XXXX XXXX XXXX ####.,the card is four one one one one one one one one one one one one two three four,the card is XXXX XXXX XXXX 1234,the card is XXXXXXXXXX1234,341.71,227.80,2162,9,0.000109,stop,,2026-05-06T08:27:38.610636+00:00,2026-05-06T08:27:38.952416+00:00,the card is 4111111111111234,impeller-stem-baseline,
chained-full-impeller-stem-granite-4-1-8b-iter09,granite-4-1-8b,impeller-stem+ibm-granite,CC-R-003,7d8c326253d4,Redact all but the last 4 digits as XXXX XXXX XXXX ####.,number four oh oh oh one two three four five six seven eight nine zero one two,number XXXX XXXX XXXX 9012,XXXX XXXX XXXX 1212,300.21,226.78,2163,9,0.00010905,stop,,2026-05-06T08:27:38.660384+00:00,2026-05-06T08:27:38.960660+00:00,number 4000 1 23456789012,impeller-stem-baseline,
chained-full-impeller-stem-granite-4-1-8b-iter09,granite-4-1-8b,impeller-stem+ibm-granite,ID-D-003,7d8c326253d4,"This is a confirmation code, format as alphanumeric uppercase.",your code is delta echo seven seven two,your code is DE772,YOURCODEIS DELTAECHO 772,782.86,259.10,2153,10,0.00010865,stop,,2026-05-06T08:27:38.205313+00:00,2026-05-06T08:27:38.988226+00:00,your code is DeltaEcho 7 72,impeller-stem-baseline,
chained-full-impeller-stem-granite-4-1-8b-iter09,granite-4-1-8b,impeller-stem+ibm-granite,CC-R-004,7d8c326253d4,Redact all but the last 4 digits as XXXX XXXX XXXX ####.,his card was four seven one six six six six six six six six six four three two one,his card was XXXX XXXX XXXX 4321,his card was XXXX XXXX XXXX 4321,351.03,189.10,2162,13,0.0001094,stop,,2026-05-06T08:27:38.664959+00:00,2026-05-06T08:27:39.016035+00:00,his card was 4716666666664321,impeller-stem-baseline,
chained-full-impeller-stem-granite-4-1-8b-iter09,granite-4-1-8b,impeller-stem+ibm-granite,CC-R-006,7d8c326253d4,Redact all but the last 4 digits as XXXX XXXX XXXX ####.,card four five three nine one four eight eight oh three four three six seven seven seven,card XXXX XXXX XXXX 7777,XXXX XXXX XXXX 7336,228.33,162.52,2160,9,0.0001089,stop,,2026-05-06T08:27:38.868117+00:00,2026-05-06T08:27:39.096504+00:00,card 4539148803436777,impeller-stem-baseline,
chained-full-impeller-stem-granite-4-1-8b-iter09,granite-4-1-8b,impeller-stem+ibm-granite,CC-E001,7d8c326253d4,Format Amex as XXXX XXXXXX XXXXX.,the amex is three seven one four four nine six three five three nine eight four three one,the amex is 3714 496353 98431,the amex is XXXX XXXXXX XXXXX,258.86,220.71,2157,11,0.00010895,stop,,2026-05-06T08:27:38.912445+00:00,2026-05-06T08:27:39.171357+00:00,the amex is 3 71449635398431,impeller-stem-baseline,
chained-full-impeller-stem-granite-4-1-8b-iter09,granite-4-1-8b,impeller-stem+ibm-granite,CC-009,7d8c326253d4,,card four seven one six six six six six six six six six six six six six six,card 4716 6666 6666 6666,card 471666666666666666,654.74,542.11,2137,9,0.00010775,stop,,2026-05-06T08:27:38.522966+00:00,2026-05-06T08:27:39.177736+00:00,card 47166666666666666,impeller-stem-baseline,
chained-full-impeller-stem-granite-4-1-8b-iter09,granite-4-1-8b,impeller-stem+ibm-granite,CC-E003,7d8c326253d4,,expiration is oh seven slash twenty eight,expiration is 07/28,expiration is 07/2028,226.51,165.53,2134,8,0.0001075,stop,,2026-05-06T08:27:38.961116+00:00,2026-05-06T08:27:39.187667+00:00,expiration is 07/2028,impeller-stem-baseline,
chained-full-impeller-stem-granite-4-1-8b-iter09,granite-4-1-8b,impeller-stem+ibm-granite,CC-E004,7d8c326253d4,,the cvv is one two three,the cvv is 123,the cvv is 123,224.38,129.41,2133,7,0.00010735,stop,,2026-05-06T08:27:38.988609+00:00,2026-05-06T08:27:39.213043+00:00,the cvv is 123,impeller-stem-baseline,
chained-full-impeller-stem-granite-4-1-8b-iter09,granite-4-1-8b,impeller-stem+ibm-granite,CC-R-005,7d8c326253d4,Redact all but the last 4 digits as XXXX XXXX XXXX ####.,the visa ending in five five five five,the visa ending in 5555,the visa ending in XXXX XXXX XXXX 5555,380.61,204.81,2158,14,0.0001093,stop,,2026-05-06T08:27:38.849614+00:00,2026-05-06T08:27:39.230287+00:00,the visa ending in 5555,impeller-stem-baseline,
chained-full-impeller-stem-granite-4-1-8b-iter09,granite-4-1-8b,impeller-stem+ibm-granite,CC-E002,7d8c326253d4,Format card numbers with dashes.,card four one one one one one one one one one one one one one one one,card 4111-1111-1111-1111,card 4111-1111-1111-1111,300.70,189.75,2148,14,0.0001088,stop,,2026-05-06T08:27:38.953004+00:00,2026-05-06T08:27:39.253740+00:00,card 4111111111111111,impeller-stem-baseline,
chained-full-impeller-stem-granite-4-1-8b-iter09,granite-4-1-8b,impeller-stem+ibm-granite,SSN-002,7d8c326253d4,,social is four five six seven eight one two three four,social is 456-78-1234,social is 456-78-1234,206.80,160.24,2136,10,0.0001078,stop,,2026-05-06T08:27:39.097260+00:00,2026-05-06T08:27:39.304099+00:00,social is 456-78-1234,impeller-stem-baseline,
chained-full-impeller-stem-granite-4-1-8b-iter09,granite-4-1-8b,impeller-stem+ibm-granite,SSN-001,7d8c326253d4,Format SSN as XXX-XX-XXXX.,his ssn is one two three four five six seven eight nine,his ssn is 123-45-6789,his ssn is 123-45-6789,322.14,171.78,2154,12,0.0001089,stop,,2026-05-06T08:27:39.016295+00:00,2026-05-06T08:27:39.338460+00:00,his ssn is 123-45-6789,impeller-stem-baseline,
chained-full-impeller-stem-granite-4-1-8b-iter09,granite-4-1-8b,impeller-stem+ibm-granite,SSN-004,7d8c326253d4,,the social security number is two two two three three four four four four,the social security number is 222-33-4444,the social security number is 222-33-4444,251.19,146.72,2139,13,0.00010825,stop,,2026-05-06T08:27:39.177941+00:00,2026-05-06T08:27:39.429172+00:00,the social security number is 222-33-4444,impeller-stem-baseline,
chained-full-impeller-stem-granite-4-1-8b-iter09,granite-4-1-8b,impeller-stem+ibm-granite,SSN-003,7d8c326253d4,Format SSN as XXX-XX-XXXX.,ssn five five five oh one two three four five,ssn 555-01-2345,ssn 555-01-2345,258.38,180.00,2150,10,0.0001085,stop,,2026-05-06T08:27:39.171772+00:00,2026-05-06T08:27:39.430178+00:00,ssn 555012345,impeller-stem-baseline,
chained-full-impeller-stem-granite-4-1-8b-iter09,granite-4-1-8b,impeller-stem+ibm-granite,SSN-006,7d8c326253d4,,ssn one one one two two three three three three,ssn 111-22-3333,ssn 111-22-3333,239.80,119.64,2134,10,0.0001077,stop,,2026-05-06T08:27:39.213452+00:00,2026-05-06T08:27:39.453278+00:00,ssn 111223333,impeller-stem-baseline,
chained-full-impeller-stem-granite-4-1-8b-iter09,granite-4-1-8b,impeller-stem+ibm-granite,SSN-R-003,7d8c326253d4,Redact SSN as XXX-XX-#### keeping only the last 4 digits.,ssn five five five oh one two three four five,ssn XXX-XX-2345,XXX-XX-2345,212.77,159.19,2158,7,0.0001086,stop,,2026-05-06T08:27:39.304398+00:00,2026-05-06T08:27:39.517232+00:00,ssn 555012345,impeller-stem-baseline,
chained-full-impeller-stem-granite-4-1-8b-iter09,granite-4-1-8b,impeller-stem+ibm-granite,SSN-005,7d8c326253d4,,her ssn nine eight seven six five four three two one,her ssn 987-65-4321,her SSN 987-65-4321,362.59,223.21,2134,11,0.0001078,stop,,2026-05-06T08:27:39.188126+00:00,2026-05-06T08:27:39.550777+00:00,her ssn 987654321,impeller-stem-baseline,
chained-full-impeller-stem-granite-4-1-8b-iter09,granite-4-1-8b,impeller-stem+ibm-granite,SSN-R-001,7d8c326253d4,Redact SSN as XXX-XX-#### keeping only the last 4 digits.,his ssn is one two three four five six seven eight nine,his ssn is XXX-XX-6789,his ssn is XXX-XX-789,324.25,195.69,2162,10,0.0001091,stop,,2026-05-06T08:27:39.230557+00:00,2026-05-06T08:27:39.554854+00:00,his ssn is 123-45-6789,impeller-stem-baseline,
chained-full-impeller-stem-granite-4-1-8b-iter09,granite-4-1-8b,impeller-stem+ibm-granite,SSN-R-002,7d8c326253d4,Redact SSN as XXX-XX-#### keeping only the last 4 digits.,social four five six seven eight one two three four,social XXX-XX-1234,social XXX-XX-1234,340.90,238.78,2159,8,0.00010875,stop,,2026-05-06T08:27:39.254005+00:00,2026-05-06T08:27:39.594936+00:00,social 456-78-1234,impeller-stem-baseline,
chained-full-impeller-stem-granite-4-1-8b-iter09,granite-4-1-8b,impeller-stem+ibm-granite,SSN-R-006,7d8c326253d4,Redact SSN as XXX-XX-#### keeping only the last 4 digits.,ssn six six six oh one nine nine nine nine,ssn XXX-XX-9999,XXX-XX-9999,236.86,154.10,2158,7,0.0001086,stop,,2026-05-06T08:27:39.430471+00:00,2026-05-06T08:27:39.667363+00:00,ssn 666019999,impeller-stem-baseline,
chained-full-impeller-stem-granite-4-1-8b-iter09,granite-4-1-8b,impeller-stem+ibm-granite,SSN-R-005,7d8c326253d4,Redact SSN as XXX-XX-#### keeping only the last 4 digits.,ssn nine eight seven six five four three two one,ssn XXX-XX-4321,XXX-XX-4321,241.54,223.95,2157,7,0.00010855,stop,,2026-05-06T08:27:39.429738+00:00,2026-05-06T08:27:39.671314+00:00,ssn 987654321,impeller-stem-baseline,
chained-full-impeller-stem-granite-4-1-8b-iter09,granite-4-1-8b,impeller-stem+ibm-granite,SSN-E002,7d8c326253d4,Format SSN with no separators.,ssn one two three four five six seven eight nine,ssn 123456789,ssn 123456789,186.58,136.02,2146,7,0.000108,stop,,2026-05-06T08:27:39.517808+00:00,2026-05-06T08:27:39.704470+00:00,ssn 123456789,impeller-stem-baseline,
chained-full-impeller-stem-granite-4-1-8b-iter09,granite-4-1-8b,impeller-stem+ibm-granite,SSN-E003,7d8c326253d4,,the id is one two three four five six seven eight nine,the id is 123456789,the id is 123456789,217.94,150.48,2134,8,0.0001075,stop,,2026-05-06T08:27:39.551364+00:00,2026-05-06T08:27:39.769342+00:00,the id is 123456789,impeller-stem-baseline,
chained-full-impeller-stem-granite-4-1-8b-iter09,granite-4-1-8b,impeller-stem+ibm-granite,SSN-E001,7d8c326253d4,,last four are six seven eight nine,last four are 6789,last four are ####789,350.36,293.75,2133,6,0.00010725,stop,,2026-05-06T08:27:39.453550+00:00,2026-05-06T08:27:39.803937+00:00,last four are 6789,impeller-stem-baseline,
chained-full-impeller-stem-granite-4-1-8b-iter09,granite-4-1-8b,impeller-stem+ibm-granite,ADDR-001,7d8c326253d4,Format on a single line with state abbreviation and ZIP.,send it to one two three main street springfield illinois six two seven oh one,"send it to 123 Main Street, Springfield, IL 62701",send it to 123 Main Street Springfield IL 62701,298.06,122.71,2156,13,0.0001091,stop,,2026-05-06T08:27:39.555133+00:00,2026-05-06T08:27:39.853229+00:00,send it to 123 Main Street Springfield Illinois 62701,impeller-stem-baseline,
chained-full-impeller-stem-granite-4-1-8b-iter09,granite-4-1-8b,impeller-stem+ibm-granite,ADDR-002,7d8c326253d4,,the office is at four five six oak avenue boston massachusetts oh two one one five,"the office is at 456 Oak Avenue, Boston, MA 02115",the office is at 456 Oak Avenue Boston MA 02115,258.30,142.00,2140,14,0.0001084,stop,,2026-05-06T08:27:39.595213+00:00,2026-05-06T08:27:39.853539+00:00,the office is at 456 Oak Avenue Boston Massachusetts 02115,impeller-stem-baseline,
chained-full-impeller-stem-granite-4-1-8b-iter09,granite-4-1-8b,impeller-stem+ibm-granite,ADDR-003,7d8c326253d4,Format on a single line with state abbreviation and ZIP.,ship to seven eight nine elm road austin texas seven eight seven oh one,"ship to 789 Elm Road, Austin, TX 78701",ship to 789 Elm Road Austin TX 78701,248.06,147.78,2155,12,0.00010895,stop,,2026-05-06T08:27:39.667696+00:00,2026-05-06T08:27:39.915818+00:00,ship to 789 Elm Road Austin Texas 78701,impeller-stem-baseline,
chained-full-impeller-stem-granite-4-1-8b-iter09,granite-4-1-8b,impeller-stem+ibm-granite,ADDR-004,7d8c326253d4,,their address is two two two pine street seattle washington nine eight one oh one,"their address is 222 Pine Street, Seattle, WA 98101",their address is 222 Pine Street Seattle WA 98101,327.51,167.02,2139,13,0.00010825,stop,,2026-05-06T08:27:39.671640+00:00,2026-05-06T08:27:39.999192+00:00,their address is 222 Pine Street Seattle Washington 98101,impeller-stem-baseline,
chained-full-impeller-stem-granite-4-1-8b-iter09,granite-4-1-8b,impeller-stem+ibm-granite,ADDR-006,7d8c326253d4,,the clinic is six seven eight cherry lane denver colorado eight oh two oh two,"the clinic is 678 Cherry Lane, Denver, CO 80202",the clinic is 678 Cherry Lane Denver CO 80202,285.60,122.68,2139,13,0.00010825,stop,,2026-05-06T08:27:39.769610+00:00,2026-05-06T08:27:40.055256+00:00,the clinic is 678 Cherry Lane Denver Colorado 80202,impeller-stem-baseline,
chained-full-impeller-stem-granite-4-1-8b-iter09,granite-4-1-8b,impeller-stem+ibm-granite,ADDR-007,7d8c326253d4,,send to nine nine nine sunset boulevard los angeles california nine oh oh six nine,"send to 999 Sunset Boulevard, Los Angeles, CA 90069",send to 999 Sunset Boulevard Los Angeles CA 90069,266.60,158.89,2139,13,0.00010825,stop,,2026-05-06T08:27:39.804194+00:00,2026-05-06T08:27:40.070863+00:00,send to 999 Sunset Boulevard Los Angeles California 90069,impeller-stem-baseline,
chained-full-impeller-stem-granite-4-1-8b-iter09,granite-4-1-8b,impeller-stem+ibm-granite,SSN-R-004,7d8c326253d4,Redact SSN as XXX-XX-#### keeping only the last 4 digits.,the social is two two two three three four four four four,the social is XXX-XX-4444,the social is XXX-XX-4444,736.87,283.86,2161,10,0.00010905,stop,,2026-05-06T08:27:39.338770+00:00,2026-05-06T08:27:40.075676+00:00,the social is 222-33-4444,impeller-stem-baseline,
chained-full-impeller-stem-granite-4-1-8b-iter09,granite-4-1-8b,impeller-stem+ibm-granite,ADDR-008,7d8c326253d4,,hq is at one fifty five state street chicago illinois six oh six oh four,"hq is at 155 State Street, Chicago, IL 60604",hq is at 155 State Street Chicago IL 60604,354.72,181.85,2139,13,0.00010825,stop,,2026-05-06T08:27:39.853638+00:00,2026-05-06T08:27:40.208419+00:00,hq is at 155 State Street Chicago Illinois 60604,impeller-stem-baseline,
chained-full-impeller-stem-granite-4-1-8b-iter09,granite-4-1-8b,impeller-stem+ibm-granite,ADDR-P-001,7d8c326253d4,,on main street downtown,on Main Street downtown,on Main Street downtown,218.64,176.17,2131,5,0.00010705,stop,,2026-05-06T08:27:39.999586+00:00,2026-05-06T08:27:40.218259+00:00,on Main Street downtown,impeller-stem-baseline,
chained-full-impeller-stem-granite-4-1-8b-iter09,granite-4-1-8b,impeller-stem+ibm-granite,ADDR-009,7d8c326253d4,,home address is twelve twenty four maple drive portland oregon nine seven two oh four,"home address is 1224 Maple Drive, Portland, OR 97204",home address is 1224 Maple Drive Portland OR 97204,370.75,206.11,2140,14,0.0001084,stop,,2026-05-06T08:27:39.853884+00:00,2026-05-06T08:27:40.224669+00:00,home address is 1224 Maple Drive Portland Oregon 97204,impeller-stem-baseline,
chained-full-impeller-stem-granite-4-1-8b-iter09,granite-4-1-8b,impeller-stem+ibm-granite,ADDR-P-004,7d8c326253d4,,apartment four b,Apartment 4B,Apartment 4B,190.86,134.36,2132,6,0.0001072,stop,,2026-05-06T08:27:40.075919+00:00,2026-05-06T08:27:40.266867+00:00,Apartment 4 B,impeller-stem-baseline,
chained-full-impeller-stem-granite-4-1-8b-iter09,granite-4-1-8b,impeller-stem+ibm-granite,ADDR-P-003,7d8c326253d4,,twelve thirty four oak avenue,1234 Oak Avenue,1234 Oak Avenue,222.05,162.51,2131,5,0.00010705,stop,,2026-05-06T08:27:40.071651+00:00,2026-05-06T08:27:40.293737+00:00,1234 Oak Avenue,impeller-stem-baseline,
chained-full-impeller-stem-granite-4-1-8b-iter09,granite-4-1-8b,impeller-stem+ibm-granite,ADDR-P-002,7d8c326253d4,,the corner of fifth and broadway,the corner of 5th and Broadway,the corner of 5th and Broadway,310.73,181.44,2135,9,0.00010765,stop,,2026-05-06T08:27:40.055703+00:00,2026-05-06T08:27:40.366482+00:00,the corner Of 5th And Broadway,impeller-stem-baseline,
chained-full-impeller-stem-granite-4-1-8b-iter09,granite-4-1-8b,impeller-stem+ibm-granite,ADDR-P-005,7d8c326253d4,,suite three oh five,Suite 305,Suite 305,165.40,131.74,2130,4,0.0001069,stop,,2026-05-06T08:27:40.209713+00:00,2026-05-06T08:27:40.375182+00:00,Suite 305,impeller-stem-baseline,
chained-full-impeller-stem-granite-4-1-8b-iter09,granite-4-1-8b,impeller-stem+ibm-granite,ADDR-P-007,7d8c326253d4,,zip code nine four one oh seven,zip code 94107,zip code 94107,221.35,171.54,2133,6,0.00010725,stop,,2026-05-06T08:27:40.225101+00:00,2026-05-06T08:27:40.446499+00:00,zip code 941O7,impeller-stem-baseline,
chained-full-impeller-stem-granite-4-1-8b-iter09,granite-4-1-8b,impeller-stem+ibm-granite,ADDR-P-008,7d8c326253d4,,p o box four five six,P.O. Box 456,P 0 Box 456,195.74,142.71,2135,7,0.00010745,stop,,2026-05-06T08:27:40.267407+00:00,2026-05-06T08:27:40.463207+00:00,P 0 Box 45 6,impeller-stem-baseline,
chained-full-impeller-stem-granite-4-1-8b-iter09,granite-4-1-8b,impeller-stem+ibm-granite,ADDR-P-006,7d8c326253d4,,the building at seven seventy seven third avenue,the building at 777 Third Avenue,the building at 777 3rd Avenue,288.25,161.65,2136,10,0.0001078,stop,,2026-05-06T08:27:40.218571+00:00,2026-05-06T08:27:40.506882+00:00,the building at 777 3rd Avenue,impeller-stem-baseline,
chained-full-impeller-stem-granite-4-1-8b-iter09,granite-4-1-8b,impeller-stem+ibm-granite,ADDR-E003,7d8c326253d4,,four five six north oak street,456 N Oak Street,456 North Oak Street,173.16,139.30,2131,5,0.00010705,stop,,2026-05-06T08:27:40.376618+00:00,2026-05-06T08:27:40.549835+00:00,456 North Oak Street,impeller-stem-baseline,
