run_id,model_id,provider,sample_id,trial,base_prompt_hash,formatting_prompt,input_text,expected_output,actual_output,latency_total_ms,latency_ttft_ms,tokens_in,tokens_out,cost_usd,finish_reason,error,attempted_at,completed_at
determinism-large-iter009-20260505T235608Z,deepseek-v3-2,deepseek,EMAIL-PX-001,88,e774babcbb7b,"Always render emails in lowercase, no spaces.",send to John dot Smith at Acme dot Com,send to john.smith@acme.com,send to john.smith@acme.com,1957.23,1693.91,1670,10,0.00023803,stop,,2026-05-06T00:00:42.412663+00:00,2026-05-06T00:00:44.369969+00:00
determinism-large-iter009-20260505T235608Z,deepseek-v3-2,deepseek,EMAIL-PX-001,87,e774babcbb7b,"Always render emails in lowercase, no spaces.",send to John dot Smith at Acme dot Com,send to john.smith@acme.com,send to john.smith@acme.com,2020.92,1666.11,1670,10,0.00023803,stop,,2026-05-06T00:00:42.393427+00:00,2026-05-06T00:00:44.414418+00:00
determinism-large-iter009-20260505T235608Z,qwen3-5-397b,qwen,CARD-E003,55,e774babcbb7b,,down by negative five,down by -5,down by -5,2406.55,1884.57,1748,5,0.000544635,stop,,2026-05-06T00:00:42.038991+00:00,2026-05-06T00:00:44.445588+00:00
determinism-large-iter009-20260505T235608Z,qwen3-5-397b,qwen,CARD-E003,52,e774babcbb7b,,down by negative five,down by -5,down by -5,2880.79,2495.22,1748,5,0.00069342,stop,,2026-05-06T00:00:41.584022+00:00,2026-05-06T00:00:44.464860+00:00
determinism-large-iter009-20260505T235608Z,deepseek-v3-2,deepseek,EMAIL-PX-001,97,e774babcbb7b,"Always render emails in lowercase, no spaces.",send to John dot Smith at Acme dot Com,send to john.smith@acme.com,send to john.smith@acme.com,1443.50,1090.66,1670,10,0.000229422,stop,,2026-05-06T00:00:43.066145+00:00,2026-05-06T00:00:44.509676+00:00
determinism-large-iter009-20260505T235608Z,qwen3-5-397b,qwen,CARD-E003,60,e774babcbb7b,,down by negative five,down by -5,down by -5,2215.92,1675.71,1748,5,0.00069342,stop,,2026-05-06T00:00:42.432764+00:00,2026-05-06T00:00:44.648736+00:00
determinism-large-iter009-20260505T235608Z,deepseek-v3-2,deepseek,EMAIL-PX-001,100,e774babcbb7b,"Always render emails in lowercase, no spaces.",send to John dot Smith at Acme dot Com,send to john.smith@acme.com,send to john.smith@acme.com,1657.51,1316.98,1670,10,0.00023803,stop,,2026-05-06T00:00:43.094833+00:00,2026-05-06T00:00:44.752389+00:00
determinism-large-iter009-20260505T235608Z,deepseek-v3-2,deepseek,EMAIL-PX-001,94,e774babcbb7b,"Always render emails in lowercase, no spaces.",send to John dot Smith at Acme dot Com,send to john.smith@acme.com,send to john.smith@acme.com,2035.55,2025.31,1670,10,0.0001710576,stop,,2026-05-06T00:00:42.750435+00:00,2026-05-06T00:00:44.786048+00:00
determinism-large-iter009-20260505T235608Z,deepseek-v3-2,deepseek,EMAIL-PX-001,98,e774babcbb7b,"Always render emails in lowercase, no spaces.",send to John dot Smith at Acme dot Com,send to john.smith@acme.com,send to john.smith@acme.com,1752.62,1412.09,1670,10,0.00023803,stop,,2026-05-06T00:00:43.067569+00:00,2026-05-06T00:00:44.820224+00:00
determinism-large-iter009-20260505T235608Z,qwen3-5-397b,qwen,CARD-E003,62,e774babcbb7b,,down by negative five,down by -5,down by -5,2011.60,1737.18,1748,5,0.00069342,stop,,2026-05-06T00:00:42.822537+00:00,2026-05-06T00:00:44.834182+00:00
determinism-large-iter009-20260505T235608Z,deepseek-v3-2,deepseek,EMAIL-PX-001,92,e774babcbb7b,"Always render emails in lowercase, no spaces.",send to John dot Smith at Acme dot Com,send to john.smith@acme.com,send to john.smith@acme.com,2127.10,2126.59,1670,10,0.000167202,stop,,2026-05-06T00:00:42.709606+00:00,2026-05-06T00:00:44.836766+00:00
determinism-large-iter009-20260505T235608Z,deepseek-v3-2,deepseek,EMAIL-PX-001,99,e774babcbb7b,"Always render emails in lowercase, no spaces.",send to John dot Smith at Acme dot Com,send to john.smith@acme.com,send to john.smith@acme.com,1787.16,1433.53,1670,10,0.000229422,stop,,2026-05-06T00:00:43.068747+00:00,2026-05-06T00:00:44.855951+00:00
determinism-large-iter009-20260505T235608Z,deepseek-v3-2,deepseek,EMAIL-PX-001,91,e774babcbb7b,"Always render emails in lowercase, no spaces.",send to John dot Smith at Acme dot Com,send to john.smith@acme.com,send to john.smith@acme.com,2174.20,2168.15,1670,10,0.0001746864,stop,,2026-05-06T00:00:42.691075+00:00,2026-05-06T00:00:44.865327+00:00
determinism-large-iter009-20260505T235608Z,qwen3-5-397b,qwen,CARD-E003,66,e774babcbb7b,,down by negative five,down by -5,down by -5,1630.56,1415.06,1748,5,0.00069342,stop,,2026-05-06T00:00:43.251723+00:00,2026-05-06T00:00:44.882333+00:00
determinism-large-iter009-20260505T235608Z,deepseek-v3-2,deepseek,EMAIL-PX-001,90,e774babcbb7b,"Always render emails in lowercase, no spaces.",send to John dot Smith at Acme dot Com,send to john.smith@acme.com,send to john.smith@acme.com,2195.23,2177.73,1670,10,0.0001937376,stop,,2026-05-06T00:00:42.687397+00:00,2026-05-06T00:00:44.882662+00:00
determinism-large-iter009-20260505T235608Z,deepseek-v3-2,deepseek,EMAIL-PX-001,93,e774babcbb7b,"Always render emails in lowercase, no spaces.",send to John dot Smith at Acme dot Com,send to john.smith@acme.com,send to john.smith@acme.com,2399.91,2398.71,1670,10,0.0001937376,stop,,2026-05-06T00:00:42.727543+00:00,2026-05-06T00:00:45.127518+00:00
determinism-large-iter009-20260505T235608Z,deepseek-v3-2,deepseek,EMAIL-PX-001,96,e774babcbb7b,"Always render emails in lowercase, no spaces.",send to John dot Smith at Acme dot Com,send to john.smith@acme.com,send to john.smith@acme.com,2210.12,2195.69,1670,10,0.0001746864,stop,,2026-05-06T00:00:42.954970+00:00,2026-05-06T00:00:45.165142+00:00
determinism-large-iter009-20260505T235608Z,qwen3-5-397b,qwen,CARD-E003,69,e774babcbb7b,,down by negative five,down by -5,down by -5,1274.86,838.10,1748,5,0.00051558,stop,,2026-05-06T00:00:43.911386+00:00,2026-05-06T00:00:45.186323+00:00
determinism-large-iter009-20260505T235608Z,qwen3-5-397b,qwen,CARD-E003,68,e774babcbb7b,,down by negative five,down by -5,down by -5,1301.99,1117.18,1748,5,0.00051558,stop,,2026-05-06T00:00:43.900238+00:00,2026-05-06T00:00:45.202267+00:00
determinism-large-iter009-20260505T235608Z,qwen3-5-397b,qwen,CARD-E003,65,e774babcbb7b,,down by negative five,down by -5,down by -5,2153.85,1866.73,1748,5,0.00069342,stop,,2026-05-06T00:00:43.061997+00:00,2026-05-06T00:00:45.215919+00:00
determinism-large-iter009-20260505T235608Z,qwen3-5-397b,qwen,CARD-E003,64,e774babcbb7b,,down by negative five,down by -5,down by -5,2269.81,1969.52,1748,5,0.00069342,stop,,2026-05-06T00:00:42.953587+00:00,2026-05-06T00:00:45.223427+00:00
determinism-large-iter009-20260505T235608Z,deepseek-v3-2,deepseek,EMAIL-PX-001,95,e774babcbb7b,"Always render emails in lowercase, no spaces.",send to John dot Smith at Acme dot Com,send to john.smith@acme.com,send to john.smith@acme.com,2620.48,2115.92,1670,10,0.00023803,stop,,2026-05-06T00:00:42.867482+00:00,2026-05-06T00:00:45.488002+00:00
determinism-large-iter009-20260505T235608Z,deepseek-v3-2,deepseek,EMAIL-S-005,1,e774babcbb7b,,p dot patel at hospital dot org,p.patel@hospital.org,p.patel@hospital.org,1824.65,1820.60,1654,7,0.0001681596,stop,,2026-05-06T00:00:43.742731+00:00,2026-05-06T00:00:45.567436+00:00
determinism-large-iter009-20260505T235608Z,qwen3-5-397b,qwen,CARD-E003,67,e774babcbb7b,,down by negative five,down by -5,down by -5,1979.05,1492.10,1748,5,0.000644085,stop,,2026-05-06T00:00:43.887672+00:00,2026-05-06T00:00:45.866769+00:00
determinism-large-iter009-20260505T235608Z,deepseek-v3-2,deepseek,EMAIL-S-005,13,e774babcbb7b,,p dot patel at hospital dot org,p.patel@hospital.org,p.patel@hospital.org,941.67,498.46,1654,7,0.0002247,stop,,2026-05-06T00:00:45.128718+00:00,2026-05-06T00:00:46.070460+00:00
determinism-large-iter009-20260505T235608Z,qwen3-5-397b,qwen,CARD-E003,74,e774babcbb7b,,down by negative five,down by -5,down by -5,1826.00,1243.05,1748,5,0.00069342,stop,,2026-05-06T00:00:44.465391+00:00,2026-05-06T00:00:46.291433+00:00
determinism-large-iter009-20260505T235608Z,qwen3-5-397b,qwen,CARD-E003,70,e774babcbb7b,,down by negative five,down by -5,down by -5,2343.22,1511.81,1748,5,0.00069342,stop,,2026-05-06T00:00:43.948985+00:00,2026-05-06T00:00:46.292228+00:00
determinism-large-iter009-20260505T235608Z,deepseek-v3-2,deepseek,EMAIL-S-005,5,e774babcbb7b,,p dot patel at hospital dot org,p.patel@hospital.org,p.patel@hospital.org,1799.01,1565.16,1654,7,0.000241134,stop,,2026-05-06T00:00:44.509948+00:00,2026-05-06T00:00:46.308998+00:00
determinism-large-iter009-20260505T235608Z,qwen3-5-397b,qwen,CARD-E003,73,e774babcbb7b,,down by negative five,down by -5,down by -5,1870.50,1843.50,1748,5,0.00069342,stop,,2026-05-06T00:00:44.446104+00:00,2026-05-06T00:00:46.316656+00:00
determinism-large-iter009-20260505T235608Z,qwen3-5-397b,qwen,CARD-E003,71,e774babcbb7b,,down by negative five,down by -5,down by -5,2310.33,1565.74,1748,5,0.000644085,stop,,2026-05-06T00:00:44.075769+00:00,2026-05-06T00:00:46.386141+00:00
determinism-large-iter009-20260505T235608Z,deepseek-v3-2,deepseek,EMAIL-S-005,14,e774babcbb7b,,p dot patel at hospital dot org,p.patel@hospital.org,p.patel@hospital.org,1363.49,1216.03,1654,6,0.000240734,stop,,2026-05-06T00:00:45.166066+00:00,2026-05-06T00:00:46.529642+00:00
determinism-large-iter009-20260505T235608Z,deepseek-v3-2,deepseek,EMAIL-S-005,2,e774babcbb7b,,p dot patel at hospital dot org,p.patel@hospital.org,p.patel@hospital.org,2409.43,2408.70,1654,7,0.0008375,stop,,2026-05-06T00:00:44.125429+00:00,2026-05-06T00:00:46.534915+00:00
determinism-large-iter009-20260505T235608Z,qwen3-5-397b,qwen,CARD-E003,77,e774babcbb7b,,down by negative five,down by -5,down by -5,1661.42,1101.49,1748,5,0.00051558,stop,,2026-05-06T00:00:44.882818+00:00,2026-05-06T00:00:46.544271+00:00
determinism-large-iter009-20260505T235608Z,qwen3-5-397b,qwen,CARD-E003,80,e774babcbb7b,,down by negative five,down by -5,down by -5,1334.71,1202.93,1748,5,0.00051558,stop,,2026-05-06T00:00:45.216545+00:00,2026-05-06T00:00:46.551312+00:00
determinism-large-iter009-20260505T235608Z,deepseek-v3-2,deepseek,EMAIL-S-005,3,e774babcbb7b,,p dot patel at hospital dot org,p.patel@hospital.org,p.patel@hospital.org,2506.65,1963.14,1654,6,0.000430906,stop,,2026-05-06T00:00:44.370746+00:00,2026-05-06T00:00:46.877438+00:00
determinism-large-iter009-20260505T235608Z,qwen3-5-397b,qwen,CARD-E003,79,e774babcbb7b,,down by negative five,down by -5,down by -5,1699.27,930.02,1748,5,0.00051558,stop,,2026-05-06T00:00:45.202763+00:00,2026-05-06T00:00:46.902058+00:00
determinism-large-iter009-20260505T235608Z,qwen3-5-397b,qwen,CARD-E003,72,e774babcbb7b,,down by negative five,down by -5,down by -5,2603.58,2057.52,1748,5,0.00069342,stop,,2026-05-06T00:00:44.322990+00:00,2026-05-06T00:00:46.926588+00:00
determinism-large-iter009-20260505T235608Z,deepseek-v3-2,deepseek,EMAIL-S-005,10,e774babcbb7b,,p dot patel at hospital dot org,p.patel@hospital.org,p.patel@hospital.org,2209.50,2197.75,1654,7,0.0001681596,stop,,2026-05-06T00:00:44.856639+00:00,2026-05-06T00:00:47.066210+00:00
determinism-large-iter009-20260505T235608Z,deepseek-v3-2,deepseek,EMAIL-S-005,11,e774babcbb7b,,p dot patel at hospital dot org,p.patel@hospital.org,p.patel@hospital.org,2281.19,2275.05,1654,7,0.0008375,stop,,2026-05-06T00:00:44.865617+00:00,2026-05-06T00:00:47.146844+00:00
determinism-large-iter009-20260505T235608Z,deepseek-v3-2,deepseek,EMAIL-S-005,12,e774babcbb7b,,p dot patel at hospital dot org,p.patel@hospital.org,p.patel@hospital.org,2317.12,2310.61,1654,7,0.0008375,stop,,2026-05-06T00:00:44.883130+00:00,2026-05-06T00:00:47.200306+00:00
determinism-large-iter009-20260505T235608Z,qwen3-5-397b,qwen,CARD-E003,76,e774babcbb7b,,down by negative five,down by -5,down by -5,2443.12,1723.67,1748,5,0.00069342,stop,,2026-05-06T00:00:44.834640+00:00,2026-05-06T00:00:47.277817+00:00
determinism-large-iter009-20260505T235608Z,qwen3-5-397b,qwen,CARD-E003,75,e774babcbb7b,,down by negative five,down by -5,down by -5,2657.25,1873.77,1748,5,0.00069342,stop,,2026-05-06T00:00:44.649650+00:00,2026-05-06T00:00:47.306940+00:00
determinism-large-iter009-20260505T235608Z,deepseek-v3-2,deepseek,EMAIL-S-005,6,e774babcbb7b,,p dot patel at hospital dot org,p.patel@hospital.org,p.patel@hospital.org,2614.84,1686.04,1654,6,0.000240734,stop,,2026-05-06T00:00:44.753013+00:00,2026-05-06T00:00:47.367908+00:00
determinism-large-iter009-20260505T235608Z,deepseek-v3-2,deepseek,EMAIL-S-005,9,e774babcbb7b,,p dot patel at hospital dot org,p.patel@hospital.org,p.patel@hospital.org,2534.87,2089.21,1654,6,0.000430906,stop,,2026-05-06T00:00:44.837078+00:00,2026-05-06T00:00:47.371986+00:00
determinism-large-iter009-20260505T235608Z,deepseek-v3-2,deepseek,EMAIL-S-005,15,e774babcbb7b,,p dot patel at hospital dot org,p.patel@hospital.org,p.patel@hospital.org,1941.97,1938.95,1654,7,0.0001908396,stop,,2026-05-06T00:00:45.488535+00:00,2026-05-06T00:00:47.430595+00:00
determinism-large-iter009-20260505T235608Z,qwen3-5-397b,qwen,CARD-E003,81,e774babcbb7b,,down by negative five,down by -5,down by -5,2215.22,1950.45,1748,5,0.00069342,stop,,2026-05-06T00:00:45.223884+00:00,2026-05-06T00:00:47.439148+00:00
determinism-large-iter009-20260505T235608Z,qwen3-5-397b,qwen,CARD-E003,78,e774babcbb7b,,down by negative five,down by -5,down by -5,2277.28,1651.29,1748,5,0.00069342,stop,,2026-05-06T00:00:45.187107+00:00,2026-05-06T00:00:47.464447+00:00
determinism-large-iter009-20260505T235608Z,qwen3-5-397b,qwen,CARD-E003,83,e774babcbb7b,,down by negative five,down by -5,down by -5,1423.70,1175.97,1748,5,0.00069342,stop,,2026-05-06T00:00:46.292507+00:00,2026-05-06T00:00:47.716263+00:00
determinism-large-iter009-20260505T235608Z,deepseek-v3-2,deepseek,EMAIL-S-005,16,e774babcbb7b,,p dot patel at hospital dot org,p.patel@hospital.org,p.patel@hospital.org,2261.37,2261.10,1654,7,0.0001570464,stop,,2026-05-06T00:00:45.568343+00:00,2026-05-06T00:00:47.829748+00:00
determinism-large-iter009-20260505T235608Z,qwen3-5-397b,qwen,CARD-E003,87,e774babcbb7b,,down by negative five,down by -5,down by -5,1368.81,968.71,1748,5,0.00051558,stop,,2026-05-06T00:00:46.544953+00:00,2026-05-06T00:00:47.913805+00:00
determinism-large-iter009-20260505T235608Z,deepseek-v3-2,deepseek,EMAIL-S-005,17,e774babcbb7b,,p dot patel at hospital dot org,p.patel@hospital.org,p.patel@hospital.org,1842.79,1010.91,1654,7,0.0002247,stop,,2026-05-06T00:00:46.071738+00:00,2026-05-06T00:00:47.914566+00:00
determinism-large-iter009-20260505T235608Z,qwen3-5-397b,qwen,CARD-E003,85,e774babcbb7b,,down by negative five,down by -5,down by -5,1598.35,842.77,1748,5,0.00051558,stop,,2026-05-06T00:00:46.317133+00:00,2026-05-06T00:00:47.915507+00:00
determinism-large-iter009-20260505T235608Z,qwen3-5-397b,qwen,CARD-E003,89,e774babcbb7b,,down by negative five,down by -5,down by -5,1089.37,938.78,1748,5,0.00051558,stop,,2026-05-06T00:00:46.902364+00:00,2026-05-06T00:00:47.991796+00:00
determinism-large-iter009-20260505T235608Z,qwen3-5-397b,qwen,CARD-E003,90,e774babcbb7b,,down by negative five,down by -5,down by -5,1082.01,913.49,1748,5,0.00051558,stop,,2026-05-06T00:00:46.926834+00:00,2026-05-06T00:00:48.008889+00:00
determinism-large-iter009-20260505T235608Z,deepseek-v3-2,deepseek,EMAIL-S-005,18,e774babcbb7b,,p dot patel at hospital dot org,p.patel@hospital.org,p.patel@hospital.org,1802.51,1611.98,1654,7,0.000241134,stop,,2026-05-06T00:00:46.309684+00:00,2026-05-06T00:00:48.112258+00:00
determinism-large-iter009-20260505T235608Z,qwen3-5-397b,qwen,CARD-E003,84,e774babcbb7b,,down by negative five,down by -5,down by -5,2132.12,1217.03,1748,5,0.00051558,stop,,2026-05-06T00:00:46.293372+00:00,2026-05-06T00:00:48.425571+00:00
determinism-large-iter009-20260505T235608Z,deepseek-v3-2,deepseek,EMAIL-S-005,20,e774babcbb7b,,p dot patel at hospital dot org,p.patel@hospital.org,p.patel@hospital.org,2285.38,2153.47,1654,6,0.000240734,stop,,2026-05-06T00:00:46.535695+00:00,2026-05-06T00:00:48.821143+00:00
determinism-large-iter009-20260505T235608Z,deepseek-v3-2,deepseek,EMAIL-S-005,19,e774babcbb7b,,p dot patel at hospital dot org,p.patel@hospital.org,p.patel@hospital.org,2403.21,2277.67,1654,6,0.000240734,stop,,2026-05-06T00:00:46.530951+00:00,2026-05-06T00:00:48.934255+00:00
determinism-large-iter009-20260505T235608Z,deepseek-v3-2,deepseek,EMAIL-S-005,22,e774babcbb7b,,p dot patel at hospital dot org,p.patel@hospital.org,p.patel@hospital.org,1900.90,1895.81,1654,7,0.0001606752,stop,,2026-05-06T00:00:47.067287+00:00,2026-05-06T00:00:48.968245+00:00
determinism-large-iter009-20260505T235608Z,deepseek-v3-2,deepseek,EMAIL-S-005,23,e774babcbb7b,,p dot patel at hospital dot org,p.patel@hospital.org,p.patel@hospital.org,1939.89,1939.48,1654,7,0.0001794996,stop,,2026-05-06T00:00:47.147752+00:00,2026-05-06T00:00:49.087710+00:00
determinism-large-iter009-20260505T235608Z,deepseek-v3-2,deepseek,EMAIL-S-005,8,e774babcbb7b,,p dot patel at hospital dot org,p.patel@hospital.org,p.patel@hospital.org,4281.81,3354.57,1654,6,0.000232506,stop,,2026-05-06T00:00:44.820704+00:00,2026-05-06T00:00:49.102561+00:00
determinism-large-iter009-20260505T235608Z,deepseek-v3-2,deepseek,EMAIL-S-005,25,e774babcbb7b,,p dot patel at hospital dot org,p.patel@hospital.org,p.patel@hospital.org,1793.73,1791.01,1654,7,0.000186984,stop,,2026-05-06T00:00:47.368657+00:00,2026-05-06T00:00:49.162459+00:00
determinism-large-iter009-20260505T235608Z,qwen3-5-397b,qwen,CARD-E003,94,e774babcbb7b,,down by negative five,down by -5,down by -5,1810.36,1700.76,1748,5,0.00069342,stop,,2026-05-06T00:00:47.464986+00:00,2026-05-06T00:00:49.275414+00:00
determinism-large-iter009-20260505T235608Z,deepseek-v3-2,deepseek,EMAIL-S-005,24,e774babcbb7b,,p dot patel at hospital dot org,p.patel@hospital.org,p.patel@hospital.org,2134.00,2130.12,1654,7,0.0001944684,stop,,2026-05-06T00:00:47.201091+00:00,2026-05-06T00:00:49.335162+00:00
determinism-large-iter009-20260505T235608Z,qwen3-5-397b,qwen,CARD-E003,91,e774babcbb7b,,down by negative five,down by -5,down by -5,2072.20,1847.64,1748,5,0.00069342,stop,,2026-05-06T00:00:47.278410+00:00,2026-05-06T00:00:49.350652+00:00
determinism-large-iter009-20260505T235608Z,deepseek-v3-2,deepseek,EMAIL-S-005,30,e774babcbb7b,,p dot patel at hospital dot org,p.patel@hospital.org,p.patel@hospital.org,1247.10,1034.40,1654,7,0.000232526,stop,,2026-05-06T00:00:48.113343+00:00,2026-05-06T00:00:49.360500+00:00
determinism-large-iter009-20260505T235608Z,deepseek-v3-2,deepseek,EMAIL-S-005,26,e774babcbb7b,,p dot patel at hospital dot org,p.patel@hospital.org,p.patel@hospital.org,1996.44,1988.68,1654,7,0.0001831284,stop,,2026-05-06T00:00:47.372514+00:00,2026-05-06T00:00:49.368983+00:00
determinism-large-iter009-20260505T235608Z,qwen3-5-397b,qwen,CARD-E003,86,e774babcbb7b,,down by negative five,down by -5,down by -5,3023.58,2373.72,1748,5,0.00069342,stop,,2026-05-06T00:00:46.386673+00:00,2026-05-06T00:00:49.410313+00:00
determinism-large-iter009-20260505T235608Z,deepseek-v3-2,deepseek,EMAIL-S-005,27,e774babcbb7b,,p dot patel at hospital dot org,p.patel@hospital.org,p.patel@hospital.org,2026.80,2026.32,1654,7,0.0001794996,stop,,2026-05-06T00:00:47.431915+00:00,2026-05-06T00:00:49.458771+00:00
determinism-large-iter009-20260505T235608Z,deepseek-v3-2,deepseek,EMAIL-S-005,21,e774babcbb7b,,p dot patel at hospital dot org,p.patel@hospital.org,p.patel@hospital.org,2683.77,2014.28,1654,6,0.000240734,stop,,2026-05-06T00:00:46.877990+00:00,2026-05-06T00:00:49.561774+00:00
determinism-large-iter009-20260505T235608Z,qwen3-5-397b,qwen,CARD-E003,93,e774babcbb7b,,down by negative five,down by -5,down by -5,2158.43,1624.01,1748,5,0.00069342,stop,,2026-05-06T00:00:47.439731+00:00,2026-05-06T00:00:49.598191+00:00
determinism-large-iter009-20260505T235608Z,deepseek-v3-2,deepseek,EMAIL-S-005,28,e774babcbb7b,,p dot patel at hospital dot org,p.patel@hospital.org,p.patel@hospital.org,1828.63,1823.58,1654,7,0.0001570464,stop,,2026-05-06T00:00:47.830235+00:00,2026-05-06T00:00:49.658903+00:00
determinism-large-iter009-20260505T235608Z,qwen3-5-397b,qwen,CARD-E003,82,e774babcbb7b,,down by negative five,down by -5,down by -5,3992.05,3699.30,1748,5,0.00069342,stop,,2026-05-06T00:00:45.867488+00:00,2026-05-06T00:00:49.859613+00:00
determinism-large-iter009-20260505T235608Z,qwen3-5-397b,qwen,CARD-E003,100,e774babcbb7b,,down by negative five,down by -5,down by -5,1488.36,1295.87,1748,5,0.00069342,stop,,2026-05-06T00:00:48.426767+00:00,2026-05-06T00:00:49.915335+00:00
determinism-large-iter009-20260505T235608Z,deepseek-v3-2,deepseek,EMAIL-S-005,29,e774babcbb7b,,p dot patel at hospital dot org,p.patel@hospital.org,p.patel@hospital.org,2134.00,2127.92,1654,7,0.0001681596,stop,,2026-05-06T00:00:47.915202+00:00,2026-05-06T00:00:50.049266+00:00
determinism-large-iter009-20260505T235608Z,qwen3-5-397b,qwen,CARD-E003,96,e774babcbb7b,,down by negative five,down by -5,down by -5,2212.68,965.01,1748,5,0.00051558,stop,,2026-05-06T00:00:47.914832+00:00,2026-05-06T00:00:50.127550+00:00
determinism-large-iter009-20260505T235608Z,qwen3-5-397b,qwen,CARD-E003,92,e774babcbb7b,,down by negative five,down by -5,down by -5,2827.51,1237.99,1748,5,0.00051558,stop,,2026-05-06T00:00:47.307526+00:00,2026-05-06T00:00:50.135076+00:00
determinism-large-iter009-20260505T235608Z,qwen3-5-397b,qwen,CARD-E003,97,e774babcbb7b,,down by negative five,down by -5,down by -5,2219.97,2075.62,1748,5,0.00051558,stop,,2026-05-06T00:00:47.915971+00:00,2026-05-06T00:00:50.135957+00:00
determinism-large-iter009-20260505T235608Z,qwen3-5-397b,qwen,CARD-E003,95,e774babcbb7b,,down by negative five,down by -5,down by -5,2421.45,1331.46,1748,5,0.00051558,stop,,2026-05-06T00:00:47.716840+00:00,2026-05-06T00:00:50.138327+00:00
determinism-large-iter009-20260505T235608Z,qwen3-5-397b,qwen,CARD-E003,99,e774babcbb7b,,down by negative five,down by -5,down by -5,2162.46,1980.80,1748,5,0.00069342,stop,,2026-05-06T00:00:48.009576+00:00,2026-05-06T00:00:50.172075+00:00
determinism-large-iter009-20260505T235608Z,qwen3-5-397b,qwen,CARD-O-002,3,e774babcbb7b,,she finished in twenty first place,she finished in 21st place,she finished in 21st place,803.25,756.70,1750,9,0.0010824,stop,,2026-05-06T00:00:49.410910+00:00,2026-05-06T00:00:50.214192+00:00
determinism-large-iter009-20260505T235608Z,qwen3-5-397b,qwen,CARD-O-002,1,e774babcbb7b,,she finished in twenty first place,she finished in 21st place,she finished in 21st place,1030.36,845.39,1750,8,0.00070122,stop,,2026-05-06T00:00:49.276585+00:00,2026-05-06T00:00:50.307011+00:00
determinism-large-iter009-20260505T235608Z,qwen3-5-397b,qwen,CARD-E003,88,e774babcbb7b,,down by negative five,down by -5,down by -5,3756.23,2617.14,1748,5,0.00051558,stop,,2026-05-06T00:00:46.551802+00:00,2026-05-06T00:00:50.308067+00:00
determinism-large-iter009-20260505T235608Z,deepseek-v3-2,deepseek,EMAIL-S-005,31,e774babcbb7b,,p dot patel at hospital dot org,p.patel@hospital.org,p.patel@hospital.org,1553.31,1449.46,1654,6,0.000240734,stop,,2026-05-06T00:00:48.822126+00:00,2026-05-06T00:00:50.375518+00:00
determinism-large-iter009-20260505T235608Z,qwen3-5-397b,qwen,CARD-E003,98,e774babcbb7b,,down by negative five,down by -5,down by -5,2453.47,1144.24,1748,5,0.00051558,stop,,2026-05-06T00:00:47.993001+00:00,2026-05-06T00:00:50.446543+00:00
determinism-large-iter009-20260505T235608Z,qwen3-5-397b,qwen,CARD-O-002,2,e774babcbb7b,,she finished in twenty first place,she finished in 21st place,she finished in 21st place,1307.20,1156.80,1750,8,0.00070122,stop,,2026-05-06T00:00:49.351288+00:00,2026-05-06T00:00:50.658560+00:00
determinism-large-iter009-20260505T235608Z,qwen3-5-397b,qwen,CARD-E003,54,e774babcbb7b,,down by negative five,down by -5,down by -5,8883.90,5002.91,1748,5,0.00069342,stop,,2026-05-06T00:00:41.976345+00:00,2026-05-06T00:00:50.860252+00:00
determinism-large-iter009-20260505T235608Z,qwen3-5-397b,qwen,CARD-E003,56,e774babcbb7b,,down by negative five,down by -5,down by -5,8813.36,5006.52,1748,5,0.00069342,stop,,2026-05-06T00:00:42.051498+00:00,2026-05-06T00:00:50.864857+00:00
determinism-large-iter009-20260505T235608Z,qwen3-5-397b,qwen,CARD-E003,53,e774babcbb7b,,down by negative five,down by -5,down by -5,9094.71,5196.77,1748,5,0.00069342,stop,,2026-05-06T00:00:41.772431+00:00,2026-05-06T00:00:50.867149+00:00
determinism-large-iter009-20260505T235608Z,deepseek-v3-2,deepseek,EMAIL-S-005,35,e774babcbb7b,,p dot patel at hospital dot org,p.patel@hospital.org,p.patel@hospital.org,1828.17,1826.36,1654,7,0.0001908396,stop,,2026-05-06T00:00:49.103264+00:00,2026-05-06T00:00:50.931482+00:00
determinism-large-iter009-20260505T235608Z,deepseek-v3-2,deepseek,EMAIL-S-005,34,e774babcbb7b,,p dot patel at hospital dot org,p.patel@hospital.org,p.patel@hospital.org,1900.56,1899.16,1654,7,0.0001794996,stop,,2026-05-06T00:00:49.088596+00:00,2026-05-06T00:00:50.989212+00:00
determinism-large-iter009-20260505T235608Z,qwen3-5-397b,qwen,CARD-O-002,5,e774babcbb7b,,she finished in twenty first place,she finished in 21st place,she finished in 21st place,1150.68,1097.71,1750,9,0.000994,stop,,2026-05-06T00:00:49.860914+00:00,2026-05-06T00:00:51.011662+00:00
determinism-large-iter009-20260505T235608Z,qwen3-5-397b,qwen,CARD-O-002,6,e774babcbb7b,,she finished in twenty first place,she finished in 21st place,she finished in 21st place,1169.36,1001.79,1750,9,0.000994,stop,,2026-05-06T00:00:49.916198+00:00,2026-05-06T00:00:51.085632+00:00
