id,entity_class,variant,prompt,input_text,expected_output,difficulty,domain,source,notes
AUG5-TIME-080-52,TIME,military_oh_prefix,,surgery prep starts at oh five fifteen in the morning,Surgery prep starts at 05:15 in the morning.,edge,medical,synthetic_augmented_v5,
AUG5-TIME-081-52,TIME,noon_with_zone,,the trading halt lifts at twelve noon eastern,The trading halt lifts at 12:00 PM ET.,adversarial,finance,synthetic_augmented_v5,noon with timezone
AUG5-TIME-082-52,TIME,twelve_hour_pm,,the technician will arrive between seven and seven thirty pee em,The technician will arrive between seven and 7:30 PM.,basic,contact_center,synthetic_augmented_v5,only second time formatted
AUG5-TIME-083-52,TIME,quarter_past_am,,the radiology lab opens at quarter past seven on saturdays,The radiology lab opens at 7:15 AM on Saturdays.,basic,medical,synthetic_augmented_v5,
AUG5-TIME-084-52,TIME,military_hundred_hours,,the briefing wraps up by thirteen hundred hours friday,The briefing wraps up by 13:00 Friday.,edge,meeting,synthetic_augmented_v5,
AUG5-TIME-085-52,TIME,half_past_pm,,my flight boards at half past seven in the evening,My flight boards at 7:30 PM in the evening.,basic,voice_agent,synthetic_augmented_v5,
AUG5-TIME-086-52,TIME,timezone_pacific_pm,,the live stream goes up at six pee em pacific,The live stream goes up at 6:00 PM PT.,edge,generic,synthetic_augmented_v5,
AUG5-TIME-087-52,TIME,quarter_to_am,,the bus picks up the team at quarter to six in the morning,The bus picks up the team at 5:45 AM in the morning.,basic,generic,synthetic_augmented_v5,
AUG5-TIME-088-52,TIME,seconds_past,,the alarm chirped at twenty seconds past three in the afternoon,The alarm chirped at 3:00:20 PM in the afternoon.,adversarial,contact_center,synthetic_augmented_v5,seconds past with pm context
AUG5-TIME-089-52,TIME,twelve_hour_am_appt,,your mammogram is booked for eight fifteen ay em on wednesday,Your mammogram is booked for 8:15 AM on Wednesday.,basic,medical,synthetic_augmented_v5,
AUG5-TIME-089-53,TIME,twelve_noon,,the lunch seminar kicks off at twelve noon sharp in the main auditorium,The lunch seminar kicks off at 12:00 PM sharp in the main auditorium.,basic,meeting,synthetic_augmented_v5,twelve noon -> 12:00 PM
AUG5-TIME-090-53,TIME,military_hundred_hours,,the convoy departs at sixteen hundred hours from the north gate,The convoy departs at 16:00 from the north gate.,basic,generic,synthetic_augmented_v5,sixteen hundred hours -> 16:00
AUG5-TIME-091-53,TIME,am_pm_minute,,please join the standup at eight forty five ay em sharp tomorrow,Please join the standup at 8:45 AM sharp tomorrow.,basic,meeting,synthetic_augmented_v5,
AUG5-TIME-092-53,TIME,timezone_eastern,,the earnings call begins at four pee em eastern on thursday,The earnings call begins at 4:00 PM ET on Thursday.,edge,finance,synthetic_augmented_v5,eastern -> ET
AUG5-TIME-093-53,TIME,timezone_pacific,,your interview is scheduled for ten thirty ay em pacific time,Your interview is scheduled for 10:30 AM PT.,edge,contact_center,synthetic_augmented_v5,pacific time -> PT
AUG5-TIME-094-53,TIME,quarter_past_am,,the pharmacy opens at quarter past eight in the morning,The pharmacy opens at 8:15 AM in the morning.,basic,medical,synthetic_augmented_v5,
AUG5-TIME-095-53,TIME,half_past_am,,your dental cleaning is booked for half past ten tomorrow morning,Your dental cleaning is booked for 10:30 AM tomorrow morning.,basic,medical,synthetic_augmented_v5,
AUG5-TIME-096-53,TIME,quarter_to_am,,set my alarm for quarter to six in the morning please,Set my alarm for 5:45 AM in the morning please.,basic,voice_agent,synthetic_augmented_v5,
AUG5-TIME-097-53,TIME,military_oh_prefix,,the night shift handover happens at oh two fifteen every weekday,The night shift handover happens at 02:15 every weekday.,edge,medical,synthetic_augmented_v5,oh two fifteen -> 02:15
AUG5-TIME-098-53,TIME,relative_seconds,,the rocket lifted off at forty five seconds past nine that morning,The rocket lifted off at 9:00:45 that morning.,adversarial,generic,synthetic_augmented_v5,seconds suffix
AUG5-TIME-099-53,TIME,midnight_plain,,the maintenance window closes at midnight pacific time tonight,The maintenance window closes at 12:00 AM PT tonight.,adversarial,contact_center,synthetic_augmented_v5,midnight with tz
AUG5-TIME-100-53,TIME,military_twenty_three,,please file your report no later than twenty three hundred hours sunday,Please file your report no later than 23:00 Sunday.,edge,generic,synthetic_augmented_v5,
AUG5-PHONE-NUMBER-001-50,PHONE_NUMBER,us_default,,my cell is four one five five five five oh one eight two if you need me,My cell is (415) 555-0182 if you need me.,basic,generic,synthetic_augmented_v5,SF area code
AUG5-PHONE-NUMBER-002-50,PHONE_NUMBER,us_with_country_code,,the toll free line is one eight hundred five five five oh one nine nine,The toll free line is 1-800-555-0199.,basic,contact_center,synthetic_augmented_v5,1-800 toll free
AUG5-PHONE-NUMBER-003-50,PHONE_NUMBER,extension,,reach me at six one seven five five five oh one four two extension twenty three,Reach me at (617) 555-0142 ext. 23.,edge,finance,synthetic_augmented_v5,Boston with extension
AUG5-PHONE-NUMBER-004-50,PHONE_NUMBER,e164_prompted,Format phone numbers as E.164.,dial three one two five five five oh one seven seven for support,Dial +13125550177 for support.,edge,contact_center,synthetic_augmented_v5,Chicago E.164
AUG5-PHONE-NUMBER-005-50,PHONE_NUMBER,vanity,,just call one eight hundred flowers to send a bouquet,Just call 1-800-FLOWERS to send a bouquet.,edge,generic,synthetic_augmented_v5,all-letter vanity
AUG5-PHONE-NUMBER-006-50,PHONE_NUMBER,dash_spoken,,the number is two oh six dash five five five dash oh one five three,The number is (206) 555-0153.,edge,voice_agent,synthetic_augmented_v5,explicit dash words
AUG5-PHONE-NUMBER-007-50,PHONE_NUMBER,international_germany,,berlin desk is plus four nine three oh nine oh one two three four five,Berlin desk is +49 30 901 23 45.,edge,meeting,synthetic_augmented_v5,German number
AUG5-PHONE-NUMBER-008-50,PHONE_NUMBER,us_default,,please ring three oh five five five five oh one one eight when ready,Please ring (305) 555-0118 when ready.,basic,medical,synthetic_augmented_v5,Miami area
AUG5-PHONE-NUMBER-009-50,PHONE_NUMBER,e164_prompted,Format phone numbers as E.164.,the patient hotline is six one seven five five five oh one zero nine,The patient hotline is +16175550109.,edge,medical,synthetic_augmented_v5,E.164 Boston
AUG5-PHONE-NUMBER-010-50,PHONE_NUMBER,extension,,my desk line is four one five five five five oh one six six extension one oh four,My desk line is (415) 555-0166 ext. 104.,edge,finance,synthetic_augmented_v5,three digit extension
AUG5-PHONE-NUMBER-011-50,PHONE_NUMBER,international_japan,,tokyo office plus eight one three five four seven six one two three four,Tokyo office +81 3 5476 1234.,edge,generic,synthetic_augmented_v5,Japan number
AUG5-PHONE-NUMBER-012-50,PHONE_NUMBER,us_with_country_code,,try one two oh two five five five oh one four eight first,Try 1-202-555-0148 first.,basic,contact_center,synthetic_augmented_v5,1+area code
AUG5-PHONE-NUMBER-013-50,PHONE_NUMBER,vanity_mixed,,the hotline is one eight hundred two two cars now,The hotline is 1-800-22-CARS-NOW.,adversarial,voice_agent,synthetic_augmented_v5,mixed digits and letters
AUG5-PHONE-NUMBER-014-50,PHONE_NUMBER,e164_prompted,Format phone numbers as E.164.,update the record to two oh six five five five oh one three eight,Update the record to +12065550138.,edge,contact_center,synthetic_augmented_v5,Seattle E.164
AUG5-PHONE-NUMBER-015-50,PHONE_NUMBER,hyphen_spoken,,text me at three one two hyphen five five five hyphen oh one two seven,Text me at (312) 555-0127.,edge,generic,synthetic_augmented_v5,says hyphen aloud
AUG5-PHONE-NUMBER-016-50,PHONE_NUMBER,us_default,,the pharmacy line reads two oh two five five five oh one five six clearly,The pharmacy line reads (202) 555-0156 clearly.,basic,medical,synthetic_augmented_v5,DC area
AUG5-PHONE-NUMBER-017-50,PHONE_NUMBER,international_australia,,sydney office at plus six one two nine three seven four four oh oh oh,Sydney office at +61 2 9374 4000.,edge,meeting,synthetic_augmented_v5,Australia
AUG5-PHONE-NUMBER-018-50,PHONE_NUMBER,extension_short,,transfer to four one five five five five oh one nine four ext seven,Transfer to (415) 555-0194 ext. 7.,edge,contact_center,synthetic_augmented_v5,single digit ext
AUG5-PHONE-NUMBER-019-50,PHONE_NUMBER,us_default,,his mobile is three one two five five five oh one six two by the way,His mobile is (312) 555-0162 by the way.,basic,meeting,synthetic_augmented_v5,Chicago mobile
AUG5-PHONE-NUMBER-020-50,PHONE_NUMBER,e164_prompted,Format phone numbers as E.164.,add three oh five five five five oh one seven one to the crm,Add +13055550171 to the CRM.,edge,contact_center,synthetic_augmented_v5,Miami E.164
AUG5-PHONE-NUMBER-021-50,PHONE_NUMBER,international_india,,mumbai support is plus nine one two two six six five four three two one zero,Mumbai support is +91 22 6654 3210.,edge,contact_center,synthetic_augmented_v5,India number
AUG5-PHONE-NUMBER-022-50,PHONE_NUMBER,vanity,,call one eight hundred contacts for new lenses,Call 1-800-CONTACTS for new lenses.,edge,medical,synthetic_augmented_v5,vanity letters
AUG5-PHONE-NUMBER-023-50,PHONE_NUMBER,us_with_country_code,,escalations go to one six one seven five five five oh one one two,Escalations go to 1-617-555-0112.,basic,contact_center,synthetic_augmented_v5,1+Boston
AUG5-PHONE-NUMBER-024-50,PHONE_NUMBER,international_mexico,,the cancun branch is plus five two nine nine eight eight eight three four five six seven,The Cancun branch is +52 998 883 4567.,edge,finance,synthetic_augmented_v5,Mexico format
AUG5-PHONE-NUMBER-025-50,PHONE_NUMBER,extension,,the trader at two oh two five five five oh one two nine extension fifteen handled it,The trader at (202) 555-0129 ext. 15 handled it.,edge,finance,synthetic_augmented_v5,extension mid sentence
AUG5-PHONE-NUMBER-026-50,PHONE_NUMBER,e164_prompted,Format phone numbers as E.164.,verify caller id three one two five five five oh one oh eight please,Verify caller ID +13125550108 please.,edge,voice_agent,synthetic_augmented_v5,E.164 verify
AUG5-PHONE-NUMBER-027-50,PHONE_NUMBER,us_default,,leave a voicemail at six one seven five five five oh one three nine after the tone,Leave a voicemail at (617) 555-0139 after the tone.,basic,voice_agent,synthetic_augmented_v5,voicemail context
AUG5-PHONE-NUMBER-028-50,PHONE_NUMBER,international_brazil,,sao paulo office plus five five one one three one three eight seven seven six six,Sao Paulo office +55 11 3138 7766.,edge,generic,synthetic_augmented_v5,Brazil
AUG5-PHONE-NUMBER-029-50,PHONE_NUMBER,dash_with_country,,the helpdesk is one dash two oh six dash five five five dash oh one two four,The helpdesk is 1-206-555-0124.,edge,contact_center,synthetic_augmented_v5,dashes with country code
AUG5-PHONE-NUMBER-030-50,PHONE_NUMBER,e164_prompted,Format phone numbers as E.164.,the london line is plus four four two oh seven nine four six oh one two three,The London line is +442079460123.,adversarial,contact_center,synthetic_augmented_v5,E.164 UK no spaces
AUG5-PHONE-NUMBER-031-51,PHONE_NUMBER,us_10_digit,,my cell is two oh two five five five oh one six seven,My cell is (202) 555-0167.,basic,generic,synthetic_augmented_v5,DC area code
AUG5-PHONE-NUMBER-032-51,PHONE_NUMBER,e164_prompted,Format phone numbers as E.164.,please confirm the callback at four one five five five five oh one eight two,please confirm the callback at +14155550182,basic,contact_center,synthetic_augmented_v5,E.164 for SF number
AUG5-PHONE-NUMBER-033-51,PHONE_NUMBER,us_country_code,,the support line is one eight hundred five five five oh one four four,The support line is 1-800-555-0144.,basic,contact_center,synthetic_augmented_v5,1-800 toll-free
AUG5-PHONE-NUMBER-034-51,PHONE_NUMBER,extension,,dial three one two five five five oh one two nine extension one oh five,Dial (312) 555-0129 ext. 105.,edge,finance,synthetic_augmented_v5,Chicago with 3-digit extension
AUG5-PHONE-NUMBER-035-51,PHONE_NUMBER,vanity_letters,,just call one eight hundred flowers,Just call 1-800-FLOWERS.,edge,generic,synthetic_augmented_v5,all-letter vanity
AUG5-PHONE-NUMBER-036-51,PHONE_NUMBER,international,,in berlin try plus four nine three oh nine oh two eight two seven five five,In Berlin try +49 30 90 28 27 55.,edge,generic,synthetic_augmented_v5,DE Berlin
AUG5-PHONE-NUMBER-037-51,PHONE_NUMBER,dash_spoken,,text six one seven dash five five five dash oh one seven three,Text (617) 555-0173.,edge,generic,synthetic_augmented_v5,explicit dash words
AUG5-PHONE-NUMBER-038-51,PHONE_NUMBER,e164_prompted,Format phone numbers as E.164.,the office number is two oh six five five five oh one one nine,the office number is +12065550119,basic,meeting,synthetic_augmented_v5,Seattle E.164
AUG5-PHONE-NUMBER-039-51,PHONE_NUMBER,us_10_digit,,reception is at three oh five five five five oh one five six,Reception is at (305) 555-0156.,basic,contact_center,synthetic_augmented_v5,Miami
AUG5-PHONE-NUMBER-040-51,PHONE_NUMBER,extension,,pharmacy desk four one five five five five oh one eight eight extension twelve,Pharmacy desk (415) 555-0188 ext. 12.,edge,medical,synthetic_augmented_v5,2-digit ext
AUG5-PHONE-NUMBER-041-51,PHONE_NUMBER,international,,call our tokyo office at plus eight one three five four three two one nine eight seven,Call our Tokyo office at +81 3 5432 1987.,edge,finance,synthetic_augmented_v5,JP number
AUG5-PHONE-NUMBER-042-51,PHONE_NUMBER,us_country_code,,the billing hotline is one eight seven seven five five five oh one six two,The billing hotline is 1-877-555-0162.,basic,finance,synthetic_augmented_v5,1-877 toll-free
AUG5-PHONE-NUMBER-043-51,PHONE_NUMBER,vanity_letters,,for towing call one eight hundred tow truck,For towing call 1-800-TOW-TRUCK.,adversarial,generic,synthetic_augmented_v5,two-word vanity
AUG5-PHONE-NUMBER-044-51,PHONE_NUMBER,e164_prompted,Format phone numbers as E.164.,send the fax cover to three one two five five five oh one four seven,send the fax cover to +13125550147,basic,finance,synthetic_augmented_v5,Chicago E.164
AUG5-PHONE-NUMBER-045-51,PHONE_NUMBER,hyphen_spoken,,i'm at two oh two hyphen five five five hyphen oh one nine three,I'm at (202) 555-0193.,edge,generic,synthetic_augmented_v5,hyphen wording
AUG5-PHONE-NUMBER-046-51,PHONE_NUMBER,international,,reach our sydney branch on plus six one two nine three seven four oh two one one,Reach our Sydney branch on +61 2 9374 0211.,edge,contact_center,synthetic_augmented_v5,AU number
AUG5-PHONE-NUMBER-047-51,PHONE_NUMBER,extension,,transfer me to four one five five five five oh one two two extension three thousand,Transfer me to (415) 555-0122 ext. 3000.,adversarial,voice_agent,synthetic_augmented_v5,4-digit extension
AUG5-PHONE-NUMBER-048-51,PHONE_NUMBER,us_10_digit,,his direct dial is two oh six five five five oh one three eight,His direct dial is (206) 555-0138.,basic,meeting,synthetic_augmented_v5,Seattle
AUG5-PHONE-NUMBER-049-51,PHONE_NUMBER,e164_prompted,Format phone numbers as E.164.,my mobile abroad is plus four four seven seven one one nine oh four five six two,my mobile abroad is +447711904562,edge,generic,synthetic_augmented_v5,UK mobile E.164
AUG5-PHONE-NUMBER-050-51,PHONE_NUMBER,vanity_letters,,insurance quote line one eight hundred safe auto,Insurance quote line 1-800-SAFE-AUTO.,edge,finance,synthetic_augmented_v5,vanity insurance
AUG5-PHONE-NUMBER-051-51,PHONE_NUMBER,us_country_code,,appointments are scheduled through one eight six six five five five oh one seven seven,Appointments are scheduled through 1-866-555-0177.,basic,medical,synthetic_augmented_v5,1-866 toll-free
AUG5-PHONE-NUMBER-052-51,PHONE_NUMBER,international,,the milan supplier is plus three nine oh two seven six oh oh one two three four,The Milan supplier is +39 02 7600 1234.,edge,generic,synthetic_augmented_v5,IT number
AUG5-PHONE-NUMBER-053-51,PHONE_NUMBER,us_10_digit,,please save three one two five five five oh one six five in your contacts,Please save (312) 555-0165 in your contacts.,basic,contact_center,synthetic_augmented_v5,Chicago save-contact
AUG5-PHONE-NUMBER-054-51,PHONE_NUMBER,extension,,our nurse station is six one seven five five five oh one nine nine extension four,Our nurse station is (617) 555-0199 ext. 4.,edge,medical,synthetic_augmented_v5,single-digit ext
AUG5-PHONE-NUMBER-055-51,PHONE_NUMBER,e164_prompted,Format phone numbers as E.164.,the conference bridge dials in at three oh five five five five oh one one one,the conference bridge dials in at +13055550111,basic,meeting,synthetic_augmented_v5,Miami E.164
AUG5-PHONE-NUMBER-056-51,PHONE_NUMBER,international,,madrid sales is plus three four nine one four three two one oh nine eight,Madrid sales is +34 91 432 10 98.,edge,finance,synthetic_augmented_v5,ES number
AUG5-PHONE-NUMBER-057-51,PHONE_NUMBER,vanity_letters,,if you locked yourself out dial one eight hundred locksmith,If you locked yourself out dial 1-800-LOCKSMITH.,edge,generic,synthetic_augmented_v5,single-word vanity
AUG5-PHONE-NUMBER-058-51,PHONE_NUMBER,us_country_code,,the cardholder services number is one eight five five five five oh one three one,The cardholder services number is 1-855-555-0131.,basic,finance,synthetic_augmented_v5,1-855 toll-free
AUG5-PHONE-NUMBER-059-51,PHONE_NUMBER,dash_spoken,,jot down four one five dash five five five dash oh one oh four,Jot down (415) 555-0104.,edge,contact_center,synthetic_augmented_v5,dash separators
AUG5-PHONE-NUMBER-060-51,PHONE_NUMBER,e164_prompted,Format phone numbers as E.164.,our paris partner is on plus three three one four seven oh five eight six two one,our Paris partner is on +33147058621,adversarial,finance,synthetic_augmented_v5,FR E.164 no spaces
AUG5-PHONE-NUMBER-061-52,PHONE_NUMBER,us_default,,call dispatch at three one two five five five oh one four seven if the driver is late,Call dispatch at (312) 555-0147 if the driver is late.,basic,contact_center,synthetic_augmented_v5,Chicago area code
AUG5-PHONE-NUMBER-062-52,PHONE_NUMBER,e164,Format phone numbers in E.164.,please add two oh two five five five oh one six two to the case file,please add +12025550162 to the case file,basic,contact_center,synthetic_augmented_v5,DC area code E.164
AUG5-PHONE-NUMBER-064-52,PHONE_NUMBER,extension,,reach billing at four one five five five five oh one two eight extension one one two,Reach billing at (415) 555-0128 ext. 112.,edge,finance,synthetic_augmented_v5,three digit extension
AUG5-PHONE-NUMBER-065-52,PHONE_NUMBER,international,,our london office picks up at plus four four two oh seven nine four six oh one four four,Our London office picks up at +44 20 7946 0144.,edge,meeting,synthetic_augmented_v5,UK international
AUG5-PHONE-NUMBER-066-52,PHONE_NUMBER,vanity,,just dial one eight hundred flowers and theyll deliver same day,Just dial 1-800-FLOWERS and they'll deliver same day.,edge,generic,synthetic_augmented_v5,all letters vanity
AUG5-PHONE-NUMBER-067-52,PHONE_NUMBER,dash_spoken,,the fax is three oh five dash five five five dash oh one eight eight,The fax is (305) 555-0188.,edge,finance,synthetic_augmented_v5,explicit dash words Miami
AUG5-PHONE-NUMBER-068-52,PHONE_NUMBER,e164,Format phone numbers as E.164.,escalation contact is six one seven five five five oh one five five,escalation contact is +16175550155,basic,contact_center,synthetic_augmented_v5,Boston E.164
AUG5-PHONE-NUMBER-069-52,PHONE_NUMBER,us_default,,my new mobile is two oh six five five five oh one seven one starting monday,My new mobile is (206) 555-0171 starting monday.,basic,generic,synthetic_augmented_v5,Seattle area code
AUG5-PHONE-NUMBER-070-52,PHONE_NUMBER,international,,the tokyo branch number is plus eight one three five four one two six seven four three,The Tokyo branch number is +81 3 5412 6743.,adversarial,finance,synthetic_augmented_v5,Japan international format
AUG5-PHONE-NUMBER-071-52,PHONE_NUMBER,extension,,the doctor on call is at three one two five five five oh one three three ext forty seven,The doctor on call is at (312) 555-0133 ext. 47.,edge,medical,synthetic_augmented_v5,ext abbreviation spoken
AUG5-PHONE-NUMBER-072-52,PHONE_NUMBER,country_code_us,,customer support is one eight seven seven five five five oh one one eight available all night,Customer support is 1-877-555-0118 available all night.,basic,contact_center,synthetic_augmented_v5,877 toll free
AUG5-PHONE-NUMBER-073-52,PHONE_NUMBER,e164,Format phone numbers in E.164.,text the patient at four one five five five five oh one zero three,text the patient at +14155550103,basic,medical,synthetic_augmented_v5,medical E.164
AUG5-PHONE-NUMBER-074-52,PHONE_NUMBER,vanity_mixed,,try one eight hundred two two five five two eight eight for the help desk,Try 1-800-225-5288 for the help desk.,adversarial,contact_center,synthetic_augmented_v5,numeric form preserved not vanity
AUG5-PHONE-NUMBER-075-52,PHONE_NUMBER,hyphen_spoken,,write down two oh two hyphen five five five hyphen oh one nine two for me,Write down (202) 555-0192 for me.,edge,generic,synthetic_augmented_v5,hyphen word variant
AUG5-PHONE-NUMBER-076-52,PHONE_NUMBER,international,,sydney support answers at plus six one two nine three seven four oh one two one,Sydney support answers at +61 2 9374 0121.,edge,contact_center,synthetic_augmented_v5,Australia international
AUG5-PHONE-NUMBER-077-52,PHONE_NUMBER,us_default,,the realtor said her number is three oh five five five five oh one six seven,The realtor said her number is (305) 555-0167.,basic,generic,synthetic_augmented_v5,Miami area
AUG5-PHONE-NUMBER-078-52,PHONE_NUMBER,extension_intl,,frankfurt desk plus four nine six nine nine zero zero seven one four oh extension twenty three,Frankfurt desk +49 69 9007 1440 ext. 23.,adversarial,finance,synthetic_augmented_v5,intl with extension
AUG5-PHONE-NUMBER-079-52,PHONE_NUMBER,e164,Format phone numbers in E.164.,the agent left a callback to three one two five five five oh one eight four,the agent left a callback to +13125550184,basic,voice_agent,synthetic_augmented_v5,voice agent E.164
AUG5-PHONE-NUMBER-080-52,PHONE_NUMBER,country_code_us,,refill prescriptions by calling one eight eight eight five five five oh one two two,Refill prescriptions by calling 1-888-555-0122.,basic,medical,synthetic_augmented_v5,888 toll free pharmacy
AUG5-PHONE-NUMBER-081-52,PHONE_NUMBER,us_default,,if you miss me try six one seven five five five oh one zero nine instead,If you miss me try (617) 555-0109 instead.,basic,generic,synthetic_augmented_v5,Boston default
AUG5-PHONE-NUMBER-082-52,PHONE_NUMBER,international,,paris office line is plus three three one four two six eight five three nine zero,Paris office line is +33 1 42 68 53 90.,edge,meeting,synthetic_augmented_v5,France grouping
AUG5-PHONE-NUMBER-083-52,PHONE_NUMBER,vanity,,survivors can reach one eight hundred safe now any time of day,Survivors can reach 1-800-SAFE-NOW any time of day.,adversarial,generic,synthetic_augmented_v5,two word vanity hotline
AUG5-PHONE-NUMBER-084-52,PHONE_NUMBER,dash_spoken_e164,Format phone numbers as E.164.,the lead said call two oh six dash five five five dash oh one four nine,the lead said call +12065550149,adversarial,contact_center,synthetic_augmented_v5,dash spoken plus E.164 strip
AUG5-PHONE-NUMBER-085-52,PHONE_NUMBER,extension,,the partner can be reached at four one five five five five oh one five seven extension nine,The partner can be reached at (415) 555-0157 ext. 9.,edge,finance,synthetic_augmented_v5,single digit extension
AUG5-PHONE-NUMBER-085-53,PHONE_NUMBER,vanity_letters,,for roadside assistance dial one eight hundred tow help anytime,For roadside assistance dial 1-800-TOW-HELP anytime.,adversarial,contact_center,synthetic_augmented_v5,vanity number with two letter groups
AUG5-NO-ENTITY-001-50,NO_ENTITY,contact_center_thanks,,thank you so much for your help today i really appreciate it,Thank you so much for your help today. I really appreciate it.,basic,contact_center,synthetic_augmented_v5,gratitude two utterances
AUG5-NO-ENTITY-002-50,NO_ENTITY,meeting_agenda,,lets go over the agenda first before we get into the details,Let's go over the agenda first before we get into the details.,basic,meeting,synthetic_augmented_v5,contraction handling
AUG5-NO-ENTITY-003-50,NO_ENTITY,medical_symptom,,my back has been hurting a lot especially in the mornings,My back has been hurting a lot especially in the mornings.,basic,medical,synthetic_augmented_v5,symptom description
AUG5-NO-ENTITY-004-50,NO_ENTITY,voice_agent_confirm,,yes that is correct please go ahead,"Yes, that is correct. Please go ahead.",basic,voice_agent,synthetic_augmented_v5,confirmation two utterances
AUG5-NO-ENTITY-005-50,NO_ENTITY,generic_filler,,uh you know i was just wondering if there is another way to handle this,"Uh, you know, I was just wondering if there is another way to handle this.",basic,generic,synthetic_augmented_v5,multiple fillers preserved
AUG5-NO-ENTITY-006-50,NO_ENTITY,contact_center_complaint,,i have been waiting on hold for what feels like forever,I have been waiting on hold for what feels like forever.,basic,contact_center,synthetic_augmented_v5,customer frustration
AUG5-NO-ENTITY-007-50,NO_ENTITY,meeting_proper_noun,,sarah mentioned she would handle that part of the project,Sarah mentioned she would handle that part of the project.,basic,meeting,synthetic_augmented_v5,proper noun capitalization
AUG5-NO-ENTITY-008-50,NO_ENTITY,medical_advice,,she told me to drink more water and get some rest,She told me to drink more water and get some rest.,basic,medical,synthetic_augmented_v5,general advice no dose
AUG5-NO-ENTITY-009-50,NO_ENTITY,voice_agent_repeat,,could you spell that out for me a bit slower,Could you spell that out for me a bit slower?,basic,voice_agent,synthetic_augmented_v5,polite question
AUG5-NO-ENTITY-010-50,NO_ENTITY,generic_opinion,,honestly i think it tastes a lot better than the old one,"Honestly, I think it tastes a lot better than the old one.",basic,generic,synthetic_augmented_v5,opinion comma after honestly
AUG5-NO-ENTITY-011-50,NO_ENTITY,contact_center_proper_noun,,i was told by someone at chase that i need to speak with your department,I was told by someone at Chase that I need to speak with your department.,basic,contact_center,synthetic_augmented_v5,company name capitalized not entity
AUG5-NO-ENTITY-012-50,NO_ENTITY,meeting_decision,,so are we all good with moving forward on this,So are we all good with moving forward on this?,basic,meeting,synthetic_augmented_v5,question check-in
AUG5-NO-ENTITY-013-50,NO_ENTITY,medical_question,,is it normal to feel dizzy after standing up too fast,Is it normal to feel dizzy after standing up too fast?,basic,medical,synthetic_augmented_v5,patient question
AUG5-NO-ENTITY-014-50,NO_ENTITY,voice_agent_goodbye,,okay great have a wonderful rest of your day,"Okay, great. Have a wonderful rest of your day.",basic,voice_agent,synthetic_augmented_v5,closing two utterances
AUG5-NO-ENTITY-015-50,NO_ENTITY,generic_planning,,maybe we should grab lunch sometime next week if you are free,Maybe we should grab lunch sometime next week if you are free.,basic,generic,synthetic_augmented_v5,vague time not an entity
AUG5-NO-ENTITY-016-50,NO_ENTITY,contact_center_explain,,so basically what happened was the package never showed up at my door,So basically what happened was the package never showed up at my door.,basic,contact_center,synthetic_augmented_v5,narrative no tracking number
AUG5-NO-ENTITY-017-50,NO_ENTITY,meeting_disagreement,,i am not really sure i agree with that approach to be honest,"I am not really sure I agree with that approach, to be honest.",basic,meeting,synthetic_augmented_v5,disagreement
AUG5-NO-ENTITY-018-50,NO_ENTITY,medical_proper_noun,,john said his knee was feeling much better after the physical therapy,John said his knee was feeling much better after the physical therapy.,basic,medical,synthetic_augmented_v5,proper noun in medical context
AUG5-NO-ENTITY-019-50,NO_ENTITY,voice_agent_short,,sorry i did not catch that,"Sorry, I did not catch that.",basic,voice_agent,synthetic_augmented_v5,short apology
AUG5-NO-ENTITY-020-50,NO_ENTITY,generic_weather,,it has been raining nonstop and i am kind of over it,It has been raining nonstop and I am kind of over it.,basic,generic,synthetic_augmented_v5,casual complaint
AUG5-NO-ENTITY-021-50,NO_ENTITY,contact_center_request,,can you just help me figure out what to do next,Can you just help me figure out what to do next?,basic,contact_center,synthetic_augmented_v5,open ended question
AUG5-NO-ENTITY-022-50,NO_ENTITY,meeting_long,,i was talking to the team earlier and we all kind of agreed that the current direction is working but we might want to revisit it later,"I was talking to the team earlier and we all kind of agreed that the current direction is working, but we might want to revisit it later.",basic,meeting,synthetic_augmented_v5,long sentence with internal comma
AUG5-NO-ENTITY-023-50,NO_ENTITY,medical_general,,the nurse was super nice and made me feel a lot more comfortable,The nurse was super nice and made me feel a lot more comfortable.,basic,medical,synthetic_augmented_v5,experience description
AUG5-NO-ENTITY-024-50,NO_ENTITY,voice_agent_thinking,,hmm let me think about that for a second,"Hmm, let me think about that for a second.",basic,voice_agent,synthetic_augmented_v5,thinking filler
AUG5-NO-ENTITY-025-50,NO_ENTITY,generic_proper_noun,,i ordered something from amazon and it still has not arrived,I ordered something from Amazon and it still has not arrived.,basic,generic,synthetic_augmented_v5,company name no order number
AUG5-NO-ENTITY-026-50,NO_ENTITY,contact_center_polite_close,,alright that sounds good thanks again for your patience,"Alright, that sounds good. Thanks again for your patience.",basic,contact_center,synthetic_augmented_v5,closing two utterances
AUG5-NO-ENTITY-027-50,NO_ENTITY,meeting_short_followup,,yeah lets circle back on that later,"Yeah, let's circle back on that later.",basic,meeting,synthetic_augmented_v5,short affirm
AUG5-NO-ENTITY-028-50,NO_ENTITY,medical_vague_time,,i have had this cough for like a while now and it just will not go away,I have had this cough for like a while now and it just will not go away.,basic,medical,synthetic_augmented_v5,vague duration not entity
