id,entity_class,variant,expected_output,response,latency_ms,reasoning_tokens,completion_tokens,opus_accuracy,opus_catastrophic,opus_reason,gpt_accuracy,gpt_catastrophic,gpt_reason,opus_pass,gpt_pass,both_pass,disagree,error
AUG5-PHONE-NUMBER-032-51,PHONE_NUMBER,e164_prompted,please confirm the callback at +14155550182,please confirm the callback at 04:15:55.015 82,203,0,14,numeric_drift,True,Candidate produced a timestamp-like string with wrong/dropped digits instead of the phone number +14155550182.,numeric_drift,True,Phone number digits were misformatted as a timestamp and include an added leading zero.,False,False,False,False,
AUG5-PHONE-NUMBER-053-51,PHONE_NUMBER,us_10_digit,Please save (312) 555-0165 in your contacts.,please save three one two five five five oh one six five in your contacts,111,0,14,other,False,Candidate did not format the phone number; output is unchanged from input.,other,False,The phone number was left unformatted as words instead of digits.,False,False,False,False,
AUG5-PHONE-NUMBER-054-51,PHONE_NUMBER,extension,Our nurse station is (617) 555-0199 ext. 4.,our nurse station is 617‑555‑1994 extension 4,209,0,13,numeric_drift,True,"Candidate merged ""0199"" and ""4"" into ""1994"", dropping the 0 and altering digits of the phone number.",numeric_drift,True,Phone number digits were changed from 617-555-0199 ext. 4 to 617-555-1994 ext. 4.,False,False,False,False,
AUG5-PHONE-NUMBER-056-51,PHONE_NUMBER,international,Madrid sales is +34 91 432 10 98.,Madrid sales is +34 939 14 32 19 8,194,0,14,numeric_drift,True,"Digits don't match: reference is +34 91 432 10 98, candidate produced +34 939 14 32 19 8 (extra/wrong digits).",numeric_drift,True,Phone number digits differ from the transcript/reference.,False,False,False,False,
AUG5-PHONE-NUMBER-057-51,PHONE_NUMBER,vanity_letters,If you locked yourself out dial 1-800-LOCKSMITH.,if you locked yourself out dial 1‑800‑LOCKSMITH,214,0,13,style_violation,False,"Phone number value correct but missing capitalization of ""If"" and terminal period; uses non-standard hyphens.",pass,False,Phone number value is correctly formatted with vanity letters; casing/punctuation differences are acceptable.,False,True,False,True,
AUG5-PHONE-NUMBER-061-52,PHONE_NUMBER,us_default,Call dispatch at (312) 555-0147 if the driver is late.,call dispatch at 3-125-555-0147 if the driver is late,121,0,16,style_violation,False,Digits correct but grouped as 3-125-555-0147 instead of standard US format (312) 555-0147; also missing capitalization and period.,numeric_drift,True,"Phone number digits were regrouped as 3-125-555-0147, adding/substituting the intended 312 area code format.",False,False,False,False,
AUG5-PHONE-NUMBER-062-52,PHONE_NUMBER,e164,please add +12025550162 to the case file,please add two oh two five five five oh one six two to the case file,179,0,15,other,False,Phone number left as spelled-out words instead of being formatted.,other,False,Phone number was left unformatted instead of converted to E.164.,False,False,False,False,
AUG5-PHONE-NUMBER-071-52,PHONE_NUMBER,extension,The doctor on call is at (312) 555-0133 ext. 47.,"the doctor on call is at 3:12:55, 13:37 ext. 47",144,0,20,numeric_drift,True,"Phone number digits mangled into times (3:12:55, 13:37), dropping/altering digits from 312-555-0133.",numeric_drift,True,Phone number digits were misformatted as times and digits were altered/dropped.,False,False,False,False,
AUG5-PHONE-NUMBER-077-52,PHONE_NUMBER,us_default,The realtor said her number is (305) 555-0167.,the realtor said her number is 355-555-167,140,0,11,numeric_drift,True,Digits dropped/altered: produced 355-555-167 instead of 305-555-0167.,numeric_drift,True,Phone number digits changed from 3055550167 to 355555167.,False,False,False,False,
AUG5-TIME-007-50,TIME,seconds_past,The timestamp shows 2:00:30 on the log.,the timestamp shows 30 seconds past 2 on the log,281,0,11,style_violation,False,Time not formatted to standard H:MM:SS form; also missing capitalization and period.,other,False,Time was not converted to the default formatted timestamp form.,False,False,False,False,
AUG5-PHONE-NUMBER-085-52,PHONE_NUMBER,extension,The partner can be reached at (415) 555-0157 ext. 9.,the partner can be reached at 415555-1579,564,0,11,numeric_drift,True,Digits rearranged: produced 415-555-1579 instead of 415-555-0157 ext 9; dropped extension and altered digits.,numeric_drift,True,Phone digits were changed/dropped and extension was merged into the number.,False,False,False,False,
AUG5-TIME-015-50,TIME,timezone_mountain,The demo runs at 2:00 PM MT.,the demo runs at 2 PM Mountain Time,183,0,9,pass,False,"Time value and timezone are correct; ""2 PM Mountain Time"" is a valid equivalent of ""2:00 PM MT"".",pass,False,Time and timezone are correctly formatted with an equivalent default style.,True,True,True,False,
AUG5-TIME-020-50,TIME,military_24h,Server maintenance begins at 22:00 hours.,server maintenance begins at 22:00 hours,156,0,12,pass,False,Time correctly formatted as 22:00; capitalization/punctuation minor stylistic differences.,pass,False,Time is correctly formatted as 22:00; capitalization and final period are minor stylistic differences.,True,True,True,False,
AUG5-TIME-024-50,TIME,twelve_hour_ampm,Your ride will arrive at 6:20 PM outside terminal four.,your ride will arrive at 6:20 PM outside terminal 4,229,0,14,pass,False,"Time correctly formatted as 6:20 PM; capitalization and ""terminal 4"" vs ""terminal four"" are minor style variants.",pass,False,Time is correctly formatted; terminal number digit and casing/punctuation differences are acceptable.,True,True,True,False,
AUG5-TIME-030-51,TIME,quarter_past,The webinar kicks off at 7:15 PM this evening.,the webinar kicks off at 7:15 PM this evening,148,0,12,style_violation,False,Time correctly formatted as 7:15 PM but missing capitalization and terminal punctuation.,pass,False,Time value is correctly formatted as 7:15 PM; casing/punctuation differences are acceptable.,False,True,False,True,
AUG5-TIME-033-51,TIME,time_zone,The earnings call begins at 4:00 PM ET.,the earnings call begins at 4 p.m. Eastern,286,0,11,style_violation,False,"Time value correct but lacks capitalization and standard formatting (no period start, ""Eastern"" not abbreviated to ET).",pass,False,Time and timezone are correctly formatted with an equivalent style.,False,True,False,True,
AUG5-TIME-038-51,TIME,half_past,The bus departs at 6:30 from gate twelve.,the bus departs at 6:30 PM from Gate 12,258,0,13,other,False,"Added unwarranted ""PM"" (input didn't specify AM/PM) and changed ""gate twelve"" to ""Gate 12"" which wasn't requested.",numeric_drift,False,Added an unsupported PM designation and changed gate twelve to numeric 12.,False,False,False,False,
AUG5-TIME-043-51,TIME,quarter_past,The train pulls in at 2:15 PM in the afternoon.,the train pulls in at quarter past two in the afternoon,142,0,10,other,False,Candidate did not format the time entity; output is identical to raw transcript.,other,False,Candidate left the time unformatted instead of converting quarter past two to 2:15 PM.,False,False,False,False,
AUG5-TIME-051-51,TIME,half_past,The closing bell rings at 4:30 ET.,the closing bell rings at 4:30 PM Eastern Time,187,0,12,pass,False,"Time correctly formatted as 4:30; ""PM Eastern Time"" is an equivalent expansion of ET, though capitalization is missing.",pass,False,Time is correctly formatted as 4:30 PM and Eastern is equivalent to ET.,True,True,True,False,
AUG5-TIME-052-51,TIME,relative_seconds,The recording starts at 12:00:10 PM.,the recording starts at 00:00:10 past noon,172,0,11,wrong_value,False,Output shows 00:00:10 instead of 12:00:10 PM; time value is incorrect and capitalization/punctuation missing.,wrong_value,False,Rendered ten seconds past noon as 00:00:10 past noon instead of 12:00:10 PM.,False,False,False,False,
AUG5-TIME-064-52,TIME,quarter_to,I can squeeze you in at 10:45 AM this morning.,i can squeeze you in at 11:45 a.m. this morning,132,0,15,wrong_value,False,"""Quarter to eleven"" means 10:45, not 11:45; candidate produced wrong time value.",numeric_drift,False,"Quarter to eleven should be 10:45, not 11:45.",False,False,False,False,
AUG5-TIME-071-52,TIME,twelve_hour_pm,Your prescription will be ready at 2:45 PM today.,your prescription will be ready at 2:45 PM today,182,0,12,pass,False,Time entity correctly formatted as 2:45 PM; missing capitalization/period are minor style.,pass,False,Time value is correctly formatted; capitalization/punctuation differences are stylistic.,True,True,True,False,
AUG5-TIME-075-52,TIME,quarter_to_pm,Pick the kids up at 3:45 PM from after school.,pick the kids up at 3:45 PM from after school,234,0,12,style_violation,False,"Time correctly formatted as 3:45 PM, but missing capitalization and terminal punctuation.",pass,False,Time value is correctly formatted; only capitalization/punctuation differ.,False,True,False,True,
AUG5-TIME-085-52,TIME,half_past_pm,My flight boards at 7:30 PM in the evening.,my flight boards at 7:30 PM,178,0,10,other,False,"Dropped ""in the evening"" and missing capitalization/punctuation; time entity itself is correct.",other,False,"Candidate drops the trailing phrase ""in the evening"" and lacks sentence capitalization/punctuation.",False,False,False,False,
AUG5-TIME-089-52,TIME,twelve_hour_am_appt,Your mammogram is booked for 8:15 AM on Wednesday.,your mammogram is booked for 8:15 a.m. on Wednesday,182,0,15,pass,False,"Time correctly formatted; ""a.m."" is a valid variant of ""AM"".",pass,False,Time value is correct with an acceptable default style variant.,True,True,True,False,
AUG5-TIME-095-53,TIME,half_past_am,Your dental cleaning is booked for 10:30 AM tomorrow morning.,your dental cleaning is booked for 10:30 AM tomorrow morning,193,0,13,pass,False,Time correctly formatted as 10:30 AM; missing capitalization and period are minor style.,pass,False,Time value is correctly formatted; casing/punctuation differences are stylistic.,True,True,True,False,
AUG5-TIME-096-53,TIME,quarter_to_am,Set my alarm for 5:45 AM in the morning please.,set my alarm for 5:45 AM in the morning please,167,0,13,style_violation,False,"Time entity correctly formatted as 5:45 AM, but missing capitalization and terminal punctuation.",pass,False,Time is correctly formatted as 5:45 AM; capitalization/punctuation differences are acceptable.,False,True,False,True,
AUG5-TIME-099-53,TIME,midnight_plain,The maintenance window closes at 12:00 AM PT tonight.,the maintenance window closes at midnight Pacific Time tonight,153,0,11,style_violation,False,"Time entity left as ""midnight"" word form and sentence not capitalized/punctuated; default formatting expected numeric time like 12:00 AM PT.",pass,False,Midnight Pacific Time is a valid equivalent to 12:00 AM PT.,False,True,False,True,
CANONICAL-AVOMA-RANGE,CARDINAL,range_no_concat,"the budget range is 80,000–90,000","the budget range is $80,000–$90,000",494,0,12,wrong_value,False,"Candidate added ""$"" currency symbols not present in input; transcript said cardinal numbers, not money.",wrong_value,False,Candidate changed a cardinal range into a money range by adding dollar signs.,False,False,False,False,
CANONICAL-CRESTA-ACCOUNT-ID,NUMERIC_ID,contiguous_digits,your account number is 100203004,your account number is 102-3004,138,0,12,numeric_drift,True,Candidate produced 102-3004 (7 digits) vs reference 100203004 (9 digits); digits dropped/misinterpreted.,numeric_drift,True,"The numeric ID digits differ from the reference, dropping zeros and changing grouping.",False,False,False,False,
CANONICAL-AVOMA-YEAR,CARDINAL,year_context,we expect to launch in 2026,we expect to launch in 2026,392,0,11,pass,False,Matches reference exactly.,pass,False,The year was correctly formatted as 2026.,True,True,True,False,
CANONICAL-CRESTA-CURRENCY,MONEY,spoken_split,the total amount is $171.41,"the total amount is $171,041",117,0,9,numeric_drift,True,"$171.41 became $171,041, changing the numeric value.",numeric_drift,True,"The amount was formatted as $171,041 instead of $171.41.",False,False,False,False,
CANONICAL-CRESTA-PERCENT,PERCENT,hundred_percent,satisfaction was 100%,satisfaction was 100%,121,0,9,pass,False,Matches reference exactly.,pass,False,Candidate matches the reference percent formatting.,True,True,True,False,
CANONICAL-NIAGARA-ORDERID,NUMERIC_ID,disambiguation,your reference is 17-34272-2384,your reference is 17-34722-3844,109,0,10,numeric_drift,True,Digits grouped incorrectly: 17-34722-3844 vs reference 17-34272-2384; digit sequence differs.,numeric_drift,True,Digits are reordered/substituted from 17-34272-2384 to 17-34722-3844.,False,False,False,False,
CANONICAL-NIAGARA-PHONE,PHONE_NUMBER,disambiguation,your reference is +1-734-272-2384,your reference is 1734272384,119,0,9,numeric_drift,True,Candidate output has 10 digits (1734272384) but input has 11 digits (17342722384); dropped a digit.,numeric_drift,True,"The output treats the leading one as part of the 10-digit number instead of the US country code, dropping the final 4.",False,False,False,False,
CANONICAL-RINGCENTRAL-PHONE,PHONE_NUMBER,no_digit_drop,you can reach us at 800-729-7234,you can reach us at 807‑979‑2344,106,0,11,numeric_drift,True,Phone digits are wrong: produced 807-979-2344 instead of 800-729-7234.,numeric_drift,True,Phone number digits differ from the transcript/reference.,False,False,False,False,
CANONICAL-TALKATOO-CENTURY,DATE,century_disambig,exam date 02/06/2026,exam date 06/06/2026,179,0,10,wrong_value,True,"Month should be 02 (February), candidate produced 06.",numeric_drift,False,The date value changed from 02/06/2026 to 06/06/2026.,False,False,False,False,
CARD-004,CARDINAL,basic,about 15 minutes left,about fifteen minutes left,113,0,6,style_violation,False,"Candidate left ""fifteen"" as words instead of converting to digit ""15"" per default cardinal formatting.",other,False,The cardinal was left unformatted as words instead of digits.,False,False,False,False,
CARD-006,CARDINAL,basic,we hit 100 subscribers,we hit one hundred subscribers,265,0,6,style_violation,False,Cardinal left as words instead of being converted to digit form.,other,False,The cardinal was left unformatted as words instead of digits.,False,False,False,False,
CARD-007,CARDINAL,basic,approximately 72 units,approximately 72 units,170,0,6,pass,False,Matches reference exactly.,pass,False,The candidate matches the reference with the correct numeric value.,True,True,True,False,
CARD-E001,CARDINAL,twenty_twenty_ambig,we got 20/20 vision,we got 2020 vision,201,0,8,wrong_value,True,"""2020"" misinterprets the idiom; should be ""20/20"" vision.",numeric_drift,True,The candidate changed the intended 20/20 vision expression to the number 2020.,False,False,False,False,
CARD-O-001,CARDINAL,ordinal,the 3rd quarter results,the third quarter results,148,0,5,wrong_value,False,"Candidate left ""third"" as a word instead of formatting to ""3rd"" ordinal numeric form.",other,False,Ordinal was left unformatted instead of default numeric ordinal.,False,False,False,False,
CARD-O-004,CARDINAL,ordinal,the 102nd floor,the 102nd floor,122,0,7,pass,False,Matches reference exactly.,pass,False,Candidate matches the reference ordinal formatting.,True,True,True,False,
CARD-PX-004,CARDINAL,prompted_style,we sold 12 400 units,we sold 12 400 units,202,0,10,pass,False,Matches reference exactly.,pass,False,Candidate matches the reference formatting and value.,True,True,True,False,
CARD-Y-005,CARDINAL,year_context,since 1984,since 1984,122,0,5,pass,False,Matches reference exactly.,pass,False,Candidate matches the reference formatting.,True,True,True,False,
CC-002,CREDIT_CARD,four_group,card number 5555 4444 3333 2222,card number 5555 4444 3333 2222,167,0,13,pass,False,Matches reference exactly.,pass,False,Credit card digits are correct with equivalent group spacing.,True,True,True,False,
CC-R-006,CREDIT_CARD,redaction,card XXXX XXXX XXXX 7777,card four five three nine one four eight eight oh three four three six seven seven seven,167,0,16,other,True,Candidate did not format or redact; output is the raw transcript.,other,False,Candidate left the credit card unformatted and unredacted.,False,False,False,False,
DATE-007,DATE,basic_month_day,born November 9,born November 9,176,0,7,pass,False,Matches reference exactly.,pass,False,Matches the reference date format and value.,True,True,True,False,
DATE-008,DATE,basic_month_day,audit was October 22,audit was October 22,152,0,7,pass,False,Matches reference exactly.,pass,False,Candidate matches the reference date formatting.,True,True,True,False,
DATE-E004,DATE,ambiguous_locale,the form said 03/04/2026,the form said oh three oh four twenty twenty six,185,0,9,other,False,Candidate did not format the spoken date into numeric form.,other,False,Candidate left the date unformatted instead of rendering 03/04/2026.,False,False,False,False,
