run_id,model_id,provider,sample_id,base_prompt_hash,formatting_prompt,input_text,expected_output,actual_output,latency_total_ms,latency_ttft_ms,tokens_in,tokens_out,cost_usd,finish_reason,error,attempted_at,completed_at
ft-qwen3.5-9b-v2-c1-20260513T222749Z,ft-qwen3.5-9b-v2-c1,together,PHONE-E164-007,7acc949020ec,Format phone numbers in E.164.,nine one seven five five five four three two one,+19175554321,+19175554321,262,213,140,13,,stop,,2026-05-13T22:30:20.225979+00:00,2026-05-13T22:31:15.095723+00:00
ft-qwen3.5-9b-v2-c1-20260513T222749Z,ft-qwen3.5-9b-v2-c1,together,PHONE-F-005,7acc949020ec,,hotline four one one,hotline 411,hotline 411,257,231,120,7,,stop,,2026-05-13T22:30:20.228165+00:00,2026-05-13T22:31:15.354432+00:00
ft-qwen3.5-9b-v2-c1-20260513T222749Z,ft-qwen3.5-9b-v2-c1,together,PHONE-X001,7acc949020ec,,call two one two five five five one two three four extension four oh seven,call 212-555-1234 ext. 407,call 212-555-1234 ext. 407,345,253,130,21,,stop,,2026-05-13T22:30:20.230268+00:00,2026-05-13T22:31:15.700760+00:00
ft-qwen3.5-9b-v2-c1-20260513T222749Z,ft-qwen3.5-9b-v2-c1,together,PHONE-X002,7acc949020ec,,in london it's plus four four two oh seven nine four six oh nine five eight,in London it's +44 20 7946 0958,in london it's +44 20 7946 0958,384,312,132,21,,stop,,2026-05-13T22:30:20.232379+00:00,2026-05-13T22:31:16.086462+00:00
ft-qwen3.5-9b-v2-c1-20260513T222749Z,ft-qwen3.5-9b-v2-c1,together,PHONE-X003,7acc949020ec,,from paris dial plus three three one four two seven eight nine zero one two,from Paris dial +33 1 42 78 90 12,from paris dial +33 1 42 78 90 12,357,261,130,21,,stop,,2026-05-13T22:30:20.234469+00:00,2026-05-13T22:31:16.444335+00:00
ft-qwen3.5-9b-v2-c1-20260513T222749Z,ft-qwen3.5-9b-v2-c1,together,PHONE-X004,7acc949020ec,This is a US phone number; treat letters as keypad mappings.,call one eight hundred flowers,call 1-800-FLOWERS,call 1-800-356-2637,324,248,138,17,,stop,,2026-05-13T22:30:20.236653+00:00,2026-05-13T22:31:16.769525+00:00
ft-qwen3.5-9b-v2-c1-20260513T222749Z,ft-qwen3.5-9b-v2-c1,together,SSN-001,7acc949020ec,Format SSN as XXX-XX-XXXX.,his ssn is one two three four five six seven eight nine,his ssn is 123-45-6789,his ssn is 123-45-6789,399,325,143,17,,stop,,2026-05-13T22:30:20.238869+00:00,2026-05-13T22:31:17.169909+00:00
ft-qwen3.5-9b-v2-c1-20260513T222749Z,ft-qwen3.5-9b-v2-c1,together,SSN-003,7acc949020ec,Format SSN as XXX-XX-XXXX.,ssn five five five oh one two three four five,ssn 555-01-2345,ssn 555-01-2345,274,208,141,15,,stop,,2026-05-13T22:30:20.241145+00:00,2026-05-13T22:31:17.445373+00:00
ft-qwen3.5-9b-v2-c1-20260513T222749Z,ft-qwen3.5-9b-v2-c1,together,SSN-R-004,7acc949020ec,Redact SSN as XXX-XX-#### keeping only the last 4 digits.,the social is two two two three three four four four four,the social is XXX-XX-4444,the social is XXX-XX-4444,278,253,150,12,,stop,,2026-05-13T22:30:20.243803+00:00,2026-05-13T22:31:17.724573+00:00
ft-qwen3.5-9b-v2-c1-20260513T222749Z,ft-qwen3.5-9b-v2-c1,together,SSN-R-006,7acc949020ec,Redact SSN as XXX-XX-#### keeping only the last 4 digits.,ssn six six six oh one nine nine nine nine,ssn XXX-XX-9999,ssn XXX-XX-9999,380,336,149,11,,stop,,2026-05-13T22:30:20.246469+00:00,2026-05-13T22:31:18.106205+00:00
ft-qwen3.5-9b-v2-c1-20260513T222749Z,ft-qwen3.5-9b-v2-c1,together,TIME-24-001,7acc949020ec,Format times in 24-hour HH:MM.,the briefing is at fourteen hundred,the briefing is at 14:00,the briefing is at 14:00,251,226,137,11,,stop,,2026-05-13T22:30:20.248759+00:00,2026-05-13T22:31:18.358972+00:00
ft-qwen3.5-9b-v2-c1-20260513T222749Z,ft-qwen3.5-9b-v2-c1,together,TIME-E-001,7acc949020ec,,midnight sharp,12:00 AM,midnight sharp,344,342,118,4,,stop,,2026-05-13T22:30:20.251059+00:00,2026-05-13T22:31:18.703762+00:00
ft-qwen3.5-9b-v2-c1-20260513T222749Z,ft-qwen3.5-9b-v2-c1,together,TIME-E-002,7acc949020ec,,twelve o'clock,12:00,12:00,228,206,119,6,,stop,,2026-05-13T22:30:20.253223+00:00,2026-05-13T22:31:18.933127+00:00
ft-qwen3.5-9b-v2-c1-20260513T222749Z,ft-qwen3.5-9b-v2-c1,together,TIME-E-003,7acc949020ec,,at three,at 3:00,at 3:00 AM,245,208,117,8,,stop,,2026-05-13T22:30:20.255345+00:00,2026-05-13T22:31:19.180079+00:00
ft-qwen3.5-9b-v2-c1-20260513T222749Z,ft-qwen3.5-9b-v2-c1,together,TIME-E-004,7acc949020ec,,at oh dark thirty,at 0:30,at 12:30 AM,268,236,119,9,,stop,,2026-05-13T22:30:20.257528+00:00,2026-05-13T22:31:19.450134+00:00
ft-qwen3.5-9b-v2-c1-20260513T222749Z,ft-qwen3.5-9b-v2-c1,together,TIME-PX-002,7acc949020ec,Format times in 24-hour HH:MM.,stand up is at nine fifteen a m,stand up is at 09:15,stand up is at 09:15,267,225,139,11,,stop,,2026-05-13T22:30:20.259678+00:00,2026-05-13T22:31:19.718495+00:00
ft-qwen3.5-9b-v2-c1-20260513T222749Z,ft-qwen3.5-9b-v2-c1,together,URL-006,7acc949020ec,,try shop dot store,try shop.store,try shop.store,232,225,119,4,,stop,,2026-05-13T22:30:20.262022+00:00,2026-05-13T22:31:19.952521+00:00
ft-qwen3.5-9b-v2-c1-20260513T222749Z,ft-qwen3.5-9b-v2-c1,together,URL-PX-001,7acc949020ec,Always include the https:// prefix.,go to acme dot com,go to https://acme.com,go to https://acme.com,266,224,133,8,,stop,,2026-05-13T22:30:20.264323+00:00,2026-05-13T22:31:20.220755+00:00
ft-qwen3.5-9b-v2-c1-20260513T222749Z,ft-qwen3.5-9b-v2-c1,together,URL-S-004,7acc949020ec,,h t t p s colon slash slash secure dot bank dot com,https://secure.bank.com,https://secure.bank.com,378,370,128,6,,stop,,2026-05-13T22:30:20.266560+00:00,2026-05-13T22:31:20.600162+00:00
ft-qwen3.5-9b-v2-c1-20260513T222749Z,ft-qwen3.5-9b-v2-c1,together,URL-S-007,7acc949020ec,,type in m y dash store dot net,my-store.net,type in my-store.net,269,248,123,6,,stop,,2026-05-13T22:30:20.268731+00:00,2026-05-13T22:31:20.870775+00:00
