run_id,model_id,provider,sample_id,base_prompt_hash,formatting_prompt,input_text,expected_output,actual_output,latency_total_ms,latency_ttft_ms,tokens_in,tokens_out,cost_usd,finish_reason,error,attempted_at,completed_at,exact_match,regex_pass,regex_check_used,judge_accuracy,judge_accuracy_reason,judge_promptability,judge_promptability_reason,judge_catastrophic,judge_hallucination,judge_hallucination_reason,methods_agree,disagreement_kind,judge_error,judge2_model,judge2_accuracy,judge2_accuracy_reason,judge2_promptability,judge2_promptability_reason,judge2_catastrophic,judge2_hallucination,judge2_hallucination_reason,judge2_error,judges_agree
ft-llama-3.2-3b-v2-c1-20260513T230702Z,ft-llama-3.2-3b-v2-c1,together,CANONICAL-CRESTA-CURRENCY,7acc949020ec,,the total amount is one seventy one forty one,the total amount is $171.41,the total amount is $171.41,438,394,141,9,,stop,,2026-05-13T23:07:41.015795+00:00,2026-05-13T23:08:05.856716+00:00,True,,,pass,Matches reference exactly.,n_a,No instruction provided.,False,minor_addition,"Added ""$"" currency symbol not explicitly stated in input, but the numeric formatting matches.",True,,,gpt-5.5,pass,Candidate matches the reference money formatting and value.,n_a,No formatting instruction was provided.,False,fabricated,The dollar sign and decimal formatting are not explicitly present in the input.,,False
ft-llama-3.2-3b-v2-c1-20260513T230702Z,ft-llama-3.2-3b-v2-c1,together,CANONICAL-CRESTA-PERCENT,7acc949020ec,,satisfaction was one hundred percent,satisfaction was 100%,satisfaction was 100%,241,202,138,7,,stop,,2026-05-13T23:07:41.017860+00:00,2026-05-13T23:08:06.098790+00:00,True,,,pass,Matches reference exactly.,n_a,No instruction provided.,False,none,"""One hundred percent"" was formatted as ""100%"", preserving meaning.",True,,,gpt-5.5,pass,Candidate matches the reference formatting for the percent.,n_a,No formatting instruction was provided.,False,none,The output preserves the meaning by formatting 'one hundred percent' as '100%'.,,True
ft-llama-3.2-3b-v2-c1-20260513T230702Z,ft-llama-3.2-3b-v2-c1,together,AUG3-PERCENT-8-014,7acc949020ec,,demand for cloud services increased by one hundred and twenty percent in the past year,Demand for cloud services increased by 120% in the past year,demand for cloud services increased by 120% in the past year,226,183,147,14,,stop,,2026-05-13T23:07:41.007531+00:00,2026-05-13T23:08:03.467928+00:00,False,,,style_violation,Percent value correct but missing sentence capitalization.,n_a,No instruction provided.,False,none,Number formatted as digits with percent symbol; content preserved.,True,,,gpt-5.5,pass,Numeric percent was correctly formatted; capitalization difference is acceptable.,n_a,No formatting instruction was provided.,False,none,Numeric formatting from 'one hundred and twenty percent' to '120%' preserves the content.,,False
ft-llama-3.2-3b-v2-c1-20260513T230702Z,ft-llama-3.2-3b-v2-c1,together,CANONICAL-NIAGARA-ORDERID,7acc949020ec,"This is an order_id with format xx-xxxxx-xxxx, starts with 17.",your reference is one seven three four two seven two two three eight four,your reference is 17-34272-2384,your reference is 17-7432-22384,268,226,168,12,,stop,,2026-05-13T23:07:41.019939+00:00,2026-05-13T23:08:06.368496+00:00,False,,,style_violation,Digits are correct but grouping doesn't match the xx-xxxxx-xxxx format specified.,partial,Started with 17 but used wrong segment lengths (2-4-5 instead of 2-5-4).,False,fabricated,"Digits transcribed incorrectly: input is 17342722384 but output shows 17-7432-22384, with wrong digits.",True,,,gpt-5.5,numeric_drift,Digits are regrouped and the numeric ID value differs from the transcript/reference.,partial,It starts with 17 and uses hyphens but does not follow the requested xx-xxxxx-xxxx grouping/value.,True,fabricated,"The output changes the digit sequence by adding a 7 after 17 and omitting the original 3, producing a different reference number.",,False
ft-llama-3.2-3b-v2-c1-20260513T230702Z,ft-llama-3.2-3b-v2-c1,together,CANONICAL-RINGCENTRAL-PHONE,7acc949020ec,,you can reach us at eight hundred seven two nine seven two three four,you can reach us at 800-729-7234,you can reach us at 800-792-7234,236,188,146,13,,stop,,2026-05-13T23:07:41.023917+00:00,2026-05-13T23:08:06.838994+00:00,False,,,numeric_drift,Middle digits transposed: 729 became 792.,n_a,No instruction provided.,True,fabricated,"Input says ""seven two nine"" (729) but output shows ""792"", changing the digits.",True,,,gpt-5.5,numeric_drift,Phone number digits are transposed: 729 became 792.,n_a,No formatting instruction was provided.,True,none,The phone number is correctly formatted from the spoken digits with all content preserved.,,False
ft-llama-3.2-3b-v2-c1-20260513T230702Z,ft-llama-3.2-3b-v2-c1,together,CANONICAL-NIAGARA-PHONE,7acc949020ec,This is a US phone number.,your reference is one seven three four two seven two two three eight four,your reference is +1-734-272-2384,your reference is 173-427-2238,232,194,156,11,,stop,,2026-05-13T23:07:41.021901+00:00,2026-05-13T23:08:06.601948+00:00,False,,,numeric_drift,"Candidate misgrouped digits (173-427-2238) dropping the final ""4"" and misplacing the country code; reference is +1-734-272-2384.",partial,Used a US-style format but mis-parsed the country code and dropped a digit.,True,dropped_content,"Input has 11 digits (17342722384) but output only contains 10 digits, missing the final ""4"".",True,,,gpt-5.5,numeric_drift,"Candidate grouped the digits as 173-427-2238 instead of the US number +1-734-272-2384, changing digits/number value.",ignored,It did not apply the US phone disambiguation with country code correctly.,True,none,All digits and words are preserved; formatting as a phone-like number is justified.,,False
ft-llama-3.2-3b-v2-c1-20260513T230702Z,ft-llama-3.2-3b-v2-c1,together,CANONICAL-TALKATOO-CENTURY,7acc949020ec,Format dates as MM/DD/YYYY. Current year is 2026.,exam date two six twenty six,exam date 02/06/2026,exam date 02/26/2026,232,190,155,10,,stop,,2026-05-13T23:07:41.025908+00:00,2026-05-13T23:08:07.072051+00:00,False,,,wrong_value,"Candidate parsed ""two six twenty six"" as 02/26/2026 instead of 02/06/2026, changing the day.",followed,MM/DD/YYYY format honored.,True,fabricated,"Input ""two six twenty six"" was formatted as 02/26/2026, fabricating a leading zero month and full year not clearly specified.",True,,,gpt-5.5,numeric_drift,Date was formatted as 02/26/2026 instead of 02/06/2026.,followed,Used the requested MM/DD/YYYY date style.,False,none,The date words are preserved as a numeric date with no added or missing content.,,False
ft-llama-3.2-3b-v2-c1-20260513T230702Z,ft-llama-3.2-3b-v2-c1,together,CARD-004,7acc949020ec,,about fifteen minutes left,about 15 minutes left,about 15 minutes left,241,206,136,6,,stop,,2026-05-13T23:07:41.027938+00:00,2026-05-13T23:08:07.314152+00:00,True,,,pass,Matches reference exactly.,n_a,No instruction provided.,False,none,Number formatted as digits; content preserved.,True,,,gpt-5.5,pass,Candidate matches the reference formatting.,n_a,No formatting instruction was provided.,False,none,Numeric formatting preserves the same content and meaning.,,True
ft-llama-3.2-3b-v2-c1-20260513T230702Z,ft-llama-3.2-3b-v2-c1,together,CARD-006,7acc949020ec,,we hit one hundred subscribers,we hit 100 subscribers,we hit 100 subscribers,222,179,137,6,,stop,,2026-05-13T23:07:41.029976+00:00,2026-05-13T23:08:07.537471+00:00,True,,,pass,Matches reference exactly.,n_a,No instruction provided.,False,none,Number formatted as digits; content preserved.,True,,,gpt-5.5,pass,Candidate matches the reference formatting exactly.,n_a,No formatting instruction was provided.,False,none,Numeric formatting preserves the original content without adding or dropping meaning.,,True
ft-llama-3.2-3b-v2-c1-20260513T230702Z,ft-llama-3.2-3b-v2-c1,together,CARD-007,7acc949020ec,Render numbers as digits.,approximately seventy two units,approximately 72 units,approximately 72 units,238,200,144,5,,stop,,2026-05-13T23:07:41.031996+00:00,2026-05-13T23:08:07.776577+00:00,True,,,pass,Matches reference exactly.,followed,Number rendered as digits.,False,none,"Number ""seventy two"" formatted as ""72""; content preserved.",True,,,gpt-5.5,pass,The cardinal value is correctly rendered as digits.,followed,The instruction to render numbers as digits was fully honored.,False,none,The output preserves the input meaning by formatting the spelled-out number as digits.,,True
ft-llama-3.2-3b-v2-c1-20260513T230702Z,ft-llama-3.2-3b-v2-c1,together,CARD-O-001,7acc949020ec,,the third quarter results,the 3rd quarter results,the 3rd quarter results,252,212,136,7,,stop,,2026-05-13T23:07:41.036054+00:00,2026-05-13T23:08:08.291518+00:00,True,,,pass,Matches reference exactly.,n_a,No instruction provided.,False,none,"""Third"" formatted as ""3rd"" preserves meaning.",True,,,gpt-5.5,pass,Candidate exactly matches the reference ordinal formatting.,n_a,No formatting instruction was provided.,False,none,Ordinal formatting from 'third' to '3rd' preserves the same content.,,True
ft-llama-3.2-3b-v2-c1-20260513T230702Z,ft-llama-3.2-3b-v2-c1,together,CARD-E001,7acc949020ec,,we got twenty twenty vision,we got 20/20 vision,we got 2020 vision,259,217,137,7,,stop,,2026-05-13T23:07:41.034013+00:00,2026-05-13T23:08:08.037327+00:00,False,,,wrong_value,"""2020"" misinterprets the idiom; should be ""20/20"" vision.",n_a,No instruction given.,True,none,"""twenty twenty"" formatted as ""2020""; content preserved.",True,,,gpt-5.5,numeric_drift,"The ambiguous phrase should be formatted as 20/20 vision, not 2020 vision.",n_a,No formatting instruction was provided.,True,none,"Output preserves the words, formatting ""twenty twenty"" as ""2020"" without changing meaning.",,False
ft-llama-3.2-3b-v2-c1-20260513T230702Z,ft-llama-3.2-3b-v2-c1,together,CARD-O-004,7acc949020ec,,the one hundred and second floor,the 102nd floor,the 102nd floor,373,358,138,6,,stop,,2026-05-13T23:07:41.038014+00:00,2026-05-13T23:08:08.666118+00:00,True,,,pass,Matches reference exactly.,n_a,No instruction provided.,False,none,"Number formatted as ordinal numeral, content preserved.",True,,,gpt-5.5,pass,Candidate exactly matches the reference ordinal formatting.,n_a,No formatting instruction was provided.,False,none,The candidate preserves the meaning by formatting 'one hundred and second' as '102nd'.,,True
ft-llama-3.2-3b-v2-c1-20260513T230702Z,ft-llama-3.2-3b-v2-c1,together,CARD-Y-005,7acc949020ec,,since nineteen eighty four,since 1984,since 1984,325,282,136,5,,stop,,2026-05-13T23:07:41.043588+00:00,2026-05-13T23:08:09.299073+00:00,True,,,pass,Matches reference exactly.,n_a,No instruction provided.,False,none,Year spelled out was correctly formatted as digits.,True,,,gpt-5.5,pass,Candidate matches the reference year formatting.,n_a,No formatting instruction was provided.,False,none,Formatting words 'nineteen eighty four' as '1984' preserves the content.,,True
ft-llama-3.2-3b-v2-c1-20260513T230702Z,ft-llama-3.2-3b-v2-c1,together,CC-003,7acc949020ec,Format card numbers as XXXX XXXX XXXX XXXX (space groups).,it's four oh oh oh one two three four five six seven eight nine oh one two,it's 4000 1234 5678 9012,it's 4000 1234 5678 9012,235,187,169,15,,stop,,2026-05-13T23:07:41.046007+00:00,2026-05-13T23:08:09.535076+00:00,True,,,pass,Matches reference exactly.,followed,Space-separated four-digit groups as instructed.,False,none,"Digits match the spoken sequence, just grouped/formatted.",True,,,gpt-5.5,pass,Card number matches the reference with correct space grouping.,followed,The requested XXXX XXXX XXXX XXXX grouping was honored.,False,none,The spoken digits are preserved and formatted into grouped numbers without adding or dropping content.,,True
ft-llama-3.2-3b-v2-c1-20260513T230702Z,ft-llama-3.2-3b-v2-c1,together,CARD-PX-004,7acc949020ec,"Format with thousands separators using spaces, not commas.",we sold twelve thousand four hundred units,we sold 12 400 units,"we sold 12,400 units",304,259,152,8,,stop,,2026-05-13T23:07:41.039970+00:00,2026-05-13T23:08:08.971208+00:00,False,,,style_violation,Value correct but used comma separator instead of requested space.,ignored,"Instruction specified space separator, candidate used comma.",False,none,Number correctly formatted numerically; all content preserved.,True,,,gpt-5.5,style_violation,The number value is correct but uses comma thousands separator instead of requested spaces.,ignored,The instruction to use spaces rather than commas was not honored.,False,none,Numeric formatting preserves the stated quantity and all content.,,True
ft-llama-3.2-3b-v2-c1-20260513T230702Z,ft-llama-3.2-3b-v2-c1,together,CC-010,7acc949020ec,,the visa is four five three nine one four eight eight oh three four three six four six seven,the visa is 4539 1488 0343 6467,the visa is 4539 1908 0346 678,264,228,151,15,,stop,,2026-05-13T23:07:41.050331+00:00,2026-05-13T23:08:10.112080+00:00,False,,,numeric_drift,Digits of the credit card number are wrong (1908 0346 678 vs 1488 0343 6467); also missing a digit.,n_a,No formatting instruction was provided.,True,fabricated,The digits in the output (4539 1908 0346 678) do not match the spoken digits (4539 1488 0343 6467).,True,,,gpt-5.5,numeric_drift,Credit card digits differ and one digit is missing versus the transcript/reference.,n_a,No formatting instruction was provided.,True,dropped_content,"The output omits one digit: input ends with six four six seven, but output has 678 instead of 6467.",,False
ft-llama-3.2-3b-v2-c1-20260513T230702Z,ft-llama-3.2-3b-v2-c1,together,CC-005,7acc949020ec,Format card numbers as XXXX XXXX XXXX XXXX (space groups).,the number is five one oh five one oh five one oh five one oh five one,the number is 5105 1051 0510 5151,the number is 5105 1051 0510 5105,308,258,168,16,,stop,,2026-05-13T23:07:41.048252+00:00,2026-05-13T23:08:09.847018+00:00,False,,,numeric_drift,"Last group should be 5151 but candidate produced 5105, altering digits.",followed,Used XXXX XXXX XXXX XXXX space-grouped format.,True,dropped_content,"Input has ten ""five one oh"" groups plus final ""one"" (16 digits), but output only contains 16 digits grouped as 4-4-4-4... actually input is ""five one oh"" x5 then ""five one"" = 5+5+5+5+5+5+5+5+5+5+5+1 = let me recount: ""five one oh"" appears 5 times (15 digits) then ""five one"" (2 digits) = 17 digits, but output has 16 digits, missing one.",True,,,gpt-5.5,numeric_drift,Last credit-card group is 5105 instead of 5151.,followed,Used the requested four space-separated groups.,True,fabricated,The output adds extra digits beyond the spoken sequence in the input.,,False
ft-llama-3.2-3b-v2-c1-20260513T230702Z,ft-llama-3.2-3b-v2-c1,together,CC-E001,7acc949020ec,Format Amex as XXXX XXXXXX XXXXX.,the amex is three seven one four four nine six three five three nine eight four three one,the amex is 3714 496353 98431,the amex is 3714 9463 5398 431,254,213,165,16,,stop,,2026-05-13T23:07:41.052366+00:00,2026-05-13T23:08:10.367228+00:00,False,,,wrong_value,Digits regrouped incorrectly and missing a digit: input has 3714 4 9 6 3 5 3 9 8 4 3 1 but candidate dropped the '4' after 3714.,ignored,Did not use 4-6-5 Amex grouping; used 4-4-4-3 instead.,True,dropped_content,"Input has 15 digits (3714 449635 39843 1... actually 371449635398431) but output drops a digit, showing 3714 9463 5398 431 (only missing/misordered digits).",True,,,gpt-5.5,numeric_drift,Credit card digits are regrouped and the digit sequence differs from the input/reference.,ignored,Did not follow the requested Amex grouping XXXX XXXXXX XXXXX.,True,none,All spoken digits are preserved and only formatted into grouped numerals.,,False
ft-llama-3.2-3b-v2-c1-20260513T230702Z,ft-llama-3.2-3b-v2-c1,together,DATE-008,7acc949020ec,,audit was october twenty second,audit was October 22,audit was October 22,216,170,138,6,,stop,,2026-05-13T23:07:41.056484+00:00,2026-05-13T23:08:10.962858+00:00,True,,,pass,Matches reference exactly.,n_a,No instruction provided.,False,none,Date formatted correctly from spoken form; no content added or dropped.,True,,,gpt-5.5,pass,Candidate matches the reference date formatting.,n_a,No formatting instruction was provided.,False,none,"Output preserves the date content, only formatting words to title case and numerals.",,True
ft-llama-3.2-3b-v2-c1-20260513T230702Z,ft-llama-3.2-3b-v2-c1,together,DATE-EU-002,7acc949020ec,Format dates as DD/MM/YYYY.,meeting on the fifteenth of july twenty twenty four,meeting on the 15/07/2024,meeting on the 15/07/2024,374,331,153,11,,stop,,2026-05-13T23:07:41.058493+00:00,2026-05-13T23:08:11.337468+00:00,True,,,pass,Matches reference exactly.,followed,Date formatted as DD/MM/YYYY as instructed.,False,none,Date formatted numerically; all content preserved.,True,,,gpt-5.5,pass,Candidate matches the reference date format and value.,followed,DD/MM/YYYY instruction was fully honored.,False,none,Date is reformatted numerically and all input content is preserved.,,True
ft-llama-3.2-3b-v2-c1-20260513T230702Z,ft-llama-3.2-3b-v2-c1,together,DATE-003,7acc949020ec,Render dates as 'Month Day'.,we shipped on july fourth,we shipped on July 4,we shipped on July 4,378,338,148,7,,stop,,2026-05-13T23:07:41.054397+00:00,2026-05-13T23:08:10.745947+00:00,True,,,pass,Matches reference exactly.,followed,Date rendered as 'Month Day' format.,False,none,"""July fourth"" formatted as ""July 4"" preserves meaning.",True,,,gpt-5.5,pass,Candidate matches the reference date format.,followed,Rendered the date as Month Day as instructed.,False,dropped_content,"The word ""fourth"" is changed to numeric ""4,"" dropping the ordinal wording.",,False
ft-llama-3.2-3b-v2-c1-20260513T230702Z,ft-llama-3.2-3b-v2-c1,together,DATE-EU-005,7acc949020ec,Format dates as DD/MM/YYYY.,meeting on the twenty eighth of march twenty twenty seven,meeting on the 28/03/2027,meeting on the 28/03/2027,228,182,152,11,,stop,,2026-05-13T23:07:41.062547+00:00,2026-05-13T23:08:11.832703+00:00,True,,,pass,Exact match with reference.,followed,DD/MM/YYYY format applied.,False,none,"The date was formatted numerically, preserving the original meaning.",True,,,gpt-5.5,pass,Date matches the requested DD/MM/YYYY format and reference.,followed,The DD/MM/YYYY instruction was fully honored.,False,none,The date is faithfully converted from words to numeric format with no content added or removed.,,True
ft-llama-3.2-3b-v2-c1-20260513T230702Z,ft-llama-3.2-3b-v2-c1,together,DATE-PX-002,7acc949020ec,Format dates as ISO 8601.,the deadline is september fifteenth twenty twenty six,the deadline is 2026-09-15,the deadline is 2026-09-15,240,192,152,11,,stop,,2026-05-13T23:07:41.064566+00:00,2026-05-13T23:08:12.074257+00:00,True,True,iso8601_date,pass,Matches reference exactly.,followed,ISO 8601 format applied.,False,none,Date was correctly formatted as ISO without altering content.,True,,,gpt-5.5,pass,Candidate matches the ISO 8601 reference date.,followed,The ISO 8601 date formatting instruction was fully honored.,False,none,The date is reformatted as ISO while preserving the same deadline content.,,True
ft-llama-3.2-3b-v2-c1-20260513T230702Z,ft-llama-3.2-3b-v2-c1,together,DATE-US-001,7acc949020ec,Format dates as MM/DD/YYYY.,the date is march fifth twenty twenty six,the date is 03/05/2026,the date is 03/05/2026,251,194,150,11,,stop,,2026-05-13T23:07:41.068543+00:00,2026-05-13T23:08:12.638630+00:00,True,,,pass,Matches reference exactly.,followed,Date formatted as MM/DD/YYYY per instruction.,False,none,Date formatted numerically; content preserved.,True,,,gpt-5.5,pass,The date is correctly formatted as MM/DD/YYYY.,followed,The instruction to use MM/DD/YYYY was fully honored.,False,none,"The output preserves the date content, formatting words as numeric date.",,True
ft-llama-3.2-3b-v2-c1-20260513T230702Z,ft-llama-3.2-3b-v2-c1,together,DATE-EU-003,7acc949020ec,Format dates as DD/MM/YYYY.,meeting on the ninth of october twenty twenty five,meeting on the 09/10/2025,meeting on the 09/10/2025,265,196,152,11,,stop,,2026-05-13T23:07:41.060505+00:00,2026-05-13T23:08:11.603617+00:00,True,,,pass,Matches reference exactly.,followed,Date formatted as DD/MM/YYYY.,False,none,"Date was formatted numerically, preserving meaning.",True,,,gpt-5.5,pass,Candidate matches the requested DD/MM/YYYY date format.,followed,The DD/MM/YYYY instruction was fully honored.,False,none,The date is formatted numerically with all original content preserved.,,True
ft-llama-3.2-3b-v2-c1-20260513T230702Z,ft-llama-3.2-3b-v2-c1,together,DATE-US-002,7acc949020ec,Format dates as MM/DD/YYYY.,the date is april twelfth twenty twenty four,the date is 04/12/2024,the date is 04/12/2024,314,272,151,11,,stop,,2026-05-13T23:07:41.070575+00:00,2026-05-13T23:08:12.965725+00:00,True,,,pass,Matches reference exactly.,followed,Date formatted as MM/DD/YYYY as instructed.,False,none,Date formatted numerically; content preserved.,True,,,gpt-5.5,pass,Date matches the requested MM/DD/YYYY format and reference.,followed,The MM/DD/YYYY date formatting instruction was fully honored.,False,none,The output preserves the date content by formatting it numerically.,,True
ft-llama-3.2-3b-v2-c1-20260513T230702Z,ft-llama-3.2-3b-v2-c1,together,DATE-W003,7acc949020ec,"Render dates in long-form English (e.g. January 5, 2026).",we filed on march tenth twenty twenty two,"we filed on March 10, 2022","we filed on March 10, 2022",211,165,161,11,,stop,,2026-05-13T23:07:41.072559+00:00,2026-05-13T23:08:13.178178+00:00,True,,,pass,Matches reference exactly.,followed,Long-form English date rendered correctly.,False,none,Date formatted correctly; all content preserved.,True,,,gpt-5.5,pass,Candidate matches the reference long-form date formatting.,followed,The requested long-form English date style was honored.,False,none,Date formatting preserves all input content with no additions.,,True
ft-llama-3.2-3b-v2-c1-20260513T230702Z,ft-llama-3.2-3b-v2-c1,together,DATE-PX-005,7acc949020ec,Format dates as DD/MM/YYYY.,the conference is on the eleventh of november twenty twenty five,the conference is on 11/11/2025,the conference is on the 11/11/2025,311,298,154,13,,stop,,2026-05-13T23:07:41.066576+00:00,2026-05-13T23:08:12.387210+00:00,False,,,pass,"Date correctly formatted as DD/MM/YYYY; extra ""the"" is minor and preserves meaning.",followed,Date rendered in requested DD/MM/YYYY style.,False,minor_addition,"The date was formatted as 11/11/2025, but ""the"" before the date is awkwardly retained; no content fabricated or dropped, just minor formatting issue.",False,judge_pass_em_fail,,gpt-5.5,other,Date is correctly formatted but an extra 'the' remains before it.,followed,The date itself follows DD/MM/YYYY.,False,none,Date is reformatted numerically and all content is preserved.,,False
ft-llama-3.2-3b-v2-c1-20260513T230702Z,ft-llama-3.2-3b-v2-c1,together,DRUG-001,7acc949020ec,Format dosages with mg/mcg unit abbreviations.,prescribe metformin five hundred milligrams twice daily,prescribe metformin 500 mg twice daily,prescribe metformin 500 mg twice daily,251,194,157,11,,stop,,2026-05-13T23:07:41.074594+00:00,2026-05-13T23:08:13.430474+00:00,True,,,pass,Matches reference exactly.,followed,Used mg abbreviation as instructed.,False,none,Numeric and unit formatting preserved meaning exactly.,True,,,gpt-5.5,pass,Matches the reference with correct dose and unit abbreviation.,followed,The dosage unit was abbreviated as requested.,False,none,"Output preserves the medication, dose, and frequency, only formatting words as numerals/abbreviation.",,True
ft-llama-3.2-3b-v2-c1-20260513T230702Z,ft-llama-3.2-3b-v2-c1,together,DRUG-002,7acc949020ec,,amoxicillin two fifty milligrams three times a day,amoxicillin 250 mg three times a day,amoxicillin 250 mg three times a day,230,217,143,11,,stop,,2026-05-13T23:07:41.076606+00:00,2026-05-13T23:08:13.661353+00:00,True,,,pass,Matches reference exactly.,n_a,No instruction provided.,False,none,Numbers and units formatted correctly; all content preserved.,True,,,gpt-5.5,pass,Candidate exactly matches the reference formatting.,n_a,No formatting instruction was provided.,False,none,"The output preserves the medication, dosage, and frequency from the input with standard numeric/unit formatting.",,True
ft-llama-3.2-3b-v2-c1-20260513T230702Z,ft-llama-3.2-3b-v2-c1,together,DRUG-005,7acc949020ec,Format dosages with mg/mcg unit abbreviations.,atorvastatin twenty milligrams at bedtime,atorvastatin 20 mg at bedtime,atorvastatin 20 mg at bedtime,257,205,155,10,,stop,,2026-05-13T23:07:41.078686+00:00,2026-05-13T23:08:13.919443+00:00,True,,,pass,Matches reference exactly.,followed,Used mg abbreviation as instructed.,False,none,Numbers and units formatted correctly; all content preserved.,True,,,gpt-5.5,pass,Candidate matches the reference formatting and dosage value.,followed,Dosage uses the requested mg abbreviation.,False,none,"Output preserves all input content, only normalizing 'twenty milligrams' to '20 mg'.",,True
ft-llama-3.2-3b-v2-c1-20260513T230702Z,ft-llama-3.2-3b-v2-c1,together,EMAIL-001,7acc949020ec,Render emails in lowercase.,send it to john at acme dot com,send it to john@acme.com,send it to john@acme.com,279,218,149,9,,stop,,2026-05-13T23:07:41.080833+00:00,2026-05-13T23:08:14.199309+00:00,True,,,pass,Email correctly formatted in lowercase matching reference.,followed,Email rendered in lowercase as instructed.,False,none,Email address formatted from spoken form; all content preserved.,True,,,gpt-5.5,pass,Email is correctly formatted in lowercase.,followed,Lowercase email instruction was honored.,False,none,Email formatting preserves the spoken address content without adding or dropping meaning.,,True
ft-llama-3.2-3b-v2-c1-20260513T230702Z,ft-llama-3.2-3b-v2-c1,together,EMAIL-007,7acc949020ec,Render emails in lowercase.,ping me at chris at outlook dot com,ping me at chris@outlook.com,ping me at chris@outlook.com,235,201,149,10,,stop,,2026-05-13T23:07:41.084867+00:00,2026-05-13T23:08:14.675931+00:00,True,,,pass,"Email correctly formatted and lowercase, matches reference.",followed,Email rendered in lowercase as instructed.,False,none,Email address formatted from spoken form; content preserved.,True,,,gpt-5.5,pass,Email is correctly formatted and lowercased.,followed,Lowercase email instruction was honored.,False,none,Email formatting preserves all input content without adding new information.,,True
ft-llama-3.2-3b-v2-c1-20260513T230702Z,ft-llama-3.2-3b-v2-c1,together,EMAIL-002,7acc949020ec,,email me at sarah dot lee at gmail dot com,email me at sarah.lee@gmail.com,email me at sarah.lee@gmail.com,240,191,143,10,,stop,,2026-05-13T23:07:41.082840+00:00,2026-05-13T23:08:14.440019+00:00,True,,,pass,Matches reference exactly.,n_a,No instruction provided.,False,none,Email address correctly formatted from spoken form; all content preserved.,True,,,gpt-5.5,pass,Candidate exactly matches the reference email formatting.,n_a,No formatting instruction was provided.,False,none,Email address formatting preserves all input content without adding new content.,,True
ft-llama-3.2-3b-v2-c1-20260513T230702Z,ft-llama-3.2-3b-v2-c1,together,EMAIL-009,7acc949020ec,,send to billing at acmecorp dot com,send to billing@acmecorp.com,send to billing@acmecorp.com,386,338,142,10,,stop,,2026-05-13T23:07:41.086888+00:00,2026-05-13T23:08:15.062601+00:00,True,,,pass,Matches reference exactly.,n_a,No instruction given.,False,none,Email address correctly formatted from spoken form; no content added or dropped.,True,,,gpt-5.5,pass,Email address is correctly formatted as in the reference.,n_a,No formatting instruction was provided.,False,none,The candidate only formats the spoken email address into standard email form while preserving all content.,,True
ft-llama-3.2-3b-v2-c1-20260513T230702Z,ft-llama-3.2-3b-v2-c1,together,EMAIL-S-006,7acc949020ec,,e v a at workmail dot net,eva@workmail.net,eva@workmail.net,262,203,140,6,,stop,,2026-05-13T23:07:41.090933+00:00,2026-05-13T23:08:15.579896+00:00,True,,,pass,Matches reference exactly.,n_a,No instruction provided.,False,none,Email correctly formatted from spelled-out input.,True,,,gpt-5.5,pass,Candidate exactly matches the reference email formatting.,n_a,No formatting instruction was provided.,False,none,The spoken email address is accurately formatted as eva@workmail.net with no added or dropped content.,,True
ft-llama-3.2-3b-v2-c1-20260513T230702Z,ft-llama-3.2-3b-v2-c1,together,EMAIL-E003,7acc949020ec,,send to four oh four at error dot dev,send to 404@error.dev,send to 404@error.dev,252,206,141,8,,stop,,2026-05-13T23:07:41.088921+00:00,2026-05-13T23:08:15.316068+00:00,True,,,pass,Matches reference exactly.,n_a,No instruction provided.,False,none,Email address correctly formatted from spoken input.,True,,,gpt-5.5,pass,Candidate exactly matches the reference email formatting.,n_a,No formatting instruction was provided.,False,none,The output faithfully formats 'four oh four at error dot dev' as the email address 404@error.dev without adding or dropping content.,,True
ft-llama-3.2-3b-v2-c1-20260513T230702Z,ft-llama-3.2-3b-v2-c1,together,EMAIL-S-009,7acc949020ec,,dr smith dot j at clinic dot com,drsmith.j@clinic.com,dr.smith.j@clinic.com,249,205,140,8,,stop,,2026-05-13T23:07:41.092976+00:00,2026-05-13T23:08:15.831545+00:00,False,,,other,"Candidate added an extra ""."" after ""dr"", producing dr.smith.j@... instead of drsmith.j@..., altering the local part.",n_a,No formatting instruction provided.,False,minor_addition,"Added a period after ""dr"" which wasn't explicitly dictated, but otherwise correctly formats the email.",True,,,gpt-5.5,wrong_value,"Inserted an extra dot between dr and smith, changing the email address.",n_a,No formatting instruction was provided.,False,none,Output faithfully formats the spoken email address without adding or dropping content.,,False
ft-llama-3.2-3b-v2-c1-20260513T230702Z,ft-llama-3.2-3b-v2-c1,together,ID-A-007,7acc949020ec,Render case numbers as plain digits.,the case number is seven seven seven eight eight eight nine nine,the case number is 77788899,the case number is 777888999,223,183,154,9,,stop,,2026-05-13T23:07:41.095002+00:00,2026-05-13T23:08:16.055875+00:00,False,,,numeric_drift,Candidate output has 9 digits (777888999) vs reference 8 digits (77788899); extra 9 added.,followed,Rendered as plain digits as instructed.,True,none,Spoken digits correctly formatted as numerals; all content preserved.,True,,,gpt-5.5,numeric_drift,Candidate adds an extra digit to the case number.,followed,"It renders the case number as digits, but with the wrong value.",True,dropped_content,"The output omits one of the input digits: 'seven seven seven eight eight eight nine nine' should be 77788899, not 777888999.",,False
