run_id,model_id,provider,sample_id,base_prompt_hash,formatting_prompt,input_text,expected_output,actual_output,latency_total_ms,latency_ttft_ms,tokens_in,tokens_out,cost_usd,finish_reason,error,attempted_at,completed_at
ft-llama-3.2-3b-v2-c1-20260513T230702Z,ft-llama-3.2-3b-v2-c1,together,PHONE-E164-007,7acc949020ec,Format phone numbers in E.164.,nine one seven five five five four three two one,+19175554321,+17175554321,212,170,153,6,,stop,,2026-05-13T23:07:41.172864+00:00,2026-05-13T23:08:26.224893+00:00
ft-llama-3.2-3b-v2-c1-20260513T230702Z,ft-llama-3.2-3b-v2-c1,together,PHONE-F-005,7acc949020ec,,hotline four one one,hotline 411,hotline 411,257,210,137,5,,stop,,2026-05-13T23:07:41.176976+00:00,2026-05-13T23:08:26.482655+00:00
ft-llama-3.2-3b-v2-c1-20260513T230702Z,ft-llama-3.2-3b-v2-c1,together,PHONE-X001,7acc949020ec,,call two one two five five five one two three four extension four oh seven,call 212-555-1234 ext. 407,call 212-555-1234 extension 407,240,199,147,12,,stop,,2026-05-13T23:07:41.179531+00:00,2026-05-13T23:08:26.723251+00:00
ft-llama-3.2-3b-v2-c1-20260513T230702Z,ft-llama-3.2-3b-v2-c1,together,PHONE-X002,7acc949020ec,,in london it's plus four four two oh seven nine four six oh nine five eight,in London it's +44 20 7946 0958,in london it's +44 20 7946 0958,262,213,149,15,,stop,,2026-05-13T23:07:41.181589+00:00,2026-05-13T23:08:26.986220+00:00
ft-llama-3.2-3b-v2-c1-20260513T230702Z,ft-llama-3.2-3b-v2-c1,together,PHONE-X003,7acc949020ec,,from paris dial plus three three one four two seven eight nine zero one two,from Paris dial +33 1 42 78 90 12,from Paris dial +33 14 278 9012,252,208,147,13,,stop,,2026-05-13T23:07:41.183580+00:00,2026-05-13T23:08:27.238897+00:00
ft-llama-3.2-3b-v2-c1-20260513T230702Z,ft-llama-3.2-3b-v2-c1,together,PHONE-X004,7acc949020ec,This is a US phone number; treat letters as keypad mappings.,call one eight hundred flowers,call 1-800-FLOWERS,call 1-800-FLowers,231,192,153,9,,stop,,2026-05-13T23:07:41.185593+00:00,2026-05-13T23:08:27.470893+00:00
ft-llama-3.2-3b-v2-c1-20260513T230702Z,ft-llama-3.2-3b-v2-c1,together,SSN-001,7acc949020ec,Format SSN as XXX-XX-XXXX.,his ssn is one two three four five six seven eight nine,his ssn is 123-45-6789,his ssn is 123-XX-6789,273,199,158,12,,stop,,2026-05-13T23:07:41.187602+00:00,2026-05-13T23:08:27.745259+00:00
ft-llama-3.2-3b-v2-c1-20260513T230702Z,ft-llama-3.2-3b-v2-c1,together,SSN-003,7acc949020ec,Format SSN as XXX-XX-XXXX.,ssn five five five oh one two three four five,ssn 555-01-2345,ssn 555-01-2345,238,198,156,10,,stop,,2026-05-13T23:07:41.189589+00:00,2026-05-13T23:08:27.985074+00:00
ft-llama-3.2-3b-v2-c1-20260513T230702Z,ft-llama-3.2-3b-v2-c1,together,SSN-R-004,7acc949020ec,Redact SSN as XXX-XX-#### keeping only the last 4 digits.,the social is two two two three three four four four four,the social is XXX-XX-4444,the social is XXX-XX-4444,233,192,165,10,,stop,,2026-05-13T23:07:41.191589+00:00,2026-05-13T23:08:28.219343+00:00
ft-llama-3.2-3b-v2-c1-20260513T230702Z,ft-llama-3.2-3b-v2-c1,together,SSN-R-006,7acc949020ec,Redact SSN as XXX-XX-#### keeping only the last 4 digits.,ssn six six six oh one nine nine nine nine,ssn XXX-XX-9999,ssn XXX-XX-9999,248,206,164,9,,stop,,2026-05-13T23:07:41.193610+00:00,2026-05-13T23:08:28.468958+00:00
ft-llama-3.2-3b-v2-c1-20260513T230702Z,ft-llama-3.2-3b-v2-c1,together,TIME-24-001,7acc949020ec,Format times in 24-hour HH:MM.,the briefing is at fourteen hundred,the briefing is at 14:00,the briefing is at 14:00,225,182,151,9,,stop,,2026-05-13T23:07:41.195622+00:00,2026-05-13T23:08:28.696091+00:00
ft-llama-3.2-3b-v2-c1-20260513T230702Z,ft-llama-3.2-3b-v2-c1,together,TIME-E-001,7acc949020ec,,midnight sharp,12:00 AM,midnight sharp,256,218,135,4,,stop,,2026-05-13T23:07:41.197616+00:00,2026-05-13T23:08:28.953282+00:00
ft-llama-3.2-3b-v2-c1-20260513T230702Z,ft-llama-3.2-3b-v2-c1,together,TIME-E-002,7acc949020ec,,twelve o'clock,12:00,12:00 PM,289,249,136,5,,stop,,2026-05-13T23:07:41.199633+00:00,2026-05-13T23:08:29.243805+00:00
ft-llama-3.2-3b-v2-c1-20260513T230702Z,ft-llama-3.2-3b-v2-c1,together,TIME-E-003,7acc949020ec,,at three,at 3:00,at 3:00 PM,242,202,134,7,,stop,,2026-05-13T23:07:41.201626+00:00,2026-05-13T23:08:29.487077+00:00
ft-llama-3.2-3b-v2-c1-20260513T230702Z,ft-llama-3.2-3b-v2-c1,together,TIME-E-004,7acc949020ec,,at oh dark thirty,at 0:30,at 0:30,238,193,136,6,,stop,,2026-05-13T23:07:41.204497+00:00,2026-05-13T23:08:29.725747+00:00
ft-llama-3.2-3b-v2-c1-20260513T230702Z,ft-llama-3.2-3b-v2-c1,together,TIME-PX-002,7acc949020ec,Format times in 24-hour HH:MM.,stand up is at nine fifteen a m,stand up is at 09:15,stand up is at 09:15,223,176,153,9,,stop,,2026-05-13T23:07:41.207084+00:00,2026-05-13T23:08:29.949531+00:00
ft-llama-3.2-3b-v2-c1-20260513T230702Z,ft-llama-3.2-3b-v2-c1,together,URL-006,7acc949020ec,,try shop dot store,try shop.store,try shop.store,219,179,136,4,,stop,,2026-05-13T23:07:41.209328+00:00,2026-05-13T23:08:30.169453+00:00
ft-llama-3.2-3b-v2-c1-20260513T230702Z,ft-llama-3.2-3b-v2-c1,together,URL-PX-001,7acc949020ec,Always include the https:// prefix.,go to acme dot com,go to https://acme.com,go to https://acme.com,273,233,148,8,,stop,,2026-05-13T23:07:41.211546+00:00,2026-05-13T23:08:30.443879+00:00
ft-llama-3.2-3b-v2-c1-20260513T230702Z,ft-llama-3.2-3b-v2-c1,together,URL-S-004,7acc949020ec,,h t t p s colon slash slash secure dot bank dot com,https://secure.bank.com,https://secure.bank.com,267,224,145,6,,stop,,2026-05-13T23:07:41.214275+00:00,2026-05-13T23:08:30.712210+00:00
ft-llama-3.2-3b-v2-c1-20260513T230702Z,ft-llama-3.2-3b-v2-c1,together,URL-S-007,7acc949020ec,,type in m y dash store dot net,my-store.net,type in my-store.net,239,221,140,6,,stop,,2026-05-13T23:07:41.217280+00:00,2026-05-13T23:08:30.952180+00:00
