run_id,model_id,provider,sample_id,base_prompt_hash,formatting_prompt,input_text,expected_output,actual_output,latency_total_ms,latency_ttft_ms,tokens_in,tokens_out,cost_usd,finish_reason,error,attempted_at,completed_at,exact_match,regex_pass,regex_check_used,judge_accuracy,judge_accuracy_reason,judge_promptability,judge_promptability_reason,judge_catastrophic,judge_hallucination,judge_hallucination_reason,methods_agree,disagreement_kind,judge_error
gpt-oss-120b-nitro-20260503T074257Z,gpt-oss-120b-nitro,openrouter-nitro,CC-R-002,15261ddfbe12,Redact all but the last 4 digits as XXXX XXXX XXXX ####.,card five five five five four four four four three three three three eight eight eight eight,card XXXX XXXX XXXX 8888,card XXXX XXXX XXXX 8888,393.98,380.37,286,317,0.00033785,stop,,2026-05-03T07:43:13.321046+00:00,2026-05-03T07:43:13.715058+00:00,True,,,pass,Matches reference exactly.,followed,Redaction format applied as instructed.,False,fabricated,"The output masks the digits with X's, which were not in the input; also the last group ""8888"" is shown but earlier groups (5555, 4444, 3333) are replaced/dropped as masked content.",True,,
gpt-oss-120b-nitro-20260503T074257Z,gpt-oss-120b-nitro,openrouter-nitro,CC-001,15261ddfbe12,Format card numbers as XXXX XXXX XXXX XXXX (space groups).,the card is four one one one one one one one one one one one one one one one,the card is 4111 1111 1111 1111,the card is 4111 1111 1111 1111,1115.45,1109.74,285,623,0.000567,stop,,2026-05-03T07:43:12.750301+00:00,2026-05-03T07:43:13.865798+00:00,True,,,pass,Matches reference exactly.,followed,Used space-separated four groups as instructed.,False,none,The spoken digits are correctly formatted as a 16-digit card number with standard spacing.,True,,
gpt-oss-120b-nitro-20260503T074257Z,gpt-oss-120b-nitro,openrouter-nitro,CC-R-001,15261ddfbe12,Redact all but the last 4 digits as XXXX XXXX XXXX ####.,the card is four one one one one one one one one one one one one two three four,the card is XXXX XXXX XXXX 1234,the card is XXXX XXXX XXXX 1234,543.57,536.61,288,548,0.0005118,stop,,2026-05-03T07:43:13.244701+00:00,2026-05-03T07:43:13.788318+00:00,True,,,pass,Matches reference exactly.,followed,Redacted all but last 4 digits in requested format.,False,fabricated,"Input has 4 followed by twelve 1s then 1234 (17 digits); output redacts as XXXX XXXX XXXX 1234 implying 16 digits, dropping a digit and masking with X's not present in input.",True,,
gpt-oss-120b-nitro-20260503T074257Z,gpt-oss-120b-nitro,openrouter-nitro,CC-R-004,15261ddfbe12,Redact all but the last 4 digits as XXXX XXXX XXXX ####.,his card was four seven one six six six six six six six six six four three two one,his card was XXXX XXXX XXXX 4321,his card was XXXX XXXX XXXX 4321,421.54,419.74,288,393,0.00039555,stop,,2026-05-03T07:43:13.473134+00:00,2026-05-03T07:43:13.894708+00:00,True,,,pass,Matches reference exactly.,followed,Redacted all but last 4 digits in specified format.,False,none,"Card number was masked except last 4 digits, preserving meaning.",True,,
gpt-oss-120b-nitro-20260503T074257Z,gpt-oss-120b-nitro,openrouter-nitro,CC-009,15261ddfbe12,,card four seven one six six six six six six six six six six six six six six,card 4716 6666 6666 6666,card 4716 6666 6666 6666 66,702.26,698.17,269,992,0.00083815,stop,,2026-05-03T07:43:13.162038+00:00,2026-05-03T07:43:13.864346+00:00,False,,,numeric_drift,Candidate added two extra digits (18 digits total vs reference 16).,n_a,No formatting instruction provided.,True,fabricated,"Input has 4,7,1, then 16 sixes (17 digits total); output shows 18 digits (4716 + 14 sixes = wait, 4+7+1+6 then 14 sixes = 18 digits), miscounting the sixes.",True,,
gpt-oss-120b-nitro-20260503T074257Z,gpt-oss-120b-nitro,openrouter-nitro,CC-R-005,15261ddfbe12,Redact all but the last 4 digits as XXXX XXXX XXXX ####.,the visa ending in five five five five,the visa ending in 5555,the visa ending in XXXX XXXX XXXX 5555,415.26,409.32,277,403,0.0003992,stop,,2026-05-03T07:43:13.616689+00:00,2026-05-03T07:43:14.031998+00:00,False,,,pass,Candidate applied the requested redaction format with correct last 4 digits.,followed,Followed the XXXX XXXX XXXX #### redaction instruction exactly.,False,fabricated,"The output adds ""XXXX XXXX XXXX"" placeholder digits not present in the input, which only mentioned the last four digits.",False,judge_pass_em_fail,
gpt-oss-120b-nitro-20260503T074257Z,gpt-oss-120b-nitro,openrouter-nitro,CC-R-003,15261ddfbe12,Redact all but the last 4 digits as XXXX XXXX XXXX ####.,number four oh oh oh one two three four five six seven eight nine zero one two,number XXXX XXXX XXXX 9012,XXXX XXXX XXXX 9012,472.50,464.53,286,587,0.00054035,stop,,2026-05-03T07:43:13.468136+00:00,2026-05-03T07:43:13.940682+00:00,False,,,other,"Dropped the leading word ""number"" from the transcript.",followed,Redaction format matches the requested mask with last 4 digits.,False,fabricated,"Input digits are 4000123456789012 but output shows last four as 9012; also ""number four"" prefix dropped, though masking format is reasonable, the last 4 digits should be ""8901"" or similar — actually counting: 4,0,0,0,1,2,3,4,5,6,7,8,9,0,1,2 = 16 digits, last four are 9012. Correct.",True,,
gpt-oss-120b-nitro-20260503T074257Z,gpt-oss-120b-nitro,openrouter-nitro,CC-E003,15261ddfbe12,,expiration is oh seven slash twenty eight,expiration is 07/28,expiration is 07/28,287.70,279.20,258,103,0.00016755,stop,,2026-05-03T07:43:13.866086+00:00,2026-05-03T07:43:14.153825+00:00,True,,,pass,Matches reference exactly.,n_a,No instruction provided.,False,none,Spoken date correctly formatted as 07/28.,True,,
gpt-oss-120b-nitro-20260503T074257Z,gpt-oss-120b-nitro,openrouter-nitro,CC-R-006,15261ddfbe12,Redact all but the last 4 digits as XXXX XXXX XXXX ####.,card four five three nine one four eight eight oh three four three six seven seven seven,card XXXX XXXX XXXX 7777,card XXXX XXXX XXXX 6777,426.39,423.07,286,465,0.00044885,stop,,2026-05-03T07:43:13.715385+00:00,2026-05-03T07:43:14.141851+00:00,False,,,numeric_drift,"Last 4 digits should be 7777 but candidate produced 6777, dropping a 7 and substituting a 6.",followed,Used the requested redaction format.,True,fabricated,"Input digits end in ""3 6 7 7 7"" so last four should be 6777... actually the full number is 4539 1488 0343 6777 (16 digits), last four 6777 is correct, but middle digits were masked which is acceptable formatting; however ""6777"" — checking: ...0 3 4 3 6 7 7 7, last four are 6777. Correct.",True,,
gpt-oss-120b-nitro-20260503T074257Z,gpt-oss-120b-nitro,openrouter-nitro,CC-E004,15261ddfbe12,,the cvv is one two three,the cvv is 123,the cvv is 123,331.90,324.12,258,90,0.0001578,stop,,2026-05-03T07:43:13.895174+00:00,2026-05-03T07:43:14.227114+00:00,True,,,pass,Matches reference exactly.,n_a,No instruction provided.,False,none,Spoken digits correctly formatted as numerals; content preserved.,True,,
gpt-oss-120b-nitro-20260503T074257Z,gpt-oss-120b-nitro,openrouter-nitro,CC-E002,15261ddfbe12,Format card numbers with dashes.,card four one one one one one one one one one one one one one one one,card 4111-1111-1111-1111,card 4111-1111-1111-1111,373.96,373.59,278,318,0.0003358,stop,,2026-05-03T07:43:13.864798+00:00,2026-05-03T07:43:14.238793+00:00,True,,,pass,Matches reference exactly.,followed,Card formatted with dashes as instructed.,False,none,The spoken digits are correctly formatted as a 16-digit card number with hyphens.,True,,
gpt-oss-120b-nitro-20260503T074257Z,gpt-oss-120b-nitro,openrouter-nitro,SSN-001,15261ddfbe12,Format SSN as XXX-XX-XXXX.,his ssn is one two three four five six seven eight nine,his ssn is 123-45-6789,his ssn is 123-45-6789,246.60,240.63,277,127,0.0001922,stop,,2026-05-03T07:43:13.941198+00:00,2026-05-03T07:43:14.187834+00:00,True,False,ssn_redaction,pass,Matches reference exactly.,followed,SSN formatted as XXX-XX-XXXX.,False,none,Digits formatted as SSN with standard hyphenation; content preserved.,False,regex_judge_disagree,
gpt-oss-120b-nitro-20260503T074257Z,gpt-oss-120b-nitro,openrouter-nitro,CC-E001,15261ddfbe12,Format Amex as XXXX XXXXXX XXXXX.,the amex is three seven one four four nine six three five three nine eight four three one,the amex is 3714 496353 98431,the amex is 3714 496353 98431,450.73,443.86,282,447,0.00043395,stop,,2026-05-03T07:43:13.788645+00:00,2026-05-03T07:43:14.239397+00:00,True,,,pass,Matches reference exactly.,followed,Amex formatted as 4-6-5 grouping.,False,none,Digits match the spoken sequence formatted in standard Amex 4-6-5 grouping.,True,,
gpt-oss-120b-nitro-20260503T074257Z,gpt-oss-120b-nitro,openrouter-nitro,SSN-002,15261ddfbe12,,social is four five six seven eight one two three four,social is 456-78-1234,social is 456-78-1234,302.56,297.28,262,225,0.00026045,stop,,2026-05-03T07:43:14.032518+00:00,2026-05-03T07:43:14.335127+00:00,True,,,pass,Matches reference exactly.,n_a,No instruction provided.,False,none,Spoken digits correctly formatted as SSN; all content preserved.,True,,
gpt-oss-120b-nitro-20260503T074257Z,gpt-oss-120b-nitro,openrouter-nitro,SSN-005,15261ddfbe12,,her ssn nine eight seven six five four three two one,her ssn 987-65-4321,her ssn 987-65-4321,345.27,337.86,263,188,0.00023305,stop,,2026-05-03T07:43:14.188128+00:00,2026-05-03T07:43:14.533452+00:00,True,,,pass,Matches reference exactly.,n_a,No instruction provided.,False,none,SSN digits formatted correctly with standard hyphenation; no content added or dropped.,True,,
gpt-oss-120b-nitro-20260503T074257Z,gpt-oss-120b-nitro,openrouter-nitro,SSN-003,15261ddfbe12,Format SSN as XXX-XX-XXXX.,ssn five five five oh one two three four five,ssn 555-01-2345,ssn 555-01-2345,371.09,365.70,275,301,0.000322,stop,,2026-05-03T07:43:14.143131+00:00,2026-05-03T07:43:14.514279+00:00,True,False,ssn_redaction,pass,Matches reference exactly.,followed,SSN formatted as XXX-XX-XXXX.,False,fabricated,"Input has nine digits 5-5-5-0-1-2-3-4-5, formatted as 555-01-2345 which is only 9 digits but SSN format is 3-2-4; however the digits don't match: input is 555 then 0,1,2,3,4,5 (6 digits) = 555-01-2345 actually matches. Wait, recounting: five-five-five-oh-one-two-three-four-five = 9 digits total. SSN format 3-2-4 needs 9 digits. 555-01-2345 is 3-2-4=9. Matches correctly.",False,regex_judge_disagree,
gpt-oss-120b-nitro-20260503T074257Z,gpt-oss-120b-nitro,openrouter-nitro,SSN-004,15261ddfbe12,,the social security number is two two two three three four four four four,the social security number is 222-33-4444,the social security number is 222-33-4444,391.54,384.18,265,199,0.000242,stop,,2026-05-03T07:43:14.154138+00:00,2026-05-03T07:43:14.545708+00:00,True,,,pass,Matches reference exactly.,n_a,No instruction provided.,False,none,SSN digits formatted correctly with standard hyphens; no content changed.,True,,
gpt-oss-120b-nitro-20260503T074257Z,gpt-oss-120b-nitro,openrouter-nitro,CC-007,15261ddfbe12,,it's six oh one one oh oh oh oh oh oh oh oh oh oh oh four,it's 6011 0000 0000 0004,it's 6011 0000 0000 0004,1654.83,1650.43,268,541,0.00049955,stop,,2026-05-03T07:43:12.935205+00:00,2026-05-03T07:43:14.590061+00:00,True,,,pass,Matches reference exactly.,n_a,No instruction provided.,False,none,The spoken digits match the formatted card number exactly (6 0 1 1 0 0 0 0 0 0 0 0 0 0 0 4).,True,,
gpt-oss-120b-nitro-20260503T074257Z,gpt-oss-120b-nitro,openrouter-nitro,SSN-R-001,15261ddfbe12,Redact SSN as XXX-XX-#### keeping only the last 4 digits.,his ssn is one two three four five six seven eight nine,his ssn is XXX-XX-6789,his ssn is XXX-XX-6789,308.16,293.97,285,159,0.000219,stop,,2026-05-03T07:43:14.239140+00:00,2026-05-03T07:43:14.547329+00:00,True,True,ssn_redaction,pass,Matches reference exactly.,followed,Redacted SSN keeping last 4 digits as instructed.,False,fabricated,"The output redacts the first five digits as XXX-XX instead of preserving the spoken digits 1-2-3-4-5, dropping/altering content beyond simple formatting.",True,,
gpt-oss-120b-nitro-20260503T074257Z,gpt-oss-120b-nitro,openrouter-nitro,SSN-006,15261ddfbe12,,ssn one one one two two three three three three,ssn 111-22-3333,ssn 111-22-3333,440.20,428.36,262,169,0.00021845,stop,,2026-05-03T07:43:14.227428+00:00,2026-05-03T07:43:14.667656+00:00,True,,,pass,Matches reference exactly.,n_a,No instruction provided.,False,none,SSN digits formatted correctly with standard hyphenation.,True,,
gpt-oss-120b-nitro-20260503T074257Z,gpt-oss-120b-nitro,openrouter-nitro,SSN-E001,15261ddfbe12,,last four are six seven eight nine,last four are 6789,last four are 6 7 8 9,285.81,285.46,258,118,0.0001788,stop,,2026-05-03T07:43:14.547767+00:00,2026-05-03T07:43:14.833622+00:00,False,,,style_violation,Digits correct but spaced instead of concatenated as 6789.,n_a,No instruction provided.,False,none,Number words converted to digits; content preserved.,True,,
gpt-oss-120b-nitro-20260503T074257Z,gpt-oss-120b-nitro,openrouter-nitro,SSN-R-002,15261ddfbe12,Redact SSN as XXX-XX-#### keeping only the last 4 digits.,social four five six seven eight one two three four,social XXX-XX-1234,social XXX-XX-1234,396.11,388.32,282,282,0.0003102,stop,,2026-05-03T07:43:14.239662+00:00,2026-05-03T07:43:14.635810+00:00,True,True,ssn_redaction,pass,Matches reference exactly.,followed,Redacted SSN keeping last 4 digits as instructed.,False,fabricated,"The input SSN is 456-78-1234, but the output masks it as XXX-XX-1234 which is correct masking; however the digits 456, 78 were dropped and replaced with X's which is standard SSN masking — but content ""social four five six seven eight one two three four"" had digits 4567 8 1234, output shows 1234 only. Masking is expected formatting, not fabrication.",True,,
gpt-oss-120b-nitro-20260503T074257Z,gpt-oss-120b-nitro,openrouter-nitro,SSN-E002,15261ddfbe12,Format SSN with no separators.,ssn one two three four five six seven eight nine,ssn 123456789,ssn 123456789,246.19,231.40,272,105,0.00017395,stop,,2026-05-03T07:43:14.590391+00:00,2026-05-03T07:43:14.836605+00:00,True,,,pass,Matches reference exactly.,followed,SSN formatted with no separators as instructed.,False,none,"Spoken digits correctly converted to numeric form; ""ssn"" preserved.",True,,
gpt-oss-120b-nitro-20260503T074257Z,gpt-oss-120b-nitro,openrouter-nitro,SSN-R-004,15261ddfbe12,Redact SSN as XXX-XX-#### keeping only the last 4 digits.,the social is two two two three three four four four four,the social is XXX-XX-4444,the social is XXX-XX-4444,332.49,327.89,284,177,0.00023215,stop,,2026-05-03T07:43:14.514877+00:00,2026-05-03T07:43:14.847399+00:00,True,True,ssn_redaction,pass,Matches reference exactly.,followed,SSN redacted in requested format with last 4 digits.,False,fabricated,"The output redacted the first five digits as XXX-XX, but the input explicitly stated ""222-33-4444""; redacting changes/drops the actual spoken digits.",True,,
gpt-oss-120b-nitro-20260503T074257Z,gpt-oss-120b-nitro,openrouter-nitro,SSN-R-005,15261ddfbe12,Redact SSN as XXX-XX-#### keeping only the last 4 digits.,ssn nine eight seven six five four three two one,ssn XXX-XX-4321,ssn XXX-XX-4321,326.09,320.20,283,231,0.0002723,stop,,2026-05-03T07:43:14.533942+00:00,2026-05-03T07:43:14.860073+00:00,True,True,ssn_redaction,pass,Matches reference exactly.,followed,Redacted SSN keeping last 4 digits as instructed.,False,none,SSN digits 987-65-4321 correctly masked to last four (4321); no content added or dropped.,True,,
gpt-oss-120b-nitro-20260503T074257Z,gpt-oss-120b-nitro,openrouter-nitro,SSN-R-003,15261ddfbe12,Redact SSN as XXX-XX-#### keeping only the last 4 digits.,ssn five five five oh one two three four five,ssn XXX-XX-2345,ssn XXX-XX-2345,415.19,407.17,283,311,0.0003323,stop,,2026-05-03T07:43:14.335647+00:00,2026-05-03T07:43:14.750874+00:00,True,True,ssn_redaction,pass,Matches reference exactly.,followed,Redacted SSN keeping last 4 digits as instructed.,False,fabricated,"Input SSN is 555-01-2345 but output shows last four as 2345 with masked middle; actually last four digits in input are ""2345"" and middle ""01"" — output drops the ""01"" and ""555"" should be masked but the formatting altered digits incorrectly (last 4 should be ""2345"" which matches, but middle ""01"" replaced with ""XX"" loses info — this is masking, however ""555-01-2345"" only has digits 555012345 (9). Output represents masked SSN correctly as XXX-XX-2345. Acceptable redaction, but adds redaction not requested.",True,,
gpt-oss-120b-nitro-20260503T074257Z,gpt-oss-120b-nitro,openrouter-nitro,SSN-E003,15261ddfbe12,,the id is one two three four five six seven eight nine,the id is 123456789,theid is 123456789,255.60,245.85,263,113,0.0001768,stop,,2026-05-03T07:43:14.636309+00:00,2026-05-03T07:43:14.891948+00:00,False,,,other,"Numeric ID is correct but ""the id"" was merged into ""theid"", a word-level error.",n_a,No instruction provided.,False,dropped_content,"The space between ""the"" and ""id"" was dropped, merging them into ""theid"".",True,,
gpt-oss-120b-nitro-20260503T074257Z,gpt-oss-120b-nitro,openrouter-nitro,SSN-R-006,15261ddfbe12,Redact SSN as XXX-XX-#### keeping only the last 4 digits.,ssn six six six oh one nine nine nine nine,ssn XXX-XX-9999,ssn XXX-XX-9999,379.60,376.63,283,261,0.0002948,stop,,2026-05-03T07:43:14.546051+00:00,2026-05-03T07:43:14.925696+00:00,True,True,ssn_redaction,pass,Matches reference exactly.,followed,Redacted SSN keeping last 4 digits as instructed.,False,none,"SSN was redacted with only last 4 digits (9999) preserved, which matches input; redaction of sensitive info is acceptable formatting.",True,,
gpt-oss-120b-nitro-20260503T074257Z,gpt-oss-120b-nitro,openrouter-nitro,ADDR-002,15261ddfbe12,,the office is at four five six oak avenue boston massachusetts oh two one one five,"the office is at 456 Oak Avenue, Boston, MA 02115","the office is at 456 Oak Avenue, Boston, Massachusetts 02115",435.57,421.69,269,321,0.0003349,stop,,2026-05-03T07:43:14.751405+00:00,2026-05-03T07:43:15.187016+00:00,False,,,pass,Massachusetts vs MA is a stylistically equivalent variant; no style prompted.,n_a,No instruction provided.,False,none,All content preserved with proper address formatting and capitalization.,False,judge_pass_em_fail,
gpt-oss-120b-nitro-20260503T074257Z,gpt-oss-120b-nitro,openrouter-nitro,ADDR-001,15261ddfbe12,Format on a single line with state abbreviation and ZIP.,send it to one two three main street springfield illinois six two seven oh one,"send it to 123 Main Street, Springfield, IL 62701","send it to 123 Main Street, Springfield, IL 62701",431.62,422.39,282,227,0.00026895,stop,,2026-05-03T07:43:14.667999+00:00,2026-05-03T07:43:15.099661+00:00,True,,,pass,Matches reference exactly.,followed,Single line with state abbreviation and ZIP as instructed.,False,none,Address formatted with standard abbreviations and punctuation; all content preserved.,True,,
gpt-oss-120b-nitro-20260503T074257Z,gpt-oss-120b-nitro,openrouter-nitro,ADDR-008,15261ddfbe12,,hq is at one fifty five state street chicago illinois six oh six oh four,"hq is at 155 State Street, Chicago, IL 60604","hq is at 155 StateStreet, Chicago, Illinois 60604",459.44,450.08,267,582,0.00052995,stop,,2026-05-03T07:43:14.926088+00:00,2026-05-03T07:43:15.385566+00:00,False,,,wrong_value,"""State Street"" was concatenated into ""StateStreet"", altering the street name formatting.",n_a,No instruction provided.,False,minor_addition,"Content preserved with formatting; ""StateStreet"" missing space is a minor formatting issue, not dropped content.",True,,
gpt-oss-120b-nitro-20260503T074257Z,gpt-oss-120b-nitro,openrouter-nitro,ADDR-004,15261ddfbe12,,their address is two two two pine street seattle washington nine eight one oh one,"their address is 222 Pine Street, Seattle, WA 98101","their address is 222 Pine Street, Seattle,WA 98101",369.55,358.67,267,286,0.00030795,stop,,2026-05-03T07:43:14.836772+00:00,2026-05-03T07:43:15.206352+00:00,False,,,pass,"Correct values; only a missing space after comma, minor whitespace issue.",n_a,No formatting instruction provided.,False,none,"All content preserved with standard address formatting (numbers, state abbreviation, ZIP).",False,judge_pass_em_fail,
gpt-oss-120b-nitro-20260503T074257Z,gpt-oss-120b-nitro,openrouter-nitro,ADDR-003,15261ddfbe12,Format on a single line with state abbreviation and ZIP.,ship to seven eight nine elm road austin texas seven eight seven oh one,"ship to 789 Elm Road, Austin, TX 78701","ship to 789 Elm Road, Austin, TX 78701",554.86,548.70,280,140,0.000203,stop,,2026-05-03T07:43:14.834183+00:00,2026-05-03T07:43:15.389073+00:00,True,,,pass,Matches reference exactly.,followed,Single line with state abbreviation and ZIP.,False,none,"All content preserved; numbers, state abbreviation, and punctuation are valid formatting of the spoken input.",True,,
gpt-oss-120b-nitro-20260503T074257Z,gpt-oss-120b-nitro,openrouter-nitro,ADDR-009,15261ddfbe12,,home address is twelve twenty four maple drive portland oregon nine seven two oh four,"home address is 1224 Maple Drive, Portland, OR 97204","home address is 124 Maple Drive, Portland, Oregon 972-04",398.75,393.63,268,261,0.00028955,stop,,2026-05-03T07:43:15.100011+00:00,2026-05-03T07:43:15.498815+00:00,False,,,numeric_drift,Street number 1224 became 124 (digit dropped) and ZIP 97204 was incorrectly hyphenated as 972-04.,n_a,No instruction provided.,True,fabricated,"""twelve twenty four"" should be 1224, not 124, and ZIP ""97204"" was incorrectly formatted as ""972-04"".",True,,
gpt-oss-120b-nitro-20260503T074257Z,gpt-oss-120b-nitro,openrouter-nitro,ADDR-P-001,15261ddfbe12,,on main street downtown,on Main Street downtown,on Main St. downtown,404.25,379.65,255,143,0.0001965,stop,,2026-05-03T07:43:15.206740+00:00,2026-05-03T07:43:15.611085+00:00,False,,,pass,"""Main St."" is a stylistically equivalent abbreviation of ""Main Street"".",n_a,No instruction provided.,False,none,"""Main street"" formatted as ""Main St."" preserves meaning; all content retained.",False,judge_pass_em_fail,
gpt-oss-120b-nitro-20260503T074257Z,gpt-oss-120b-nitro,openrouter-nitro,ADDR-010,15261ddfbe12,,mail to three three three broadway new york new york one oh oh one three,"mail to 333 Broadway, New York, NY 10013","mail to333 Broadway, New York, New York 10013",458.96,453.11,267,389,0.0003852,stop,,2026-05-03T07:43:15.187403+00:00,2026-05-03T07:43:15.646418+00:00,False,,,other,"Missing space between ""to"" and ""333""; otherwise address is correct (NY spelled out is acceptable).",n_a,No instruction provided.,False,minor_addition,"Content is preserved accurately; missing space between ""to"" and ""333"" is a minor formatting issue.",True,,
gpt-oss-120b-nitro-20260503T074257Z,gpt-oss-120b-nitro,openrouter-nitro,ADDR-005,15261ddfbe12,Format on a single line with state abbreviation and ZIP.,warehouse is at one thousand industrial boulevard atlanta georgia three oh three oh nine,"warehouse is at 1000 Industrial Boulevard, Atlanta, GA 30309","warehouse is at 1000 Industrial Blvd, Atlanta, GA 30309",789.58,783.01,281,199,0.0002476,stop,,2026-05-03T07:43:14.847806+00:00,2026-05-03T07:43:15.637410+00:00,False,,,pass,Blvd is a standard equivalent abbreviation for Boulevard; address values match.,followed,Single line with state abbreviation and ZIP as instructed.,False,none,Address formatted with standard abbreviations; all content preserved.,False,judge_pass_em_fail,
gpt-oss-120b-nitro-20260503T074257Z,gpt-oss-120b-nitro,openrouter-nitro,ADDR-006,15261ddfbe12,,the clinic is six seven eight cherry lane denver colorado eight oh two oh two,"the clinic is 678 Cherry Lane, Denver, CO 80202","the clinic is 678 Cherry Lane, Denver, CO 80202",814.78,802.57,267,497,0.0004662,stop,,2026-05-03T07:43:14.861276+00:00,2026-05-03T07:43:15.676074+00:00,True,,,pass,Matches reference exactly.,n_a,No instruction provided.,False,none,All content preserved; numbers and state abbreviated appropriately.,True,,
gpt-oss-120b-nitro-20260503T074257Z,gpt-oss-120b-nitro,openrouter-nitro,ADDR-P-002,15261ddfbe12,,the corner of fifth and broadway,the corner of 5th and Broadway,the corner of Fifth and Broadway,338.84,325.58,258,158,0.0002088,stop,,2026-05-03T07:43:15.385967+00:00,2026-05-03T07:43:15.724833+00:00,False,,,pass,"""Fifth and Broadway"" is a stylistically valid variant for a partial address with no specific style requested.",n_a,No instruction provided.,False,minor_addition,Only capitalization changes to proper nouns; content preserved.,False,judge_pass_em_fail,
gpt-oss-120b-nitro-20260503T074257Z,gpt-oss-120b-nitro,openrouter-nitro,ADDR-007,15261ddfbe12,,send to nine nine nine sunset boulevard los angeles california nine oh oh six nine,"send to 999 Sunset Boulevard, Los Angeles, CA 90069","send to 999 Sunset Blvd, Los Angeles, CA 90069",979.02,970.63,266,309,0.00032485,stop,,2026-05-03T07:43:14.892287+00:00,2026-05-03T07:43:15.871330+00:00,False,,,pass,"""Blvd"" is a standard equivalent abbreviation for ""Boulevard""; all numeric values correct.",n_a,No formatting instruction provided.,False,none,"All input content preserved with standard address abbreviations (Blvd, CA) and numeric formatting.",False,judge_pass_em_fail,
gpt-oss-120b-nitro-20260503T074257Z,gpt-oss-120b-nitro,openrouter-nitro,ADDR-P-004,15261ddfbe12,,apartment four b,Apartment 4B,apartment 4 B,384.43,382.55,255,90,0.00015675,stop,,2026-05-03T07:43:15.499656+00:00,2026-05-03T07:43:15.884125+00:00,False,,,style_violation,"Missing capitalization of ""Apartment"" and space between ""4"" and ""B"" instead of ""4B"".",n_a,No instruction provided.,False,none,Number and letter formatted from words; content preserved.,True,,
gpt-oss-120b-nitro-20260503T074257Z,gpt-oss-120b-nitro,openrouter-nitro,ADDR-P-008,15261ddfbe12,,p o box four five six,P.O. Box 456,PO Box 456,357.40,316.31,257,75,0.0001462,stop,,2026-05-03T07:43:15.676289+00:00,2026-05-03T07:43:16.033734+00:00,False,,,pass,"""PO Box 456"" is a stylistically equivalent variant of ""P.O. Box 456"".",n_a,No formatting instruction provided.,False,none,"Standard formatting of ""p o box four five six"" to ""PO Box 456"" preserves all content.",False,judge_pass_em_fail,
gpt-oss-120b-nitro-20260503T074257Z,gpt-oss-120b-nitro,openrouter-nitro,ADDR-P-007,15261ddfbe12,,zip code nine four one oh seven,zip code 94107,zip code 94107,315.91,315.73,258,81,0.00015105,stop,,2026-05-03T07:43:15.647005+00:00,2026-05-03T07:43:15.962970+00:00,True,,,pass,Matches reference exactly.,n_a,No instruction provided.,False,none,Spoken digits correctly converted to numeric zip code.,True,,
gpt-oss-120b-nitro-20260503T074257Z,gpt-oss-120b-nitro,openrouter-nitro,ADDR-P-003,15261ddfbe12,,twelve thirty four oak avenue,1234 Oak Avenue,1234 Oak Avenue,829.23,828.72,257,89,0.0001567,stop,,2026-05-03T07:43:15.389346+00:00,2026-05-03T07:43:16.218619+00:00,True,,,pass,Matches reference exactly.,n_a,No instruction provided.,False,none,Number words and address formatted correctly with no added or dropped content.,True,,
gpt-oss-120b-nitro-20260503T074257Z,gpt-oss-120b-nitro,openrouter-nitro,ADDR-E003,15261ddfbe12,,four five six north oak street,456 N Oak Street,456 North OakStreet,278.31,257.49,257,96,0.00016195,stop,,2026-05-03T07:43:15.884423+00:00,2026-05-03T07:43:16.162795+00:00,False,,,other,"""OakStreet"" missing space between words.",n_a,No instruction given.,False,minor_addition,"Content preserved but missing space between ""Oak"" and ""Street"" is a minor formatting issue.",True,,
gpt-oss-120b-nitro-20260503T074257Z,gpt-oss-120b-nitro,openrouter-nitro,ADDR-E002,15261ddfbe12,,fifteen fifth avenue manhattan,"15 Fifth Avenue, Manhattan","15 Fifth Avenue, Manhattan",362.62,353.55,258,147,0.00020055,stop,,2026-05-03T07:43:15.871682+00:00,2026-05-03T07:43:16.234344+00:00,True,,,pass,Matches reference exactly.,n_a,No instruction given.,False,none,Number and address formatted correctly with added comma; all content preserved.,True,,
gpt-oss-120b-nitro-20260503T074257Z,gpt-oss-120b-nitro,openrouter-nitro,ADDR-E001,15261ddfbe12,,send to one two three main street apartment seven b new york new york one oh oh oh one,"send to 123 Main Street, Apt 7B, New York, NY 10001","send to 123 Main Street apartment 7B New York, NY 10001",509.78,499.82,270,448,0.0004305,stop,,2026-05-03T07:43:15.725100+00:00,2026-05-03T07:43:16.234907+00:00,False,,,pass,"All entity values correct; ""apartment 7B"" vs ""Apt 7B"" is an equivalent stylistic variant.",n_a,No formatting instruction provided.,False,none,"All elements (address, apartment, city, state, zip) are formatted from spoken input without additions or omissions.",False,judge_pass_em_fail,
gpt-oss-120b-nitro-20260503T074257Z,gpt-oss-120b-nitro,openrouter-nitro,ADDR-E005,15261ddfbe12,,rural route two box one fifteen,RR 2 Box 115,rural route 2 box 1-15,330.45,317.00,258,155,0.00020655,stop,,2026-05-03T07:43:16.034206+00:00,2026-05-03T07:43:16.364712+00:00,False,,,numeric_drift,"""one fifteen"" should be 115, not 1-15; digit grouping altered.",n_a,No instruction provided.,False,fabricated,"""one fifteen"" was formatted as ""1-15"" with a hyphen, changing it from 115 to a range-like format not supported by input.",True,,
